"date","world_us_sim","north_america_us_sim","europe_us_sim","pacific_us_sim","emerging_us_sim","world_eu_sim","north_america_eu_sim","europe_eu_sim","pacific_eu_sim","emerging_eu_sim"
1990-08-13,1067.22146453433,459.165704808571,1124.11549359244,4453.00099746552,459.512213785268,1649.11116799409,689.345456655074,2181.18143810686,7071.49016252751,481.662382764052
1990-08-14,1081.54823344237,465.498315553344,1138.91283742197,4512.74278529307,464.751355750612,1671.01978480626,698.748949346344,2209.64192392471,7165.38505732958,487.007007938821
1990-08-15,1130.68958159468,486.819955200444,1190.36805264575,4717.70863266819,486.142265690047,1742.58551406563,728.93431789656,2303.75107430873,7472.10937568745,506.817496987441
1990-08-16,1089.2289141826,469.137393493873,1146.42797396521,4545.11714850286,469.345680046684,1671.02642618374,699.251597255548,2208.66408130283,7165.77694782806,484.910912931699
1990-08-17,1045.84645714521,450.617203718449,1100.48755391169,4364.47821775459,453.074364417583,1591.87371005985,666.37403070013,2103.56569977233,6826.69579850867,460.889807812905
1990-08-18,1043.08227979422,449.586592310896,1097.25041548018,4353.02723358878,450.613982918887,1588.613633635,665.25030556018,2098.73333032164,6812.91866846336,458.947353080626
1990-08-19,1040.98726408198,448.844712389155,1094.72371674746,4344.37829579498,448.387333803,1586.60106933017,664.651319450549,2095.55692497956,6804.48708661707,457.37079564311
1990-08-20,1038.52093264309,447.943322049145,1091.80657731805,4334.16912607854,445.949744632701,1584.21655641358,663.897389608931,2091.89228755633,6794.46466997085,455.691618442083
1990-08-21,1010.91548785826,436.194492185435,1062.51608824057,4219.34154955944,429.628584453064,1554.92353922331,651.853303134117,2052.7823239929,6669.47139159489,446.271385508636
1990-08-22,976.883989435148,421.662598766083,1026.48494489119,4077.64135684423,416.563962806917,1493.97633142514,626.529700220851,1971.88397240729,6408.51523952376,427.8148508881
1990-08-23,905.064477234973,390.8103969732,950.782459314081,3778.09598458328,388.635157074246,1370.38769155268,574.917588716788,1808.30998130321,5877.78634570488,391.471660331779
1990-08-24,934.622344212471,403.717468026358,981.582838206696,3901.43268821382,398.148509033237,1423.15962179006,597.271654694205,1877.53961112598,6104.10954416921,405.704908947567
1990-08-25,953.506883181495,412.019434560635,1001.16319865264,3980.22259944509,406.149681689297,1449.06513244389,608.353161677432,1911.26576905849,6215.14304957471,412.205427693746
1990-08-26,968.552958883078,418.670235688917,1016.7056673244,4042.98430240107,413.609923295797,1465.20958878563,615.342625985408,1932.08286218528,6284.25622244822,415.893593194109
1990-08-27,987.613193310331,427.061135908153,1036.45171704202,4122.50498839431,421.688041517119,1491.17109037292,626.46384059142,1965.85164282709,6395.51859764403,422.356724623652
1990-08-28,1013.28647794878,438.320303451062,1063.12538887208,4229.61915355244,430.608841460229,1533.84257149076,644.62153153828,2021.65648978892,6578.48075493871,433.532122424322
1990-08-29,1002.69103325222,433.889762791354,1051.7229373833,4185.57568943921,423.990382182737,1522.01877342394,639.875817196895,2005.60227776912,6528.12602267139,429.244676513792
1990-08-30,1017.70265492649,440.542122696469,1067.14302485823,4248.20673365381,424.787679419281,1561.33963058187,656.637164242235,2056.9839754705,6696.82128117545,439.403158431688
1990-08-31,1025.87933991674,444.240750990784,1075.3976230062,4282.28317509441,426.483410669957,1576.75717191341,663.351297374444,2076.8033057608,6762.90420498151,442.773920656049
1990-09-01,1026.63596512982,446.147014330676,1074.92723055418,4269.67093486368,424.616520752244,1583.10411740448,668.393893116949,2082.76647204001,6764.85470410543,443.728505176206
1990-09-02,1024.53344273604,446.816622146579,1071.4646726551,4245.15487356307,420.827128049185,1587.80223428948,672.776621443438,2086.54341524567,6759.70933383172,444.214864382461
1990-09-03,1018.81085858793,445.903389171498,1064.23032569049,4205.79967775356,416.424749675498,1583.70285044836,673.434252098347,2078.8023455938,6717.52642563047,442.252402051621
1990-09-04,996.510493635945,437.710697117718,1039.72546423823,4098.4711626807,409.04222997395,1539.40110255262,656.964830760304,2018.38135591769,6505.35911955691,429.071147585659
1990-09-05,988.729430550049,435.837956568915,1030.39336386468,4051.50464149305,407.322775765062,1519.11478610769,650.616850743577,1989.54416339909,6396.06996328546,422.623582952925
1990-09-06,968.192277482485,428.315685924331,1007.81903786871,3952.62877288076,400.744126009285,1477.64395761913,635.141304549264,1933.04779190018,6198.3324094917,410.31121231314
1990-09-07,977.996194373725,434.183555052299,1016.8206536429,3977.81579523673,402.709406182274,1497.55752114908,645.962611262229,1956.93183728257,6258.67611228992,415.081607712016
1990-09-08,988.879193655961,440.56588608726,1026.92723089336,4007.14493605138,405.063882715964,1519.32074802439,657.649545351781,1983.17561242194,6326.2325101097,420.344741763878
1990-09-09,1001.10120555442,447.584348804457,1038.41086485791,4041.62460632076,407.917368322655,1543.33260897893,670.38463089983,2012.2974376881,6402.57081520871,426.212672051114
1990-09-10,1012.4219727396,454.245822387508,1048.91876526175,4072.14730204818,410.179098856565,1566.77813894816,682.956836060721,2040.61039705467,6475.88620188143,431.896120061041
1990-09-11,1000.86217938294,450.684681736186,1035.73504039475,4010.66488938834,400.116398907327,1566.83652173392,685.446398587385,2038.35202882217,6452.10404891563,431.111495492991
1990-09-12,1028.69533164416,464.812712622244,1063.35975892663,4107.31452620295,413.120431154613,1600.53904430762,702.614362032142,2079.92526668546,6566.98164072256,439.596164893557
1990-09-13,1013.80038136098,459.735325569859,1046.74159621932,4032.79689395255,404.43584024856,1585.00944624687,698.282753507936,2057.41802718312,6479.25501539923,434.513398313359
1990-09-14,993.230962542346,452.000996291612,1024.29298719058,3936.37900226726,401.721116332321,1528.36170552333,675.764580445757,1981.65643285229,6224.44472479884,418.191860430835
1990-09-15,985.327645052082,449.988527879776,1014.94382348891,3890.63104732646,399.113525842889,1511.16095268009,670.534054375957,1957.15351656328,6131.80087098501,412.714399432177
1990-09-16,978.357073960613,448.384537099064,1006.57523487757,3848.84900641966,396.615674884356,1496.46398945994,666.369950891338,1935.94023345353,6049.90100515154,407.936478457654
1990-09-17,971.93731526707,447.016115198965,998.790292215651,3809.4708794344,394.006509254062,1483.90458364927,663.118425648942,1917.53137670353,5977.13311373979,403.753801061321
1990-09-18,955.078690535696,440.842575206059,980.325754169319,3729.49347952612,386.944886922413,1456.26502860017,653.110611980222,1879.70283114773,5844.11059942573,395.491540348239
1990-09-19,930.713343423478,431.156531373144,954.203886562298,3620.78866660087,376.072479564699,1420.28073274403,639.282434173128,1831.19597501689,5678.48413566572,384.990343136601
1990-09-20,910.772094693804,423.464248450116,932.667549490292,3529.91483671113,362.908848726594,1407.03371700387,635.597789443142,1812.0843124754,5604.69155890534,380.685334319246
1990-09-21,908.573747717642,423.937705040471,929.318460882664,3508.37731584442,360.230710383492,1407.98573534633,638.306623379346,1811.24257388207,5587.81825901447,380.240126150655
1990-09-22,901.676532097442,422.208169751684,921.177894148473,3468.88047462186,357.778281585198,1393.60520435013,634.032822538975,1790.73612482008,5510.46558341385,375.652296233998
1990-09-23,895.01708291249,420.5696961377,913.295680637761,3430.54727066051,355.532181753327,1379.21767351486,629.714064842077,1770.25951209356,5433.57737227653,371.079091647362
1990-09-24,887.848213980359,418.676837595429,904.909427579209,3390.49078058146,353.075256191748,1364.12441856312,625.03730761862,1748.91626674008,5354.38830230574,366.331017411462
1990-09-25,865.824698244494,409.770035355737,881.437397468257,3294.08350332117,344.711357172874,1326.18587644617,609.860813242527,1698.36217893737,5186.07162377155,355.469856130834
1990-09-26,840.103764292849,399.059014362034,854.251625174714,3184.17613970612,330.952318470914,1298.3038338719,599.210629622966,1660.79019825613,5058.09717261545,347.341486730481
1990-09-27,822.595071640678,392.150995257181,835.473577679505,3106.23006958161,324.282418602987,1267.91427863151,587.300126301204,1620.09004311025,4921.38105049824,338.573544914056
1990-09-28,813.249200280556,389.078973252416,825.014807555077,3059.55506312251,320.433794310471,1251.78400440245,581.898868846321,1597.68273105245,4840.89781296384,333.637694193142
1990-09-29,815.831543958296,391.697221124356,826.650615051068,3057.86288540382,321.637800874919,1252.66197390987,584.383931696933,1596.98398665037,4826.51177641386,333.259341153681
1990-09-30,822.752921966919,396.409781886009,832.71353987031,3072.42508994921,324.988871145068,1258.58017355293,589.221659761812,1602.67896964254,4831.31795590423,334.208166389272
1990-10-01,832.087523233602,398.615744767663,842.199873898064,3133.59014699317,327.298390960762,1269.99875184198,591.138907873228,1617.31282823352,4916.5269000609,335.040140477225
1990-10-02,900.522269004534,429.093140318156,911.516259067635,3418.25206231874,350.859956639261,1378.84178670721,638.392766650203,1756.05511075509,5380.22017055681,361.576297858366
1990-10-03,891.160851835349,422.161149805988,902.051482712546,3411.86653272701,346.311129325215,1359.06654268128,625.554861750915,1731.00333188185,5349.0527269536,354.033614839685
1990-10-04,881.285070246188,415.0870853903,892.076075045359,3403.18707113275,344.142265291218,1328.78519886702,608.033989076852,1692.53611473161,5275.48497299041,343.849515559991
1990-10-05,899.705232819452,421.361702298196,910.763813443015,3503.50253603545,349.108364463534,1356.49117781547,617.189842122664,1727.94393779044,5430.69499140269,348.769706823948
1990-10-06,916.798520498757,426.929351350562,928.111568154395,3600.10288096632,353.67272231767,1381.46824440411,624.976866848934,1759.87984681001,5577.22017976241,352.909084843131
1990-10-07,932.981301655306,431.997283387898,944.537208449787,3694.49229708585,358.058144040711,1404.13708432687,631.609740335566,1788.87179353636,5716.48065958682,356.389620625176
1990-10-08,944.00061227771,434.600380682206,955.738846488688,3769.77998234048,360.524597923828,1418.46452941849,634.378850669494,1807.23698256481,5823.76814250361,357.675629590939
1990-10-09,914.137727282091,418.34451564453,925.556095792223,3682.99305539621,347.982534532256,1368.7049184144,608.462805053114,1743.99019394223,5669.68332347429,342.79958054285
1990-10-10,888.60368229677,404.234490799577,899.756760698902,3611.97987080749,335.735817586497,1331.49724206462,588.394728569357,1696.75079154418,5564.70166752015,331.242330888552
1990-10-11,866.494952896182,391.825384379419,877.41980929889,3553.47755949225,323.780299517494,1304.08323751833,572.857615097688,1661.98860060318,5498.52667735633,322.253054344214
1990-10-12,879.939046491966,395.656685598752,891.076061212181,3638.82352583204,329.52638714124,1313.18716719423,573.541636999555,1673.63321500084,5583.62521230404,322.387557762379
1990-10-13,891.60826172013,398.608617951694,902.930333121192,3718.32883580827,331.499223418169,1331.52554945652,578.216410845833,1697.12371638953,5709.53836924661,324.769885506642
1990-10-14,901.101114363636,400.535304772594,912.575716441641,3789.86573863392,332.561744918466,1346.85577037829,581.504132577368,1716.78802051727,5824.32414122489,326.370238776514
1990-10-15,905.904433204634,400.338886376161,917.441996291696,3842.69137707222,331.825926434276,1355.36434979331,581.784045773433,1727.73073524553,5911.29414136308,326.281208803426
1990-10-16,906.719131287413,398.399879764904,918.287262290479,3879.35610261773,329.602255744267,1358.08536188285,579.588541840725,1731.2883226733,5974.30058825816,324.802116019247
1990-10-17,916.03684451494,400.209911873569,927.76713668457,3952.15737603838,334.230936590121,1358.28482020338,576.366000216212,1731.56626540055,6026.05242377419,322.743156279306
1990-10-18,946.689820339308,411.286347711316,958.854745371793,4118.30274187548,343.080892248117,1404.33906095684,592.573887109869,1790.39967837165,6282.03008324938,331.579424545939
1990-10-19,974.473992403762,420.977781572092,987.043163990903,4274.48974146636,350.800735362352,1445.9868731429,606.718509062011,1843.62899745456,6522.18073329658,339.245973334415
1990-10-20,983.602052554941,422.474841283223,996.318011690046,4351.22757079295,351.775529096016,1459.54942681401,608.870823236705,1861.03593138335,6639.35714031425,340.188255736743
1990-10-21,991.197845109531,423.277520626678,1004.03031653992,4422.19926568042,352.178162999357,1470.83250949159,610.023957603903,1875.5282390135,6747.74351909516,340.575670767908
1990-10-22,993.8600126764,421.969123448587,1006.73651646344,4472.17922903332,350.81953854167,1474.78053606739,608.130550983864,1880.65356213766,6824.10347228139,339.25972424337
1990-10-23,992.13710733784,418.792285950099,1004.99859273192,4502.88811174235,346.71683601955,1477.23812633049,605.622704770083,1883.90914215453,6894.72639085062,337.607011039037
1990-10-24,980.74315802731,411.554609210812,993.492039532852,4489.79540794976,340.186576695418,1461.46630518342,595.647511060532,1863.94116361078,6880.1824084652,331.794009564487
1990-10-25,986.115048842243,411.428422355325,998.969180891017,4552.75817609328,341.347368771088,1462.88805803251,592.806420327931,1865.820161559,6945.94939724383,329.956870217119
1990-10-26,952.067160717843,394.83596046081,964.539331724827,4435.10065373305,326.463120711548,1416.2200274961,570.455098405501,1806.49595580697,6784.76146170221,317.274700628347
1990-10-27,949.246171163609,391.394125104413,961.693078008969,4460.0927502963,323.548333176587,1411.25391085063,565.170954586067,1800.25935802625,6819.26441471332,314.098058327929
1990-10-28,946.583900125899,388.046225140175,959.007576926698,4485.95220267368,320.766528377756,1406.28519127813,559.928505518241,1794.01365202999,6853.83433828964,310.946508957287
1990-10-29,943.742624751997,384.649914381256,956.138228473408,4511.0603085752,317.895240863555,1401.27545117061,554.712491983805,1787.71576347764,6888.30656911865,307.816286386494
1990-10-30,931.958506274616,377.604664561934,944.245367995804,4493.82912514855,309.774350221239,1392.99576315577,548.213724515637,1777.30625588892,6907.17752050867,303.982757163754
1990-10-31,930.701301809763,374.929070630585,942.995787446504,4526.51539148438,307.684902495284,1389.65244114491,543.745676560043,1773.13387074385,6950.01766290009,301.275190497625
1990-11-01,910.020057830284,368.499325954707,923.583875065046,4397.37958073619,299.671039627621,1360.6176792079,535.141771487385,1739.06106372708,6761.03587947762,294.221598799605
1990-11-02,912.013077958775,371.154845400958,927.098309619529,4379.20416169141,303.472401294138,1346.20979150068,532.134303101307,1723.39063480238,6647.06797823518,290.354499023995
1990-11-03,921.659811785999,376.965248095056,938.417343167111,4397.47875657172,306.295223099533,1358.77605288373,539.799445490987,1742.32152140816,6666.37440480453,292.321723169522
1990-11-04,930.280523198471,382.407507995676,948.724531289655,4410.42590247633,308.702446129189,1370.071551303,547.027834989336,1759.68390292175,6678.93041491811,294.001596318898
1990-11-05,933.398790185536,385.634133712464,953.421492131651,4397.0748666046,309.340029201115,1372.88985385058,550.942862089372,1766.18695062388,6650.32319047765,293.859002987144
1990-11-06,920.199013416813,382.127138697286,941.475771598214,4307.15400600458,304.801258649996,1350.70535071443,544.820776285812,1740.57396822434,6501.02721240657,288.367265729517
1990-11-07,893.917288104175,373.141874937008,916.123663609914,4157.08421966193,296.096674768234,1308.62376582971,530.594372769539,1689.24066249078,6257.55017446144,278.652927314946
1990-11-08,873.428291360468,366.492338957551,896.639021232854,4035.46407154503,286.636841476119,1287.33188070599,524.665779483656,1664.64122609876,6116.25614209194,273.418263204258
1990-11-09,883.538052727874,372.593181810993,908.480181067051,4056.37579702325,289.948402977143,1299.05765289771,532.101879589851,1682.53710567965,6132.6455623905,275.208522580235
1990-11-10,888.240921264085,376.467790841423,914.78195307507,4052.02911760698,291.462631229154,1302.76364608627,536.330007329696,1690.08326929252,6111.17778943308,275.290990666352
1990-11-11,891.021916850457,379.558248396944,919.114997267785,4038.8574220494,292.341041089472,1303.62008329635,539.416553712367,1693.95668351173,6076.63096213727,274.774722006314
1990-11-12,895.96330705627,383.58869227445,925.697830247337,4035.42297156436,293.861006143978,1307.94358693252,543.949936878213,1702.34639692326,6058.11597310805,274.981658982854
1990-11-13,920.029949767481,395.845578268802,952.076947601909,4117.95671571702,300.646497412476,1344.67413615023,561.994862499693,1752.98447881265,6189.46089304301,282.01328392888
1990-11-14,913.733934468273,395.126834322555,947.063239613626,4063.74436711874,298.150272447202,1334.06295791458,560.388405900801,1742.00534752225,6101.67473623542,279.072635725926
1990-11-15,902.173205668814,392.125738142723,936.611570732762,3986.63813665995,293.623176941156,1317.1850839129,556.127619643489,1722.85769554678,5986.04513535357,274.835624474666
1990-11-16,899.422488065788,392.908874911813,935.238672596003,3949.20557920052,291.429819098042,1315.57928571737,558.291189570793,1723.60377292481,5941.06948787975,273.806579381914
1990-11-17,903.304936179044,396.601298364871,940.777734458362,3941.01780520792,292.43623865231,1318.99915289838,562.588200445321,1730.90702328568,5918.78363802274,273.820081121234
1990-11-18,912.318545403896,402.566724135731,951.697029244671,3955.19602408201,295.798539783336,1326.89416249428,568.805619218316,1744.08681023976,5916.32233769241,274.754996017661
1990-11-19,916.218282182457,406.332980258392,957.293020107134,3946.82720397455,296.819147857966,1330.23285786992,573.136386838777,1751.33015728487,5893.64152841232,274.746183155945
1990-11-20,904.913531115675,403.386543863817,947.049064082307,3873.10735792956,291.057265694418,1319.89827044657,571.5874096605,1740.64132265489,5810.69951342618,271.917552205398
1990-11-21,902.290209024948,404.258844354304,945.802803538274,3837.36373986454,289.267161519842,1316.97718128021,573.231686787883,1739.64115491001,5761.31015232273,270.630794461773
1990-11-22,920.425621363634,414.443869385633,966.361248623532,3889.88412292021,293.78022147,1346.00280538886,588.784031518667,1780.88277474886,5851.41835752196,275.91492944549
1990-11-23,921.32688708977,416.973429231938,968.862809195041,3869.10115524173,292.862148107271,1349.4824451964,593.318982274048,1788.43863524338,5829.35286542181,275.927170817987
1990-11-24,920.919886408484,418.915720759687,969.981919124835,3842.91640194988,291.568789363383,1350.82715409543,596.947238281506,1793.18295568952,5798.29326993543,275.503478999002
1990-11-25,920.446269645611,420.836738647978,971.033322207163,3816.63590110814,290.28156532218,1351.97648686192,600.510831157224,1797.68020240689,5766.5772650058,275.041430578834
1990-11-26,919.498855054461,422.548895812924,971.582918817072,3788.57364109505,288.999732918979,1351.73739513513,603.475557508823,1800.32689322621,5729.20068673262,274.300053697477
1990-11-27,916.287912808086,423.22225335372,969.737603785015,3751.45704640821,287.721190891508,1344.87653630481,603.456050484052,1794.1008816628,5664.13003161231,272.212252710986
1990-11-28,894.579453746556,415.325922170735,948.333413793199,3639.04267845937,281.744137152091,1305.5709755149,588.854746532881,1744.61452402355,5462.97037773151,263.568676331896
1990-11-29,882.470086649574,411.818750710173,937.054640155745,3566.69498480521,275.472812449513,1296.04501481909,587.544827538353,1734.80278096401,5388.65897172555,260.980515094927
1990-11-30,886.616846302232,415.849046934202,942.95394904698,3560.63949347253,273.161628404896,1315.83597943524,599.534722030584,1764.27604918898,5436.29220795811,264.309594286438
1990-12-01,890.151966174791,417.657870713043,944.423619232195,3579.6147027107,274.14714813159,1322.76359349203,602.899266761818,1769.32983255806,5472.16857898087,265.941458672343
1990-12-02,896.908827148869,420.9780118717,949.284651145905,3611.51907037608,276.152010649576,1334.33935148112,608.38542309196,1780.58866625099,5527.3385862729,268.511384424311
1990-12-03,899.963915998121,422.564236417893,950.213292968191,3628.66664567335,277.166156741769,1339.72122607211,611.052152326591,1783.49893384303,5557.01392000843,269.838582664881
1990-12-04,890.116311919921,418.085863434542,937.549416762268,3593.85505650513,274.705828937674,1323.45679938219,603.843014598624,1757.66839135982,5497.24811765885,266.803003755281
1990-12-05,902.381365141288,423.994774581126,948.245846252359,3648.09696096357,280.135005525038,1335.11196499717,609.36393079902,1768.93117902723,5552.79812111458,269.387914916523
1990-12-06,930.839165276402,437.518932759202,975.89767070814,3767.93156304983,290.028497315352,1373.51675586158,627.109730209384,1815.63457316234,5719.74440922547,277.381571041556
1990-12-07,956.449906447844,449.713605032763,1000.42983598416,3876.5485590625,299.234013333261,1406.90103596196,642.572989847788,1855.46957468824,5866.20277688964,284.376632711161
1990-12-08,955.299591767421,449.33930433473,996.817666558395,3877.09977270022,300.112338336416,1400.67565611927,639.955396618365,1842.89826386357,5848.04534042762,283.366480387559
1990-12-09,953.966103042678,448.877193157508,993.025293857824,3876.90282230517,300.954342383707,1394.1414358251,637.191850460329,1829.96423514036,5828.52901000421,282.294465288144
1990-12-10,951.902473749266,448.07036024001,988.499863796357,3873.77106796791,301.557430424096,1386.62945629053,633.975525440731,1815.80527477794,5804.88157918759,281.019684988246
1990-12-11,949.905432108662,447.288325281312,984.046785144417,3870.83691328188,300.262922618623,1387.88932216672,634.783237905685,1813.15566691777,5818.07095225249,281.537590792136
1990-12-12,957.227680648473,450.895049127175,989.23658300782,3905.7991296246,302.781061325704,1398.86737105281,640.022316860358,1823.15589379829,5871.82147949504,284.018700801961
1990-12-13,970.624430555613,457.367587326917,1000.71762925295,3965.63163836166,307.234604998621,1418.71158824037,649.325259222766,1844.71663460685,5962.89871008199,288.309418245882
1990-12-14,956.787652945848,451.006934708263,984.058712430182,3914.64952027216,301.186752432846,1407.55053242255,644.443139545207,1825.90190095333,5924.31270796831,286.307688830212
1990-12-15,948.302232482448,447.161387059886,972.978318857383,3885.22306923947,298.485541766797,1396.4179414999,639.565558985994,1807.18349377269,5885.54991073618,284.299453695466
1990-12-16,941.616871848392,444.163796182677,963.788151096314,3863.05339678752,296.398169063841,1387.6745877204,635.782138202333,1791.63351097345,5856.67881376867,282.7735041965
1990-12-17,939.345350439751,443.249623579523,959.147380455992,3858.92468363919,295.654268468054,1385.61799386689,635.070356237997,1784.76537049471,5855.95016557976,282.611667971694
1990-12-18,957.278446714864,451.871392463049,975.174071924379,3937.70173336632,301.195593477473,1413.77274510647,648.199863745827,1816.83084805096,5982.7069838709,288.616839851196
1990-12-19,955.694787013815,451.284352134732,971.194430933765,3936.39770434986,302.574182518685,1403.9472096356,643.913589817381,1799.92259267826,5949.05927927196,286.861126998879
1990-12-20,942.959783254822,445.428081505383,955.926720325724,3889.48605907426,296.174273166537,1397.62313170506,641.243619704729,1787.62393012378,5930.5660165741,285.839004069622
1990-12-21,931.815472807922,440.319591323809,942.332107630472,3849.05097306432,288.826791633456,1400.81248812917,642.942509743278,1787.47172990057,5952.4570630687,286.770069400639
1990-12-22,933.560534255322,441.300305250705,941.823060495047,3861.44502806196,287.810851627592,1412.2141264531,648.398789270472,1797.75538322286,6008.96413889101,289.369955755903
1990-12-23,934.865275637317,442.074178618312,940.865715336024,3872.04769564922,287.03337640412,1421.22867607827,652.763279449883,1804.9121871487,6055.41307668488,291.48651088215
1990-12-24,934.147634927864,441.893077820008,937.881066945161,3874.29923155522,286.492221331439,1422.90246586063,653.770190331532,1802.74710748838,6070.74038443192,292.098554405603
1990-12-25,931.251229167865,440.679072313834,932.728007011772,3867.51036205023,286.151647967166,1416.99146774815,651.283473206918,1791.03220751502,6053.67271357783,291.145207445673
1990-12-26,928.052469487768,439.321306512941,927.291617001807,3859.44545192768,285.792437264189,1410.35454629572,648.460186883414,1778.44496910058,6033.45015992042,290.040204970845
1990-12-27,924.095562747921,437.603123918177,921.116899221152,3848.17928721436,285.24753590578,1402.30959313698,644.984193552804,1764.13156306727,6007.14447043288,288.641491766207
1990-12-28,924.398089981516,437.901301818558,919.249253390745,3854.4553644333,289.58450478923,1383.52597188612,636.560780908619,1736.35271868866,5934.70771774877,285.021513469845
1990-12-29,921.30629460178,436.592934585934,913.978814906473,3846.8032457837,289.68756876878,1375.08366208437,632.893354489376,1721.67709865046,5906.43580080824,283.530507859509
1990-12-30,918.287959991066,435.319209060361,908.804538905668,3839.42123666373,289.744861256899,1367.10619996105,629.439813063974,1707.65015053753,5880.06142601482,282.136071202811
1990-12-31,915.493110418358,434.150435236901,903.867067158619,3832.94815782924,289.866918530417,1359.42741810021,626.120860335749,1694.04510826163,5854.88371434711,280.799569124874
1991-01-01,913.053993259492,433.118384733438,901.128180251013,3821.10259897585,290.658248414335,1352.31513502889,623.014973857807,1684.60827200922,5821.70613512026,280.115754750915
1991-01-02,910.657407352439,432.105882497214,898.433065911488,3809.43778206073,291.43517105147,1345.51549782638,620.051852665024,1675.56649175267,5789.88874408283,279.492916936462
1991-01-03,907.192099008569,430.582057157017,894.668776069022,3793.24194318261,290.832241464059,1341.77407345082,618.504396349646,1670.35167769406,5771.31253925716,279.513958658689
1991-01-04,898.171420569854,426.416980508742,885.439612630378,3753.84412359205,289.598923758413,1324.48530390125,610.698960793686,1648.29388709918,5694.62064994541,276.695805098308
1991-01-05,894.451933733824,424.766248729735,881.453035152234,3736.67690964863,287.171142294584,1328.29684368773,612.630352770104,1652.5086483944,5708.49752145671,278.298509840901
1991-01-06,893.402268829429,424.384196305922,880.10829039829,3730.72290940018,283.516484114245,1346.01765901706,620.976773957015,1674.10348405708,5782.20302462355,282.832808219107
1991-01-07,883.743504813974,419.911230537984,870.287324095194,3688.86370159059,279.270313941457,1340.88271483755,618.782464491596,1667.19027256964,5757.74661220384,282.565504856529
1991-01-08,864.594583217193,410.925503072369,851.133810105321,3607.46512992387,274.194890508935,1310.84896705365,605.088283892066,1629.34498439861,5626.58037314579,277.039070960573
1991-01-09,869.890417778661,413.559859652046,856.054303466927,3627.86434176258,278.910700746637,1308.12782252384,604.004896760543,1625.38114211594,5612.35407711646,277.239177501535
1991-01-10,872.214822994664,414.782759836622,858.023364183769,3635.99796680871,279.539297049434,1315.90604470255,607.760837169831,1634.49714689433,5643.06824734413,279.685097155397
1991-01-11,881.396375122995,419.264492830833,866.720076659823,3672.52248330641,281.804340466861,1336.61042250535,617.490663645955,1659.71482617099,5729.25395914288,284.892062322894
1991-01-12,879.389722104569,418.425955100879,864.416982109514,3662.51539511051,280.901688471131,1338.45533305618,618.520908748037,1661.44961381488,5734.6077068402,286.106690167032
1991-01-13,872.374406090861,415.200761581879,857.210263379729,3631.720693097,278.571073822463,1331.90282043746,615.662963388081,1652.77519273189,5704.10532127059,285.516570883003
1991-01-14,867.978916094946,413.222458675642,852.566933138224,3611.80628797703,277.556743863964,1326.98650847536,613.562637252026,1646.12728526505,5680.60459171815,285.274462561477
1991-01-15,860.750917167039,409.895871290054,845.1459314049,3580.15340135252,277.678332012468,1308.08019328758,604.983953014132,1622.14833115078,5597.40872445268,282.009607922039
1991-01-16,848.207836747649,404.034579442465,832.534722745594,3526.5044660433,274.049746430737,1290.72506636033,597.121483598878,1600.124795924,5520.96452039475,279.068385940155
1991-01-17,918.374545905641,437.583681556294,901.142513070749,3816.56991833136,301.527871005489,1380.26124828029,638.725593860875,1710.55845966123,5901.11165631131,299.211645172591
1991-01-18,934.521741389436,445.40199218694,916.677613094691,3881.86414055602,308.787953954631,1399.55671195808,647.82890078374,1733.90107490818,5980.75822917491,304.242709591296
1991-01-19,929.382433323627,443.076089833947,911.291448634333,3858.81934320029,308.981574082222,1387.22306789026,642.289613214657,1718.04765173677,5925.54557249242,302.409724924494
1991-01-20,923.955142760325,440.613241170088,905.622659633749,3834.58496423066,308.989839902877,1374.87712883771,636.744117461536,1702.18749097975,5870.33208311785,300.564415214092
1991-01-21,918.808800166848,438.28155534747,900.236108376233,3811.5570665545,309.183476158048,1362.58150748485,631.216699983081,1686.39751411557,5815.37930331365,298.716560747542
1991-01-22,909.795128092395,434.103772477068,891.07082117512,3772.52722300905,309.61159152572,1337.94008384127,619.966989869742,1655.32932685569,5707.7969159735,294.145342237749
1991-01-23,905.922865175666,432.375014549417,886.959025106541,3754.84091602748,307.08533028314,1341.30655243527,621.706734224352,1658.97057559441,5719.66442192052,295.740897298812
1991-01-24,924.152310312529,441.197860875639,904.499933745733,3828.61005753243,317.123172935495,1355.69540951479,628.539434925861,1676.15494023158,5778.09076838822,299.737045800759
1991-01-25,932.916925095493,445.505254031869,912.75216412837,3863.09467656119,321.107542224767,1368.2391523916,634.521831963473,1691.10972261314,5828.78623710742,303.365239466276
1991-01-26,935.565997091486,446.90067221306,914.997198558556,3872.3215766635,322.741199112699,1372.93858983757,636.878498964043,1696.3347382741,5846.07274594192,305.275213545572
1991-01-27,938.273099584609,448.326189382876,917.298936092502,3881.81181160778,324.226989311015,1378.49889488715,639.635306318219,1702.61859568706,5867.00349028902,307.389080200949
1991-01-28,939.43753435293,449.013342405209,918.098504379677,3884.95090645443,325.353680639234,1381.06710996465,641.007553103188,1705.20728005304,5875.26259343806,308.843631413295
1991-01-29,936.020100876135,447.508395550321,914.422092724964,3869.15830930395,326.08842091868,1371.87311194017,636.912559892917,1693.27952040085,5833.61229779001,307.647904563125
1991-01-30,949.446143726632,454.053880976906,927.193854167944,3922.79092682373,329.614323082929,1400.18439479514,650.237044657376,1727.7227768556,5951.36617501412,314.892835839901
