"date","eu_rate","sim_price","sim_gdtr_l1","sim_ndtr_l1","sim_gdtr_l2","sim_ndtr_l2","letf_acwi_eur_sim"
2014-08-25,0.019,428.737729749725,804.747504986666,706.548481415826,1178.75288,908.65301,706.297339062462
2014-08-26,0.009,429.959906535757,807.058868593715,708.574755417212,1185.50604,913.85091,710.319377932288
2014-08-27,0.011,431.047363288433,809.270796244451,710.491012707553,1191.9862,918.77973,714.13205764487
2014-08-28,-0.004,429.329824177405,806.128836654818,707.712604013159,1182.71278,911.58019,708.517633298776
2014-08-29,0.101,429.990489408124,807.434781241423,708.851145306571,1186.5238,914.49702,710.766359531928
2014-08-30,0.072,430.613487096622,808.672481088161,709.928980114964,1190.14126,917.26256,712.89738319411
2014-08-31,0.016,431.238413157377,809.866737859318,710.975713649633,1193.63811,919.95326,714.970130416185
2014-09-01,-0.013,431.830554952194,810.913962130438,711.904259751225,1196.70758,922.34273,716.808659718144
2014-09-02,-0.007,432.010762528203,811.295621140649,712.232741276955,1197.81632,923.18024,717.44097085895
2014-09-03,-0.006,432.507029709393,812.409717245495,713.190514824299,1201.08831,925.64943,719.341293769699
2014-09-04,0.003,436.241966242106,819.474071596953,719.387104238061,1221.95846,941.72057,731.811874205278
2014-09-05,0,438.794516602645,824.299765949981,723.618652462461,1236.33179,952.78514,740.391203679141
2014-09-06,0,438.566427665688,823.901080345397,723.263653731569,1235.1173,951.836,739.634465299039
2014-09-07,0.002,438.001285765388,822.881774557992,722.361073245569,1232.04261,949.44602,737.758145331699
2014-09-08,0.003,437.339280984154,821.678210179901,721.296754068011,1228.42,946.63389,735.553894493608
2014-09-09,0.012,436.048685627722,819.263667690041,719.175156780335,1221.18163,941.05059,731.19650176021
2014-09-10,-0.024,435.157538735823,817.681720696846,717.773957675957,1216.44806,937.37012,728.317834256382
2014-09-11,-0.016,435.191719489959,817.906306383729,717.936307825016,1217.09857,937.78051,728.617832091716
2014-09-12,-0.014,433.069133930632,813.933123678948,714.445693241232,1205.25606,928.6478,721.503208072591
2014-09-13,-0.013,432.876587300604,813.568771489891,714.126964108292,1204.15936,927.80562,720.830194664435
2014-09-14,-0.012,432.877517015939,813.583986519795,714.138736329871,1204.18674,927.8226,720.824713736245
2014-09-15,-0.011,432.886428521318,813.639156488275,714.181456321601,1204.33235,927.91997,720.881687541756
2014-09-16,0.007,432.803527315401,813.496292443445,714.053872250583,1203.89112,927.57434,720.59450044374
2014-09-17,0.007,433.567668265835,814.952483247879,715.329007534775,1208.18286,930.87311,723.138512786371
2014-09-18,0.003,437.777141130589,822.930689293699,722.315143371711,1231.82033,949.04149,737.233685669612
2014-09-19,0.007,437.804047373569,823.009497779261,722.377274138144,1232.03755,949.19034,737.33021726273
2014-09-20,0.006,437.014977120487,821.544594590882,721.087167679244,1227.63297,945.7856,734.666317788803
2014-09-21,0.003,435.857196306719,819.37774888259,719.18369504988,1221.13863,940.7781,730.757565899422
2014-09-22,0.002,434.315785779029,816.495931948631,716.650829887657,1212.53056,934.13736,725.580383199643
2014-09-23,0.015,430.104503978826,808.664012146892,709.755436286218,1189.25042,916.147,711.587783207119
2014-09-24,0.022,434.106166137904,816.218535010131,716.382388741559,1211.45177,933.24075,724.846371387108
2014-09-25,-0.003,432.893530308225,813.956409339071,714.395230861973,1204.71869,928.04943,720.795505647779
2014-09-26,-0.017,433.212225420598,815.105906892841,715.316569177463,1208.10387,930.42971,722.625544458093
2014-09-27,-0.019,433.082198062947,814.863641064969,715.10346625924,1207.36823,929.86186,722.165799766029
2014-09-28,-0.02,432.725444108353,814.224587843931,714.536061822386,1205.45704,928.37281,720.990639742758
2014-09-29,-0.022,432.311121902501,813.466985182482,713.866097123863,1203.19643,926.61852,719.609550122272
2014-09-30,0.197,435.309934077793,819.132767629023,718.832361294302,1219.93237,939.49232,729.588668563271
2014-10-01,-0.032,429.834602393449,808.894823077309,709.834886588448,1189.42045,915.96019,711.295244182093
2014-10-02,-0.033,426.12962162564,801.957240730364,703.737966522628,1169.00127,900.21254,699.047871235667
2014-10-03,-0.045,428.52267179418,806.482273351879,707.704400748345,1182.17732,910.34777,706.900138246954
2014-10-04,-0.038,429.805380896713,808.928693330531,709.845976148572,1189.33296,915.84464,711.150236784437
2014-10-05,-0.021,430.978613589868,811.150790845048,711.793513097761,1195.84991,920.85686,715.023786243934
2014-10-06,-0.014,431.910322750345,812.895456486624,713.32571954702,1200.97663,924.80788,718.073138139546
2014-10-07,-0.033,426.283236711052,802.30927808388,704.035478833978,1169.67953,900.70574,699.340272011073
2014-10-08,-0.015,427.200991142714,804.172717352151,705.635042056413,1175.09585,904.78539,702.489742405239
2014-10-09,-0.015,419.053756723311,788.885903482204,692.213980417075,1130.40305,870.35445,675.738816004035
2014-10-10,-0.006,416.364125277516,783.86468722225,687.797608366869,1115.99637,859.2357,667.088769512303
2014-10-11,-0.008,414.784183930404,780.895781469179,685.190772885444,1107.52615,852.70979,662.004937917502
2014-10-12,-0.013,413.266030040965,778.047767537849,682.689503743581,1099.43139,846.47172,657.144836102023
2014-10-13,-0.018,412.130717643394,775.916141919526,680.817783570179,1093.3912,841.81792,653.514909345709
2014-10-14,-0.026,412.575445794351,776.756128271323,681.554163865201,1095.74293,843.62693,654.9023396357
2014-10-15,-0.011,407.962718034409,768.111843759262,673.960537804029,1071.33844,824.81577,640.282387938963
2014-10-16,-0.012,404.167061140716,760.987000316931,667.706063542731,1051.4477,809.49479,628.372535129043
2014-10-17,-0.014,406.815281319808,766.002045667439,672.103830212607,1065.2908,820.14624,636.624474282064
2014-10-18,-0.012,408.392808754871,768.978991898043,674.714657448787,1073.55534,826.50602,641.544652918927
2014-10-19,-0.008,409.847941620093,771.717054055973,677.117246600141,1081.18458,832.38001,646.087500723909
2014-10-20,-0.003,411.439002043155,774.719543514766,679.75048624391,1089.58149,838.84167,651.086258882649
2014-10-21,0.012,417.466851698387,786.077343966995,689.714098127128,1121.51248,863.41988,670.146335659771
2014-10-22,0.017,419.091786575155,789.183184944525,692.428077453725,1130.35747,870.20152,675.39256901547
2014-10-23,0.014,422.534656280868,795.765161834951,698.195821545958,1149.19498,884.68524,686.61637364138
2014-10-24,0.018,424.785281986131,800.013317084644,701.92106731593,1161.44702,894.11206,693.914871488237
2014-10-25,0.017,424.473427980552,799.435498456904,701.412703078728,1159.75133,892.80312,692.881035421922
2014-10-26,0.015,424.022803149443,798.576396609974,700.660552772795,1157.24083,890.87459,691.366404977334
2014-10-27,0.013,423.57458497351,797.740006900989,699.925582333622,1154.79899,888.99191,689.887434680482
2014-10-28,0.01,425.959433098376,802.248891268255,703.880308191651,1167.83536,899.02431,697.655040939217
2014-10-29,0.006,427.300440945096,804.831156299995,706.133417786945,1175.33567,904.7662,702.092752677147
2014-10-30,0.002,432.799671229457,815.236522445871,715.253531606102,1205.70894,928.12372,720.199850357095
2014-10-31,0.082,440.092641441546,828.979867453304,727.310624056012,1246.34009,959.39864,744.449717591052
2014-11-01,0.053,439.878281530168,828.584392722452,726.962386865664,1245.13042,958.46414,743.7053032052
2014-11-02,-0.005,439.328996887735,827.55301520368,726.057148273518,1242.01217,956.06287,741.822809597237
2014-11-03,-0.035,438.841376938909,826.642046568188,725.256728867834,1239.26032,953.94148,740.157576024687
2014-11-04,-0.039,437.753723867203,824.605699258321,723.467804254551,1233.13748,949.22219,736.476733015023
2014-11-05,-0.042,440.448044258206,829.829410736242,728.012194801693,1248.74376,961.13393,745.69966297482
2014-11-06,-0.037,439.046119561075,827.42153906782,725.864791757379,1241.47947,955.45041,741.270763640385
2014-11-07,-0.038,443.148244579675,835.336953617823,732.787108567467,1265.21502,973.66066,755.379689354464
2014-11-08,-0.037,442.868914395842,834.847065476834,732.353350497195,1263.71334,972.49437,754.455297082681
2014-11-09,-0.033,442.278649582014,833.743803431148,731.388414503997,1260.3555,969.91798,752.437005105529
2014-11-10,-0.032,442.067802489226,833.377586786889,731.06383986312,1259.23049,969.04342,751.739052537253
2014-11-11,-0.036,444.598884812693,838.182087372136,735.271546472785,1273.73201,980.18468,760.362452885927
2014-11-12,-0.027,442.764302412266,834.880448750633,732.337687402042,1263.67927,972.34849,754.263957810944
2014-11-13,-0.028,443.278678505734,835.968941270762,733.276534014956,1266.95638,974.82773,756.167598905168
2014-11-14,-0.029,444.123007305936,837.618724538132,734.709911475834,1271.93905,978.62498,759.093512870735
2014-11-15,-0.029,443.226525196868,835.945506129812,733.238788584951,1266.83936,974.69205,756.023178867224
2014-11-16,-0.028,442.162894950992,833.935905628997,731.475253011616,1260.7304,969.98965,752.356161743448
2014-11-17,-0.027,441.245123873355,832.221365414593,729.968082210132,1255.5284,965.97858,749.225553047524
2014-11-18,-0.022,443.792417241041,837.13325626169,734.253444770503,1270.33094,977.30645,757.992187785478
2014-11-19,-0.023,442.301945235493,834.355371605939,731.809004171938,1261.88193,970.78521,752.914723017132
2014-11-20,-0.019,442.335892829462,834.501356168477,731.933715532669,1262.30524,971.10202,753.14092810927
2014-11-21,-0.011,449.901867206353,848.846958369145,744.499199911974,1305.68632,1004.43057,778.969469640281
2014-11-22,-0.009,450.413323306499,849.829482584573,745.357715509277,1308.68967,1006.73226,780.734328034524
2014-11-23,-0.008,450.854758276114,850.661508884538,746.08733309759,1311.23288,1008.68832,782.231053888652
2014-11-24,-0.006,451.323529423647,851.563451058205,746.875060543466,1313.99398,1010.80333,783.850966413232
2014-11-25,0.017,451.346352113552,851.66570815878,746.951939712979,1314.28923,1010.99579,783.979908434
2014-11-26,0.046,450.832591736063,850.822812395201,746.167644522022,1311.66635,1008.85627,782.300501923629
2014-11-27,0.029,449.923250194384,849.118824804666,744.672891817125,1306.39175,1004.79837,779.133606719297
2014-11-28,0.128,448.242707717526,845.967575383075,741.903930816619,1296.67101,997.30738,773.304813160937
2014-11-29,0.092,447.021704613436,843.678641111179,739.893770903451,1289.63148,991.88557,769.080749163781
2014-11-30,0.031,446.004653797233,841.774627848296,738.221885331507,1283.79017,987.38726,765.572960552613
2014-12-01,-0.007,445.600490050316,841.021783018872,737.561678972202,1281.47483,985.60656,764.172458676789
2014-12-02,-0.025,448.595625716581,846.714951705378,742.545515530946,1298.80598,998.91229,774.46902320277
2014-12-03,-0.023,452.91858962157,854.9865624959,749.770250077073,1324.16355,1018.33614,789.508511235658
2014-12-04,-0.036,452.979923366223,855.130191329107,749.893114532287,1324.58988,1018.65562,789.735749603972
2014-12-05,-0.038,451.493002945075,852.342280655459,747.443451457265,1315.93449,1011.98615,784.544634517721
2014-12-06,-0.042,451.762762986669,852.881738127882,747.909939077659,1317.58201,1013.23532,785.492732953132
2014-12-07,-0.048,452.460110371216,854.225741586569,749.082475085934,1321.71657,1016.39845,787.924545357547
2014-12-08,-0.052,452.070600646333,853.512337028138,748.451857817781,1319.49097,1014.67334,786.566807834853
2014-12-09,-0.04,446.421941605146,842.858815812786,739.107114743726,1286.53291,989.32197,766.894248903941
2014-12-10,-0.025,439.809711373259,830.415160817561,728.185430503369,1248.5267,960.06966,744.198823999206
2014-12-11,-0.014,438.078494400328,827.300093072073,725.418409803179,1239.14147,952.75931,738.51292151791
2014-12-12,-0.021,431.398109951808,814.702093997312,714.367647792048,1201.38468,923.71759,715.982663791054
2014-12-13,-0.02,429.168249150649,810.515310031839,710.690432712225,1189.0194,914.19455,708.582713609483
2014-12-14,-0.017,427.594703078955,807.565550130256,708.098878683793,1180.34757,907.51398,703.386317343624
2014-12-15,-0.016,426.808138227565,806.094471871616,706.805810005575,1176.03009,904.18632,700.788928760767
2014-12-16,-0.019,422.589096674933,798.13675733351,699.826129701056,1152.79367,886.31562,686.920102283827
2014-12-17,-0.026,429.913647378306,811.994749269325,711.945362318487,1192.80895,917.00048,710.683956917235
2014-12-18,-0.03,444.358555687429,839.34636235631,735.909729852652,1273.15031,978.72069,758.499287306368
2014-12-19,-0.055,447.530231231325,845.374324222665,741.190151962484,1291.41998,992.75284,769.354422140486
2014-12-20,-0.054,448.721624369468,847.663897872837,743.188333987154,1298.39777,998.09217,773.472316730292
2014-12-21,-0.052,449.739034015566,849.598823141294,744.880657155414,1304.30773,1002.62415,776.964341508905
2014-12-22,-0.051,450.354885637258,850.774114324376,745.907738010175,1307.89862,1005.37546,779.076289218939
2014-12-23,-0.077,451.976751431871,853.880133358175,748.622394961707,1317.43155,1012.68043,784.716807394821
2014-12-24,-0.085,452.219114695304,854.364358659759,749.040924953774,1318.90906,1013.79991,785.563954217849
2014-12-25,-0.084,452.098304868921,854.149071722353,748.850449787634,1318.22762,1013.27143,785.134100553812
2014-12-26,-0.077,453.19088766339,856.28566433953,750.713810026518,1324.80553,1018.301,789.010927702051
2014-12-27,-0.068,453.752744255963,857.520846291885,751.761793565307,1328.61016,1021.13069,791.183019293943
2014-12-28,-0.062,454.243113770028,858.561171335215,752.648774409281,1331.81616,1023.52671,793.018985807251
2014-12-29,-0.06,454.68664988521,859.431045142332,753.403143253432,1334.49711,1025.56477,794.577512698856
2014-12-30,-0.077,453.344650959265,856.9526912419,751.215619706063,1326.78329,1019.59605,789.932540019479
2014-12-31,0.144,451.454255115183,853.380452565741,748.083870190567,1315.69666,1011.07552,783.310792113499
2015-01-01,0.032,453.291061725579,856.852548616228,751.127561605641,1326.38196,1019.28689,789.652097288379
2015-01-02,-0.079,453.814364784107,857.954957286549,752.069079817721,1329.77792,1021.82911,791.601125576453
2015-01-03,-0.077,453.43761665492,857.287061400491,751.473758351954,1327.69039,1020.19822,790.317184539658
2015-01-04,-0.076,452.109930491447,854.769335361275,749.268138882096,1319.87477,1014.19636,785.647249231674
2015-01-05,-0.074,449.968973749493,850.719434128632,745.718268761872,1307.3505,1004.57312,778.172253898228
2015-01-06,-0.075,445.639536970759,842.531839174149,738.541521736612,1282.16886,985.22421,763.163853562807
2015-01-07,-0.069,450.995395682799,852.7929562575,747.500553386913,1313.38289,1009.11423,781.649515998195
2015-01-08,-0.07,462.099688723648,873.817425780401,765.924106936031,1378.1251,1058.84406,820.14948290814
2015-01-09,-0.047,457.946631074709,865.966168081398,759.041777144341,1353.34127,1039.80072,805.37782567152
2015-01-10,-0.052,457.080138538427,864.316491246041,757.59757814562,1348.16663,1035.82983,802.281308926262
2015-01-11,-0.057,456.405955588995,863.044112001179,756.482051663987,1344.17918,1032.76549,799.887102574136
2015-01-12,-0.063,456.273546174543,862.808581183574,756.273288221309,1343.42767,1032.18177,799.41428467232
2015-01-13,-0.069,457.704886442114,865.568483994251,758.678778064155,1352.00462,1038.73439,804.468513497935
2015-01-14,-0.067,454.642569305838,859.790336163373,753.610839806317,1333.93606,1024.84332,793.689458319337
2015-01-15,-0.067,456.736517241542,863.7957163362,757.118699187322,1346.34693,1034.37058,801.047280204796
2015-01-16,-0.081,464.489292470873,878.468593509284,769.976958078003,1392.0692,1069.4911,828.224902335698
2015-01-17,-0.079,464.790063297515,879.043244661674,770.479777264435,1393.87258,1070.87419,829.274526383235
2015-01-18,-0.077,464.920950080718,879.280533989839,770.689315332757,1394.60714,1071.44285,829.693408882791
2015-01-19,-0.075,465.229527173409,879.869537765606,771.204756307778,1396.4575,1072.86215,830.770979392536
2015-01-20,-0.081,467.352784217176,883.904879229335,774.736674456267,1409.24878,1082.6753,838.348272659741
2015-01-21,-0.068,469.99881565017,888.962992248971,779.156256348139,1425.35902,1095.01359,847.88046694952
2015-01-22,-0.036,473.356075717757,895.364558719772,784.760358193518,1445.86752,1110.75008,860.043431379979
2015-01-23,-0.019,490.801926165864,928.363809211877,813.683205468458,1552.42339,1192.60881,923.403603525043
2015-01-24,-0.023,490.485136675344,927.758330592516,813.153184602339,1550.3761,1191.03798,922.163433186247
2015-01-25,-0.029,490.38342994646,927.593312743482,813.004198735128,1549.80255,1190.58461,921.788522063767
2015-01-26,-0.033,489.907371015565,926.682999439298,812.20754749274,1546.73885,1188.23456,919.945159689685
2015-01-27,-0.019,485.513886269046,918.379973603579,804.929491123693,1518.99907,1166.92221,903.421056802142
2015-01-28,-0.029,479.457803414124,907.049622136385,794.969518318362,1481.49672,1138.02729,881.027457266817
2015-01-29,-0.028,481.259399653701,910.509237140457,797.989854410762,1492.77691,1146.65853,887.686688026656
2015-01-30,0.086,476.938887771735,902.353897584483,790.838266807603,1466.0097,1126.08592,871.737388869327
2015-01-31,0.056,477.652463035569,903.697391830887,792.016685497055,1470.35088,1129.42323,874.298319875925
2015-02-01,0.006,479.177982790671,906.602985330499,794.559833108777,1479.78361,1136.65921,879.877118985116
2015-02-02,-0.024,481.116688186016,910.300596560329,797.795575276078,1491.83308,1145.9007,887.008075673953
2015-02-03,-0.034,484.260737124301,916.26233450598,803.017346563831,1511.35271,1160.885,898.584004362925
2015-02-04,-0.037,481.503318037904,911.18329008844,798.530032665951,1494.57605,1147.89455,888.505457973843
2015-02-05,-0.026,486.205060933876,920.253535968834,806.438009135688,1524.30979,1170.61374,906.067788637962
2015-02-06,-0.037,482.703654683304,913.753088227126,800.70943973793,1502.75376,1153.96635,893.159055826631
2015-02-07,-0.039,483.523478591834,915.301829884964,802.067749692172,1507.82693,1157.86541,896.153754262224
2015-02-08,-0.041,486.805901817791,921.522955794653,807.518781378669,1528.30281,1173.58757,908.299028682892
2015-02-09,-0.042,488.155660734079,924.098489344749,809.77295796202,1536.82445,1180.12342,913.333925586008
2015-02-10,-0.041,489.841652228881,927.329126999647,812.597139196323,1547.54856,1188.33869,919.668316702379
2015-02-11,-0.048,487.73231416811,923.557280351255,809.241572349089,1534.93829,1178.50809,912.036483884334
2015-02-12,-0.045,492.635135291574,933.087521646519,817.55559116061,1566.5954,1202.70748,930.740541236118
2015-02-13,-0.046,493.914924467207,935.564145012167,819.715534942909,1574.89006,1209.04594,935.621581424836
2015-02-14,-0.047,493.467116710006,934.728400136894,818.981300252893,1572.05475,1206.86344,933.908414142487
2015-02-15,-0.048,493.107714187223,934.026698200613,818.369306324775,1569.67295,1205.04323,932.475686324638
2015-02-16,-0.049,492.796061720812,933.453813044553,817.86471167907,1567.72599,1203.54075,931.288895128095
2015-02-17,-0.04,492.917788228131,933.820909231238,818.168124461748,1568.93726,1204.417,931.942804487971
2015-02-18,-0.038,495.950605239604,939.617588842638,823.238305026175,1588.39367,1219.32771,943.456135850569
2015-02-19,-0.034,495.745442558404,939.424962927284,823.047293345828,1587.72007,1218.74473,942.980614326261
2015-02-20,-0.043,501.470835828725,950.338477866941,832.593345531162,1624.58794,1246.99892,964.817330035608
2015-02-21,-0.043,501.659132188515,950.716742862879,832.921077776662,1625.85876,1247.96339,965.538558030861
2015-02-22,-0.044,501.807574592501,950.980933438459,833.154544899904,1626.73994,1248.64578,966.041505153297
2015-02-23,-0.044,501.996799869936,951.361611570109,833.484323606674,1628.01987,1249.61703,966.767908292853
2015-02-24,-0.048,502.060621024876,951.545410075372,833.637499417848,1628.62664,1250.05924,967.084980651725
2015-02-25,-0.046,502.012540864255,951.605707018971,833.665810914322,1628.81067,1250.12697,967.112326480595
2015-02-26,-0.062,502.624181505055,952.878500012605,834.76051672157,1633.14614,1253.39348,969.614282536725
2015-02-27,0.064,505.590086278262,958.518174004766,839.697720000181,1652.45054,1268.19891,981.042516528635
2015-02-28,0.032,506.028056321428,959.346524423403,840.423986992067,1655.2804,1270.37254,982.698560930998
2015-03-01,-0.023,506.582907006496,960.468157925668,841.395564328975,1659.1272,1273.29153,984.931093282864
2015-03-02,-0.055,507.036877404218,961.329098112972,842.150183479917,1662.07922,1275.5583,986.658996734572
2015-03-03,-0.063,507.530674953317,962.460199385501,843.089847035172,1665.96837,1278.38788,988.822150083494
2015-03-04,-0.06,507.02722424788,961.626009099518,842.334324781067,1663.05824,1276.07959,987.011092085607
2015-03-05,-0.056,510.186446288337,967.950674517507,847.822193092194,1684.91189,1292.6899,999.833123738418
2015-03-06,-0.064,509.240184348801,966.236895885702,846.301023389437,1678.92322,1288.03407,996.206163830103
2015-03-07,-0.064,510.790240953269,969.197126726194,848.889336033402,1689.18831,1295.89561,1002.26072015374
2015-03-08,-0.064,511.82548397623,971.189597880409,850.628844534748,1696.11119,1301.18943,1006.32905860018
2015-03-09,-0.064,513.373180076596,974.145976569345,853.213724679097,1706.41491,1309.08027,1012.40569964546
2015-03-10,-0.064,510.508375526105,968.775643489484,848.500451438823,1687.57785,1294.59984,1001.18071790353
2015-03-11,-0.055,517.714656818525,982.609288389514,860.592266028237,1735.75066,1331.48056,1029.67654227786
2015-03-12,-0.055,521.140536351311,989.348487129327,866.458744525729,1759.53643,1349.61544,1043.67415189379
2015-03-13,-0.04,520.263917003753,987.700686675008,865.011416646833,1753.65081,1345.0879,1040.14591349782
2015-03-14,-0.045,521.857400572778,990.735662558674,867.668222359586,1764.40379,1353.33201,1046.49407418551
2015-03-15,-0.053,525.040101384511,996.80186635451,872.977955441644,1785.98653,1369.87723,1059.26092420472
2015-03-16,-0.058,526.580207727153,999.73837076159,875.54811994679,1796.48534,1377.92506,1065.45648844162
2015-03-17,-0.041,522.258833577992,991.540388813073,868.367246888298,1766.9976,1355.30363,1047.93726223416
2015-03-18,-0.057,529.550272149837,1005.43758640848,880.535056624171,1816.5055,1393.26722,1077.26402539118
2015-03-19,-0.04,525.040459228611,997.008635420977,873.14437646835,1786.02338,1369.85936,1059.13733282796
2015-03-20,-0.055,526.670788517969,1000.21219932791,875.925462051797,1797.4769,1378.56726,1065.8426032056
2015-03-21,-0.053,524.57501805632,996.293190850697,872.483544394569,1783.36688,1367.71452,1057.42417056482
2015-03-22,-0.05,522.95182739227,993.25980036617,869.818980117307,1772.48302,1359.34188,1050.92362032276
2015-03-23,-0.048,521.328229856368,990.170633575231,867.114175734075,1761.43346,1350.86921,1044.34607279511
2015-03-24,-0.059,518.208707582947,984.312249562907,861.967813705161,1740.5667,1334.81619,1031.90855906308
2015-03-25,-0.063,512.277394790143,973.083034847665,852.126791893235,1700.83019,1304.31948,1008.30568557092
2015-03-26,-0.058,509.065921313083,967.101500197615,846.870002512587,1679.8974,1288.20923,995.825518100588
2015-03-27,-0.053,514.290868667779,977.802434472116,856.116770004316,1717.05062,1316.32307,1017.53258790973
2015-03-28,-0.052,515.450278297394,980.127464726585,858.129209579873,1725.19295,1322.49366,1022.27616455559
2015-03-29,-0.051,517.530155222815,983.96313757893,861.508784431992,1738.67237,1332.89243,1030.28784191364
2015-03-30,-0.05,518.711205810346,986.26994055783,863.515950814252,1746.80096,1339.08508,1035.04789430163
2015-03-31,0.05,518.76714130077,986.448012763016,863.638142567374,1747.40314,1339.44214,1035.2970715921
2015-04-01,-0.07,518.714318143108,986.430194193923,863.601658018466,1747.31715,1339.31144,1035.16923019375
2015-04-02,-0.079,518.636820568707,986.460346265406,863.595255475488,1747.40155,1339.27439,1035.11377788743
2015-04-03,-0.079,518.779681090143,986.733300481327,863.834086907482,1748.34613,1339.99797,1035.64621221296
2015-04-04,-0.08,519.817717875724,988.720303500259,865.571991795293,1755.36509,1345.37256,1039.77325124144
2015-04-05,-0.08,521.726006370204,992.338551055149,868.740222410336,1768.19022,1355.20419,1047.34470639973
2015-04-06,-0.08,522.751568312644,994.309256352232,870.463208826755,1775.19054,1360.56243,1051.45859258485
2015-04-07,-0.08,522.504177301816,993.943384368282,870.133511591583,1773.86138,1359.51435,1050.6213861679
2015-04-08,-0.074,523.17781786304,995.432239386215,871.389302431317,1779.1526,1363.42086,1053.61308839467
2015-04-09,-0.056,529.314179803276,1007.17465503088,881.658050440828,1821.10347,1395.53653,1078.4038763443
2015-04-10,-0.07,541.933003592667,1031.23042409884,902.704999231939,1908.0716,1462.14679,1129.84916311662
2015-04-11,-0.071,541.824981797965,1031.04982856746,902.542195451615,1907.37839,1461.6003,1129.39760361959
2015-04-12,-0.071,541.413750396781,1030.28453021592,901.866801324093,1904.52198,1459.39372,1127.66329358153
2015-04-13,-0.072,541.237639151887,1029.97451214581,901.590684322055,1903.351,1458.48109,1126.92889879785
2015-04-14,-0.089,542.468525382073,1032.33764667583,903.654740933913,1912.06105,1465.14072,1132.04542185478
2015-04-15,-0.074,542.776002484886,1032.99612929456,904.218108673158,1914.47548,1466.94854,1133.41291396093
2015-04-16,-0.093,537.69128688298,1023.40669114282,895.815592381627,1878.90699,1439.66681,1112.30478697496
2015-04-17,-0.073,527.37560159542,1003.84997663311,878.684527746313,1807.0729,1384.58537,1069.71935561339
2015-04-18,-0.074,529.257686678355,1007.46941225259,881.840111402688,1820.08045,1394.51221,1077.36104022099
2015-04-19,-0.076,531.730529554361,1012.27483259149,886.019097156477,1837.41975,1407.71121,1087.53030869667
2015-04-20,-0.079,534.060934168505,1016.81773317525,889.967634663345,1853.88816,1420.24005,1097.18131851622
2015-04-21,-0.084,536.442484053199,1021.44875644405,893.998619409361,1870.75142,1433.08758,1107.07802812146
2015-04-22,-0.077,535.88405899055,1020.4226694281,893.095297682008,1866.96882,1430.17304,1104.79783089955
2015-04-23,-0.08,536.26348463235,1021.42052880774,893.942389550664,1870.59628,1432.86773,1106.85083884008
2015-04-24,-0.081,536.055800634214,1021.13994603072,893.672593190824,1869.54467,1431.98453,1106.13991833834
2015-04-25,-0.081,536.354246763404,1021.74120828651,894.19387958515,1871.7224,1433.6368,1107.38756387953
2015-04-26,-0.081,536.592405872437,1022.19373634989,894.589982296093,1873.35645,1434.8886,1108.3258080592
2015-04-27,-0.081,536.888471386288,1022.79038241429,895.107168769929,1875.51943,1436.52935,1109.56443272685
2015-04-28,-0.079,532.283704195628,1014.10221820648,887.482864876074,1843.6319,1412.0389,1090.61945076981
2015-04-29,-0.072,526.292334103725,1002.79455526675,877.572045196439,1802.49335,1380.48308,1066.21836343649
2015-04-30,-0.027,511.193150961997,974.263228942539,852.565707238794,1699.89923,1301.78991,1005.41194469279
2015-05-01,-0.035,513.944704092845,979.5159518393,857.160334534271,1718.20531,1315.80278,1016.20846535444
2015-05-02,-0.056,514.976835336489,981.600601885544,858.96556127824,1725.4957,1321.32737,1020.44884014317
2015-05-03,-0.075,516.061282452247,983.733224257178,860.820761084893,1732.97098,1327.01789,1024.81714121523
2015-05-04,-0.084,517.306516233425,986.128778714204,862.913334408322,1741.38912,1333.45275,1029.76004780257
2015-05-05,-0.085,514.419341897936,980.768409147012,858.195857649661,1722.43547,1318.8561,1018.46109631386
2015-05-06,-0.088,508.6950886531,970.094241493756,848.794907902438,1684.92162,1289.94516,996.108799367412
2015-05-07,-0.089,503.590113275423,960.704916080115,840.512726975538,1652.28449,1264.75548,976.631267665145
2015-05-08,-0.087,514.41323382385,981.508095527547,858.688338904424,1723.82104,1319.43876,1018.83183861276
2015-05-09,-0.087,515.718952792725,984.092787748888,860.930634045084,1732.87828,1326.31302,1024.11354746721
2015-05-10,-0.088,516.586319216603,985.862156991067,862.455184166,1739.08779,1330.99364,1027.70116201088
2015-05-11,-0.089,516.667378388958,986.156588745019,862.683291775203,1740.10471,1331.68098,1028.20525590819
2015-05-12,-0.091,510.772509769474,975.046790837085,852.940242939674,1700.87577,1301.58461,1004.94088830296
2015-05-13,-0.137,513.145351203379,979.828996118812,857.078987845214,1717.54084,1314.2014,1014.65615695768
2015-05-14,-0.143,507.726662390866,969.7464128554,848.222875684876,1682.17431,1287.02781,993.649944677414
2015-05-15,-0.11,513.132991416359,980.208980561314,857.350429474892,1718.45201,1314.71127,1014.99722225421
2015-05-16,-0.108,512.440850763086,979.025752093193,856.289027832944,1714.28257,1311.44021,1012.44557072801
2015-05-17,-0.106,511.440829769764,977.19587747738,854.671025166098,1707.85358,1306.46828,1008.58096143901
2015-05-18,-0.105,510.674990453974,975.723706886114,853.382117750264,1702.68703,1302.51194,1005.50057779712
2015-05-19,-0.106,518.928852562486,991.651048318442,867.276922475899,1758.25446,1344.9113,1038.20557854
2015-05-20,-0.105,521.62695080355,996.937636365394,871.867596432615,1776.97999,1359.13277,1049.15696146737
