Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen
10.03.2022;72,382;72,700;71,200;71,570;EUR;731296
11.03.2022;72,440;73,600;72,164;72,454;EUR;401237
14.03.2022;72,318;72,624;71,600;71,622;EUR;737189
15.03.2022;70,852;72,376;70,476;72,376;EUR;757640
16.03.2022;73,364;73,932;73,180;73,786;EUR;949973
17.03.2022;74,188;74,188;73,584;74,010;EUR;518695
18.03.2022;74,468;75,212;74,272;75,212;EUR;476197
21.03.2022;75,486;76,060;75,414;75,580;EUR;1629499
22.03.2022;76,104;76,602;75,900;76,542;EUR;736683
23.03.2022;76,672;76,686;76,234;76,290;EUR;483069
24.03.2022;76,358;76,584;76,128;76,308;EUR;326868
25.03.2022;76,664;77,000;76,328;76,724;EUR;418848
28.03.2022;77,104;77,428;76,908;76,908;EUR;391843
29.03.2022;77,550;77,858;77,162;77,502;EUR;1702757
30.03.2022;77,562;77,562;77,034;77,178;EUR;321801
31.03.2022;77,114;77,434;77,002;77,098;EUR;353519
01.04.2022;76,782;78,200;76,682;76,706;EUR;841682
04.04.2022;77,126;77,716;76,836;77,676;EUR;683841
05.04.2022;77,974;78,134;77,650;77,890;EUR;842173
06.04.2022;77,614;77,704;76,186;76,436;EUR;404767
07.04.2022;76,596;77,038;76,230;76,342;EUR;332127
08.04.2022;77,388;77,570;76,916;77,228;EUR;312502
11.04.2022;76,624;76,734;76,020;76,226;EUR;396479
12.04.2022;75,620;76,638;75,400;76,512;EUR;466990
13.04.2022;76,212;76,314;75,768;76,240;EUR;470043
14.04.2022;76,384;77,022;76,106;76,672;EUR;232884
19.04.2022;76,488;76,832;75,642;76,744;EUR;551364
20.04.2022;76,616;77,250;76,592;76,920;EUR;470029
21.04.2022;76,696;77,300;76,600;76,866;EUR;1227285
22.04.2022;75,836;76,012;75,040;75,040;EUR;553106
25.04.2022;73,950;74,224;73,482;73,926;EUR;739590
26.04.2022;74,816;74,912;73,712;73,712;EUR;645812
27.04.2022;73,758;74,700;73,412;74,492;EUR;568996
28.04.2022;74,986;75,524;74,428;74,874;EUR;385723
29.04.2022;75,608;75,838;74,750;75,090;EUR;238615
02.05.2022;73,888;73,990;73,200;73,500;EUR;2170204
03.05.2022;74,096;74,458;73,648;74,458;EUR;376676
04.05.2022;74,548;74,548;73,520;73,520;EUR;393079
05.05.2022;75,500;75,508;73,600;73,926;EUR;575364
06.05.2022;73,512;73,576;71,776;72,648;EUR;611461
09.05.2022;72,458;72,588;70,750;70,820;EUR;575607
10.05.2022;71,072;71,726;70,166;70,308;EUR;704919
11.05.2022;70,894;71,998;70,072;71,204;EUR;442572
12.05.2022;69,826;71,084;69,664;70,580;EUR;484648
13.05.2022;71,246;72,452;71,162;72,312;EUR;224757
16.05.2022;71,970;72,314;71,718;71,926;EUR;515379
17.05.2022;72,356;73,038;71,886;72,376;EUR;304953
18.05.2022;72,638;72,750;71,292;71,342;EUR;367677
19.05.2022;70,492;70,620;69,470;70,022;EUR;536815
20.05.2022;70,330;70,916;69,600;69,764;EUR;527641
23.05.2022;70,704;70,806;69,778;70,594;EUR;314547
24.05.2022;69,632;69,950;68,856;68,966;EUR;421478
25.05.2022;70,376;70,558;69,718;70,204;EUR;207232
26.05.2022;70,472;71,454;70,424;71,312;EUR;121943
27.05.2022;71,468;72,676;71,300;72,676;EUR;333190
30.05.2022;73,466;73,646;72,976;73,170;EUR;150356
31.05.2022;72,852;73,154;72,356;72,492;EUR;373920
01.06.2022;72,894;73,184;72,286;72,382;EUR;835779
02.06.2022;72,560;72,722;72,000;72,510;EUR;172005
03.06.2022;73,178;73,190;72,200;72,330;EUR;211758
06.06.2022;72,774;73,430;72,710;72,992;EUR;201519
07.06.2022;72,416;72,954;72,176;72,830;EUR;1680905
08.06.2022;73,010;73,100;72,468;72,872;EUR;212034
09.06.2022;72,358;72,800;71,772;72,204;EUR;253333
10.06.2022;71,362;72,204;69,950;69,970;EUR;590876
13.06.2022;69,046;69,176;67,922;68,372;EUR;446240
14.06.2022;68,654;68,728;67,576;67,788;EUR;335865
15.06.2022;67,748;68,582;67,434;68,280;EUR;1734995
16.06.2022;68,062;68,112;65,930;66,190;EUR;392338
17.06.2022;66,310;66,836;65,782;66,224;EUR;336479
20.06.2022;66,244;66,630;66,068;66,630;EUR;302447
21.06.2022;66,892;67,490;66,746;67,328;EUR;236476
22.06.2022;66,674;67,486;66,286;67,296;EUR;1531343
23.06.2022;66,792;67,792;66,690;67,326;EUR;388040
24.06.2022;67,980;69,098;67,900;69,098;EUR;329593
27.06.2022;69,474;69,856;68,938;69,250;EUR;271206
28.06.2022;69,560;70,218;69,138;69,188;EUR;134223
29.06.2022;68,358;68,822;68,120;68,712;EUR;169627
30.06.2022;67,904;68,180;67,440;67,886;EUR;220279
01.07.2022;67,278;68,700;67,262;68,320;EUR;803841
04.07.2022;68,566;68,692;68,356;68,644;EUR;155964
05.07.2022;68,996;69,280;68,300;68,464;EUR;1553138
06.07.2022;69,576;70,372;69,500;69,916;EUR;244150
07.07.2022;70,516;71,352;70,370;71,304;EUR;226824
08.07.2022;71,358;71,900;71,162;71,630;EUR;149984
11.07.2022;71,112;71,792;71,074;71,384;EUR;204093
12.07.2022;71,194;71,668;70,996;71,544;EUR;163407
13.07.2022;71,168;71,650;69,868;70,370;EUR;501229
14.07.2022;70,578;70,796;69,550;69,772;EUR;253598
15.07.2022;70,284;71,158;70,152;71,106;EUR;416049
18.07.2022;71,486;71,816;71,106;71,404;EUR;188790
19.07.2022;70,674;71,446;70,070;71,446;EUR;1754713
20.07.2022;71,934;72,462;71,694;72,462;EUR;349770
21.07.2022;72,318;72,600;71,800;72,600;EUR;310195
22.07.2022;72,770;73,348;72,576;72,576;EUR;330456
25.07.2022;72,502;72,758;72,146;72,590;EUR;242618
26.07.2022;72,458;72,950;72,304;72,470;EUR;126040
27.07.2022;72,800;73,320;72,600;73,168;EUR;209420
28.07.2022;73,386;74,192;73,180;74,182;EUR;1334960
29.07.2022;74,512;75,320;74,492;74,852;EUR;327911
01.08.2022;75,036;75,232;74,590;74,984;EUR;922118
02.08.2022;74,582;75,184;74,324;75,012;EUR;473803
03.08.2022;74,892;75,784;74,760;75,756;EUR;266928
04.08.2022;75,720;76,074;75,332;75,430;EUR;270142
05.08.2022;75,570;75,730;75,100;75,326;EUR;519152
08.08.2022;75,938;76,288;75,612;75,872;EUR;710874
09.08.2022;75,588;75,670;74,850;75,058;EUR;272591
10.08.2022;74,938;75,744;74,850;75,672;EUR;272647
11.08.2022;76,260;76,526;75,910;76,184;EUR;276641
12.08.2022;76,170;76,920;76,142;76,920;EUR;191269
15.08.2022;77,384;77,738;77,148;77,714;EUR;608565
16.08.2022;78,152;78,424;77,690;78,122;EUR;272190
17.08.2022;78,302;78,354;77,442;77,482;EUR;138692
18.08.2022;77,470;78,074;77,424;78,074;EUR;230366
19.08.2022;77,948;78,074;77,560;77,600;EUR;229127
22.08.2022;77,478;77,548;76,772;77,180;EUR;630959
23.08.2022;76,880;77,170;76,386;76,560;EUR;208861
24.08.2022;76,594;77,002;76,300;76,874;EUR;192737
25.08.2022;77,266;77,400;76,904;77,204;EUR;206396
26.08.2022;77,748;77,764;75,940;76,110;EUR;206546
29.08.2022;75,134;75,188;74,450;74,784;EUR;421001
30.08.2022;75,040;75,372;73,750;73,984;EUR;220258
31.08.2022;74,252;74,328;73,320;73,428;EUR;293884
01.09.2022;72,840;73,018;72,362;72,912;EUR;847457
02.09.2022;73,350;74,074;73,098;73,912;EUR;1326308
05.09.2022;73,512;73,512;73,038;73,464;EUR;417826
06.09.2022;73,326;73,784;72,752;73,318;EUR;316822
07.09.2022;72,788;73,168;72,686;73,070;EUR;365821
08.09.2022;73,610;74,142;72,930;74,120;EUR;278108
09.09.2022;73,798;74,834;73,742;74,672;EUR;200026
12.09.2022;74,304;75,338;74,150;75,180;EUR;318446
13.09.2022;75,326;75,512;73,752;73,862;EUR;485020
14.09.2022;73,530;73,606;72,938;73,318;EUR;327632
15.09.2022;73,628;73,706;72,614;72,864;EUR;498196
16.09.2022;72,046;72,246;71,450;71,520;EUR;279972
19.09.2022;71,648;72,102;71,250;71,670;EUR;193079
20.09.2022;72,314;72,530;71,444;71,596;EUR;419006
21.09.2022;71,792;72,588;71,750;72,528;EUR;265093
22.09.2022;71,088;71,960;70,854;70,938;EUR;341014
23.09.2022;70,902;70,972;70,060;70,126;EUR;552820
26.09.2022;70,162;70,850;69,812;70,384;EUR;577442
27.09.2022;70,578;70,964;70,244;70,244;EUR;1463605
28.09.2022;69,984;70,624;69,414;70,476;EUR;445470
29.09.2022;70,208;70,208;68,646;68,840;EUR;264389
30.09.2022;68,950;69,500;68,620;69,260;EUR;1121012
03.10.2022;68,206;69,316;67,750;69,162;EUR;827440
04.10.2022;69,976;70,804;69,970;70,676;EUR;706445
05.10.2022;70,368;70,740;70,250;70,550;EUR;790401
06.10.2022;70,958;71,434;70,480;71,084;EUR;295758
07.10.2022;70,728;71,030;69,668;69,680;EUR;544348
10.10.2022;69,386;69,910;69,096;69,280;EUR;315063
11.10.2022;68,612;69,056;68,300;68,880;EUR;436712
12.10.2022;68,794;69,200;68,384;68,634;EUR;464523
13.10.2022;68,356;69,216;67,144;68,766;EUR;675732
14.10.2022;69,966;70,434;68,850;68,892;EUR;655869
17.10.2022;69,024;69,952;68,718;69,592;EUR;719984
18.10.2022;70,152;70,802;69,716;69,716;EUR;610573
19.10.2022;70,246;70,518;69,880;69,956;EUR;1079031
20.10.2022;69,746;70,380;69,500;70,130;EUR;359335
21.10.2022;69,332;70,020;68,962;69,786;EUR;423291
24.10.2022;70,590;71,132;70,024;70,592;EUR;341191
25.10.2022;71,088;71,314;70,662;71,314;EUR;398192
26.10.2022;70,990;71,476;70,722;71,428;EUR;716653
27.10.2022;70,834;71,510;70,600;71,256;EUR;359052
28.10.2022;70,382;71,920;70,348;71,788;EUR;497445
31.10.2022;72,260;72,710;72,010;72,402;EUR;462312
01.11.2022;72,702;73,002;72,168;72,418;EUR;771197
02.11.2022;72,542;72,786;71,934;71,990;EUR;238217
03.11.2022;71,332;71,474;70,526;71,182;EUR;374779
04.11.2022;71,124;71,634;70,326;70,528;EUR;584801
07.11.2022;70,660;71,180;70,610;70,912;EUR;410464
08.11.2022;70,944;71,610;70,930;71,610;EUR;228348
09.11.2022;71,226;71,294;70,700;70,790;EUR;310269
10.11.2022;70,390;72,466;70,360;72,466;EUR;340952
11.11.2022;72,958;73,052;72,170;72,202;EUR;307793
14.11.2022;72,560;72,822;72,314;72,526;EUR;1021723
15.11.2022;72,216;72,900;72,024;72,870;EUR;607035
16.11.2022;72,536;72,552;71,712;71,904;EUR;328640
17.11.2022;72,168;72,194;71,280;71,556;EUR;236390
18.11.2022;71,698;72,402;71,664;72,088;EUR;306240
21.11.2022;72,364;72,630;72,208;72,344;EUR;214409
22.11.2022;72,354;72,904;72,208;72,816;EUR;190444
23.11.2022;72,952;73,174;72,820;73,092;EUR;269345
24.11.2022;73,058;73,384;72,984;73,210;EUR;269284
25.11.2022;73,114;73,326;72,974;73,126;EUR;163185
28.11.2022;72,790;72,848;72,000;72,578;EUR;498841
29.11.2022;72,562;72,740;72,116;72,126;EUR;120829
30.11.2022;72,472;72,620;72,086;72,620;EUR;241446
01.12.2022;73,918;73,918;73,076;73,368;EUR;908673
02.12.2022;73,086;73,300;72,470;72,998;EUR;363992
05.12.2022;72,806;72,892;72,280;72,366;EUR;288126
06.12.2022;72,200;72,328;71,228;71,398;EUR;368151
07.12.2022;71,478;71,482;70,554;71,008;EUR;381197
08.12.2022;71,024;71,400;70,912;71,118;EUR;204147
09.12.2022;71,370;71,798;70,960;71,486;EUR;173458
12.12.2022;70,998;71,298;70,782;71,174;EUR;221660
13.12.2022;71,720;73,280;71,594;72,234;EUR;311375
14.12.2022;71,838;72,122;71,500;72,030;EUR;185320
15.12.2022;71,010;71,086;69,468;69,562;EUR;766130
16.12.2022;69,550;69,552;68,720;68,978;EUR;487358
19.12.2022;69,110;69,372;68,688;68,688;EUR;364567
20.12.2022;68,156;68,764;68,032;68,498;EUR;294401
21.12.2022;68,846;69,788;68,742;69,724;EUR;339192
22.12.2022;69,668;70,000;68,530;68,696;EUR;141231
23.12.2022;68,816;69,058;68,400;68,854;EUR;177865
27.12.2022;69,444;69,496;68,602;68,822;EUR;154245
28.12.2022;68,978;69,014;68,406;68,456;EUR;197582
29.12.2022;68,202;68,982;68,092;68,982;EUR;222878
30.12.2022;68,744;68,762;68,428;68,478;EUR;176719
02.01.2023;69,216;70,168;69,174;69,858;EUR;579233
03.01.2023;69,452;70,254;69,134;69,158;EUR;304918
04.01.2023;69,384;69,854;69,188;69,854;EUR;257681
05.01.2023;69,382;69,788;69,192;69,402;EUR;391353
06.01.2023;69,486;70,140;69,380;70,062;EUR;326049
09.01.2023;70,050;70,574;70,002;70,482;EUR;261440
10.01.2023;69,672;69,942;69,472;69,676;EUR;201534
11.01.2023;70,088;70,400;70,014;70,328;EUR;348158
12.01.2023;70,788;71,200;70,288;70,560;EUR;354304
13.01.2023;70,654;70,950;70,302;70,816;EUR;238768
16.01.2023;71,080;71,204;70,824;71,104;EUR;458692
17.01.2023;70,986;71,554;70,854;71,368;EUR;215801
18.01.2023;71,248;71,492;70,904;70,904;EUR;407578
19.01.2023;70,420;70,428;69,814;69,882;EUR;414855
20.01.2023;70,074;70,378;69,788;70,360;EUR;284439
23.01.2023;70,518;71,574;70,384;71,428;EUR;446954
24.01.2023;71,406;71,422;71,050;71,306;EUR;150187
25.01.2023;71,164;71,214;70,300;70,744;EUR;201023
26.01.2023;71,420;71,758;71,322;71,568;EUR;181390
27.01.2023;71,798;72,300;71,700;72,210;EUR;146469
30.01.2023;71,764;71,958;71,344;71,860;EUR;165893
31.01.2023;71,684;71,860;71,156;71,818;EUR;394542
01.02.2023;72,052;72,500;71,566;71,754;EUR;610301
02.02.2023;72,288;73,456;72,246;73,456;EUR;389476
03.02.2023;73,008;73,856;72,844;73,856;EUR;442982
06.02.2023;73,202;73,456;72,876;73,456;EUR;295581
07.02.2023;73,480;73,628;73,320;73,628;EUR;334353
08.02.2023;74,076;74,116;73,490;73,528;EUR;389454
09.02.2023;73,984;74,070;73,560;73,602;EUR;226515
10.02.2023;72,968;73,350;72,754;73,288;EUR;312468
13.02.2023;73,280;73,818;73,256;73,748;EUR;264810
14.02.2023;73,874;74,114;73,416;73,458;EUR;265612
15.02.2023;73,504;74,124;73,450;74,074;EUR;450943
16.02.2023;74,408;74,426;73,572;73,954;EUR;279604
17.02.2023;73,358;73,550;73,090;73,132;EUR;242529
20.02.2023;73,302;73,416;73,164;73,242;EUR;140025
21.02.2023;73,116;73,208;72,524;72,558;EUR;183267
22.02.2023;72,420;72,596;72,146;72,520;EUR;238310
23.02.2023;72,740;73,040;72,440;72,452;EUR;191755
24.02.2023;72,848;72,876;71,880;72,110;EUR;177597
27.02.2023;72,612;72,936;72,498;72,510;EUR;108684
28.02.2023;72,168;72,534;71,996;72,244;EUR;280605
01.03.2023;72,172;72,246;71,356;71,524;EUR;674896
02.03.2023;71,236;72,260;71,224;71,848;EUR;196725
03.03.2023;72,412;73,060;72,318;73,030;EUR;209595
06.03.2023;73,314;73,410;73,080;73,348;EUR;456193
07.03.2023;73,086;73,340;72,812;72,876;EUR;224692
08.03.2023;72,800;73,016;72,700;72,754;EUR;145337
09.03.2023;72,812;73,104;72,586;72,776;EUR;241776
10.03.2023;71,154;71,528;70,334;71,220;EUR;523297
13.03.2023;70,522;70,590;68,838;69,572;EUR;675846
14.03.2023;69,740;70,680;69,502;70,564;EUR;566795
15.03.2023;70,276;70,444;69,364;69,902;EUR;892026
16.03.2023;70,492;71,066;69,836;70,870;EUR;486208
17.03.2023;71,256;71,450;70,100;70,328;EUR;432971
20.03.2023;69,926;70,716;69,498;70,364;EUR;1277671
21.03.2023;70,796;71,166;70,746;70,912;EUR;288197
22.03.2023;71,098;71,350;71,014;71,048;EUR;150914
23.03.2023;70,078;70,720;69,870;70,456;EUR;625651
24.03.2023;70,302;70,472;69,868;70,266;EUR;382179
27.03.2023;71,136;71,184;70,732;70,854;EUR;497191
28.03.2023;71,000;71,002;70,382;70,506;EUR;185666
29.03.2023;71,082;71,256;70,926;71,202;EUR;246988
30.03.2023;71,636;71,754;71,322;71,562;EUR;561245
31.03.2023;71,684;72,428;71,646;72,378;EUR;193543
03.04.2023;72,852;72,858;72,448;72,544;EUR;643530
04.04.2023;72,784;73,016;72,050;72,138;EUR;852082
05.04.2023;72,132;72,160;71,858;71,992;EUR;461730
06.04.2023;72,108;72,262;71,900;72,042;EUR;265420
11.04.2023;72,710;72,716;72,378;72,496;EUR;243985
12.04.2023;72,468;72,858;72,030;72,202;EUR;399598
13.04.2023;72,196;72,196;71,748;72,114;EUR;310727
14.04.2023;72,398;72,930;72,318;72,634;EUR;293398
17.04.2023;72,908;73,138;72,786;72,970;EUR;517918
18.04.2023;73,192;73,474;72,992;73,122;EUR;253868
19.04.2023;72,986;73,080;72,774;73,002;EUR;343101
20.04.2023;72,942;72,976;72,582;72,776;EUR;253333
21.04.2023;72,790;72,884;72,532;72,664;EUR;136475
24.04.2023;72,516;72,680;72,374;72,428;EUR;201265
25.04.2023;72,236;72,416;72,100;72,292;EUR;325652
26.04.2023;71,900;71,940;71,122;71,530;EUR;304571
27.04.2023;71,416;71,940;71,322;71,902;EUR;215092
28.04.2023;72,318;72,732;72,110;72,566;EUR;186897
02.05.2023;73,010;73,110;71,836;71,882;EUR;797088
03.05.2023;72,200;72,412;71,868;71,938;EUR;245463
04.05.2023;71,550;71,690;71,108;71,458;EUR;345845
05.05.2023;71,602;72,500;71,520;72,400;EUR;280116
08.05.2023;72,438;72,716;72,422;72,638;EUR;210585
09.05.2023;72,776;72,890;72,592;72,890;EUR;160994
10.05.2023;72,794;73,092;72,534;72,782;EUR;253811
11.05.2023;73,306;73,420;72,722;73,008;EUR;261681
12.05.2023;73,178;73,520;73,146;73,236;EUR;91684
15.05.2023;73,552;73,658;73,132;73,454;EUR;540921
16.05.2023;73,344;73,494;73,172;73,318;EUR;185265
17.05.2023;73,186;73,610;73,144;73,520;EUR;185437
18.05.2023;74,010;74,672;74,006;74,588;EUR;168334
19.05.2023;74,872;75,076;74,534;74,534;EUR;163928
22.05.2023;74,630;74,874;74,438;74,830;EUR;195305
23.05.2023;74,622;74,794;74,458;74,618;EUR;139920
24.05.2023;73,894;73,986;73,276;73,494;EUR;240486
25.05.2023;73,892;74,230;73,734;73,810;EUR;236943
26.05.2023;74,080;75,038;73,838;74,858;EUR;248979
29.05.2023;75,154;75,180;75,012;75,102;EUR;129489
30.05.2023;75,172;75,384;74,680;74,770;EUR;293714
31.05.2023;74,582;74,934;74,252;74,336;EUR;745003
01.06.2023;74,702;74,876;74,200;74,724;EUR;810821
02.06.2023;75,064;76,124;75,008;76,064;EUR;350471
05.06.2023;76,300;76,564;76,070;76,284;EUR;327557
06.06.2023;76,076;76,552;76,022;76,426;EUR;267648
07.06.2023;76,408;76,476;76,140;76,280;EUR;375633
08.06.2023;75,960;76,088;75,590;75,882;EUR;145457
09.06.2023;76,024;76,500;75,858;76,254;EUR;164582
12.06.2023;76,488;76,562;76,220;76,466;EUR;286801
13.06.2023;76,834;77,212;76,648;77,184;EUR;408689
14.06.2023;77,204;77,390;76,980;77,182;EUR;398952
15.06.2023;77,014;77,100;76,338;76,896;EUR;565618
16.06.2023;77,050;77,430;76,974;77,214;EUR;319110
19.06.2023;76,926;77,064;76,724;76,758;EUR;406464
20.06.2023;76,626;76,792;76,286;76,394;EUR;315691
21.06.2023;76,368;76,558;75,868;76,010;EUR;291540
22.06.2023;75,506;75,842;75,270;75,826;EUR;311357
23.06.2023;75,758;76,218;75,596;75,764;EUR;248138
26.06.2023;75,712;75,842;75,428;75,592;EUR;259225
27.06.2023;75,562;75,576;75,128;75,520;EUR;143323
28.06.2023;75,930;76,308;75,768;76,270;EUR;260986
29.06.2023;76,276;76,578;76,154;76,538;EUR;210408
30.06.2023;76,780;77,294;76,756;77,202;EUR;326047
03.07.2023;77,516;77,634;77,234;77,394;EUR;655470
04.07.2023;77,434;77,530;77,392;77,486;EUR;146847
05.07.2023;77,294;77,452;77,018;77,414;EUR;425924
06.07.2023;77,062;77,072;76,068;76,144;EUR;229984
07.07.2023;76,208;76,420;76,050;76,142;EUR;354665
10.07.2023;75,606;76,042;75,540;75,846;EUR;409689
11.07.2023;75,914;76,228;75,744;76,142;EUR;178138
12.07.2023;76,310;76,796;76,258;76,474;EUR;221654
13.07.2023;76,486;76,630;76,454;76,518;EUR;242065
14.07.2023;76,532;76,780;76,354;76,498;EUR;306395
17.07.2023;76,186;76,454;76,086;76,422;EUR;337084
18.07.2023;76,336;76,884;76,234;76,836;EUR;122232
19.07.2023;77,240;77,618;77,064;77,494;EUR;260248
20.07.2023;77,148;77,572;77,128;77,572;EUR;247591
21.07.2023;77,438;77,730;77,420;77,700;EUR;149311
24.07.2023;77,366;78,082;77,326;77,992;EUR;495464
25.07.2023;78,128;78,452;77,984;78,396;EUR;444165
26.07.2023;78,370;78,388;77,964;78,092;EUR;177583
27.07.2023;78,434;79,438;78,348;79,200;EUR;450287
28.07.2023;78,758;79,074;78,600;78,972;EUR;327773
31.07.2023;78,890;79,160;78,812;79,012;EUR;361944
01.08.2023;79,234;79,316;78,850;78,940;EUR;717387
02.08.2023;78,300;78,522;77,938;78,124;EUR;432997
03.08.2023;77,848;77,918;77,430;77,722;EUR;414867
04.08.2023;77,900;78,064;77,310;77,602;EUR;296567
07.08.2023;77,502;77,608;77,344;77,426;EUR;352502
08.08.2023;77,446;77,650;77,130;77,218;EUR;211143
09.08.2023;77,828;77,860;77,070;77,164;EUR;185452
10.08.2023;77,328;77,830;77,136;77,560;EUR;250713
11.08.2023;77,224;77,276;76,830;77,038;EUR;265518
14.08.2023;77,166;77,660;77,120;77,520;EUR;208208
15.08.2023;77,622;77,632;76,700;77,002;EUR;442931
16.08.2023;76,746;76,906;76,588;76,844;EUR;338132
17.08.2023;76,552;76,664;76,272;76,326;EUR;391486
18.08.2023;75,892;75,954;75,400;75,748;EUR;379455
21.08.2023;75,878;76,150;75,702;75,784;EUR;280001
22.08.2023;76,142;76,760;76,100;76,516;EUR;201370
23.08.2023;76,600;77,034;76,570;76,986;EUR;507266
24.08.2023;77,688;77,726;76,702;76,720;EUR;181383
25.08.2023;76,608;76,998;76,350;76,770;EUR;301628
28.08.2023;77,036;77,532;76,944;77,324;EUR;211068
29.08.2023;77,542;77,990;77,358;77,990;EUR;294686
30.08.2023;78,080;78,246;77,634;77,958;EUR;221263
31.08.2023;78,240;78,788;78,222;78,548;EUR;321611
01.09.2023;78,496;79,030;78,470;78,906;EUR;693290
04.09.2023;79,142;79,234;78,900;78,906;EUR;293561
05.09.2023;78,842;79,350;78,738;79,224;EUR;292573
06.09.2023;78,856;78,998;78,528;78,562;EUR;320062
07.09.2023;78,398;78,574;78,180;78,462;EUR;198312
08.09.2023;78,532;78,640;78,126;78,640;EUR;201222
11.09.2023;78,692;78,888;78,512;78,626;EUR;189225
12.09.2023;78,900;78,920;78,600;78,694;EUR;203291
13.09.2023;78,440;78,650;78,236;78,650;EUR;218104
14.09.2023;78,650;79,748;78,630;79,644;EUR;252529
15.09.2023;80,134;80,174;79,228;79,266;EUR;413642
18.09.2023;79,234;79,246;78,792;78,918;EUR;201079
19.09.2023;78,898;79,074;78,390;78,546;EUR;176084
20.09.2023;78,764;78,944;78,676;78,788;EUR;299057
21.09.2023;78,252;78,298;77,450;77,536;EUR;384864
22.09.2023;77,206;77,544;77,144;77,486;EUR;215213
25.09.2023;77,206;77,468;76,804;77,450;EUR;496145
26.09.2023;77,220;77,268;76,700;76,804;EUR;285426
27.09.2023;76,896;77,288;76,896;76,998;EUR;374066
28.09.2023;77,154;77,190;76,692;77,166;EUR;345290
29.09.2023;77,244;77,668;77,190;77,280;EUR;358437
02.10.2023;77,214;77,404;76,856;77,196;EUR;788874
03.10.2023;77,170;77,306;76,222;76,222;EUR;303141
04.10.2023;75,820;76,220;75,688;75,990;EUR;338880
05.10.2023;76,372;76,520;75,932;76,020;EUR;388931
06.10.2023;76,306;76,500;75,884;76,464;EUR;467188
09.10.2023;76,648;76,972;76,442;76,958;EUR;234981
10.10.2023;77,572;78,044;77,422;78,012;EUR;356439
11.10.2023;77,758;78,048;77,650;77,676;EUR;286012
12.10.2023;78,212;78,466;78,170;78,320;EUR;263590
13.10.2023;78,106;78,424;77,748;77,848;EUR;270069
16.10.2023;77,800;78,296;77,472;78,196;EUR;518874
17.10.2023;78,098;78,190;77,550;78,032;EUR;211176
18.10.2023;77,764;77,888;77,458;77,584;EUR;212950
19.10.2023;76,968;77,094;76,520;76,702;EUR;286418
20.10.2023;75,896;76,102;75,298;75,354;EUR;421327
23.10.2023;75,324;75,410;74,540;75,074;EUR;319378
24.10.2023;74,836;75,714;74,770;75,476;EUR;214181
25.10.2023;75,290;75,586;74,924;75,146;EUR;255852
26.10.2023;74,382;74,834;74,286;74,574;EUR;246310
27.10.2023;74,420;74,592;73,870;73,922;EUR;323630
30.10.2023;74,262;74,342;73,690;73,994;EUR;217519
31.10.2023;74,034;74,676;73,994;74,614;EUR;380004
01.11.2023;74,916;75,618;74,806;75,478;EUR;685893
02.11.2023;75,818;76,606;75,800;76,606;EUR;396112
03.11.2023;76,804;77,058;76,590;77,000;EUR;223597
06.11.2023;76,916;76,938;76,742;76,756;EUR;332168
07.11.2023;76,754;77,300;76,716;77,256;EUR;200261
08.11.2023;77,022;77,368;76,918;76,954;EUR;84985
09.11.2023;77,142;77,474;77,034;77,290;EUR;120422
10.11.2023;77,038;77,186;76,614;77,132;EUR;193181
13.11.2023;77,408;77,690;77,382;77,642;EUR;202754
14.11.2023;77,654;78,310;77,452;78,176;EUR;319764
15.11.2023;78,240;78,600;78,212;78,420;EUR;515160
16.11.2023;78,316;78,374;77,888;77,974;EUR;336829
17.11.2023;78,558;78,650;78,200;78,310;EUR;129133
20.11.2023;78,152;78,340;78,052;78,310;EUR;242733
21.11.2023;78,418;78,478;78,222;78,364;EUR;308374
22.11.2023;78,550;79,154;78,550;79,028;EUR;202064
23.11.2023;78,900;79,032;78,788;78,986;EUR;145563
24.11.2023;78,882;78,994;78,750;78,840;EUR;178249
27.11.2023;78,630;78,818;78,480;78,724;EUR;267047
28.11.2023;78,508;78,542;78,176;78,524;EUR;251371
29.11.2023;78,498;78,930;78,424;78,652;EUR;171631
30.11.2023;78,840;79,192;78,776;78,974;EUR;297489
01.12.2023;79,372;79,896;79,314;79,818;EUR;827036
04.12.2023;79,868;79,992;79,696;79,746;EUR;393743
05.12.2023;79,766;80,176;79,582;80,154;EUR;393893
06.12.2023;80,466;80,630;80,318;80,318;EUR;355401
07.12.2023;80,116;80,446;79,984;80,380;EUR;180791
08.12.2023;80,436;80,994;80,380;80,858;EUR;191089
11.12.2023;81,006;81,308;80,810;81,140;EUR;257581
12.12.2023;81,260;81,310;80,940;81,134;EUR;184182
13.12.2023;81,428;81,568;81,382;81,454;EUR;174002
14.12.2023;82,132;82,234;81,360;81,396;EUR;338016
15.12.2023;81,700;82,054;81,630;81,962;EUR;502202
18.12.2023;81,862;82,060;81,786;81,998;EUR;283757
19.12.2023;82,108;82,160;81,920;82,098;EUR;187356
20.12.2023;82,336;82,426;82,156;82,380;EUR;229163
21.12.2023;81,836;81,940;81,526;81,748;EUR;303693
22.12.2023;81,838;82,198;81,650;82,050;EUR;217056
27.12.2023;82,146;82,276;81,624;81,756;EUR;231863
28.12.2023;82,060;82,136;81,772;82,078;EUR;226046
29.12.2023;82,234;82,410;82,102;82,260;EUR;202710
02.01.2024;82,462;82,512;81,982;82,216;EUR;802401
