date,days,world_eu_price,world_eu_ndtr_l1,world_eu_gdtr_l1,world_eu_ndtr_l2,world_eu_gdtr_l2
2020-02-14,366,3568.488,8246.68738352887,10426.2924117138,42276.39214,67573.43383
2020-02-15,366,3570.236,8250.80479867177,10431.5257508879,42318.49801,67641.09361
2020-02-16,366,3571.532,8253.80531536892,10435.3205893069,42349.16871,67690.13359
2020-02-17,366,3572.444,8255.84835060963,10437.8835793414,42370.02618,67723.21196
2020-02-18,366,3561.351,8230.51941532411,10406.0034877803,42109.93033,67309.34098
2020-02-19,366,3585.805,8288.07286654276,10479.0769342022,42698.74305,68254.48902
2020-02-20,366,3565.925,8242.93875791881,10422.1015127621,42233.58454,67512.10182
2020-02-21,366,3524.457,8147.29762490725,10301.2538208438,41253.41963,65946.27657
2020-02-22,366,3487.565,8062.26396612818,10193.827685855,40392.18662,64570.67199
2020-02-23,366,3454.879,7986.96551842356,10098.714472063,39637.58787,63365.55659
2020-02-24,366,3417.354,7900.46894552151,9989.43959103413,38778.95839,61994.07799
2020-02-25,366,3324.978,7687.01865741999,9719.5947054717,36683.44291,58644.62311
2020-02-26,366,3308.85,7649.91465926149,9672.73996567846,36329.21758,58079.06078
2020-02-27,366,3154.656,7296.02118703213,9225.71028060777,32967.86311,52710.61272
2020-02-28,366,3102.738,7176.52774614742,9074.88520085331,31887.89029,50987.01495
2020-02-29,366,3118.168,7212.21854085703,9120.0016131679,32204.9833,51493.85626
2020-03-01,366,3148.074,7281.64378261498,9207.87448441207,32824.91649,52486.03213
2020-03-02,366,3163.665,7317.70116293592,9253.44870265144,33149.92006,53005.45764
2020-03-03,366,3103.651,7179.95704801855,9079.87294912124,31901.84743,51016.77666
2020-03-04,366,3204.842,7414.36662968976,9376.43078258112,33984.81468,54349.16607
2020-03-05,366,3118.9,7217.7699742631,9128.1834338782,32182.46936,51471.1646
2020-03-06,366,3024.796,7000.17729324155,8853.06293301738,30241.99054,48368.38526
2020-03-07,366,2935.031,6792.6063330909,8590.61748173365,28448.42797,45500.54012
2020-03-08,366,2846.943,6588.90643863426,8333.06910755658,26742.10428,42772.19203
2020-03-09,366,2781.416,6437.33712407833,8141.4445084149,25511.69946,40804.92964
2020-03-10,366,2879.165,6663.69333166815,8427.77318859323,27305.77139,43674.98533
2020-03-11,366,2783.477,6442.67453221766,8148.36527683908,25494.369,40778.94298
2020-03-12,366,2551.858,5907.40223771497,7471.74063597754,21258.04129,34006.42766
2020-03-13,366,2705.902,6264.94981180959,7924.46563813306,23831.28795,38127.35154
2020-03-14,366,2643.155,6119.6597145187,7740.68298191305,22725.88664,36358.76947
2020-03-15,366,2495.863,5778.78774521688,7309.59668021171,20194.11246,32308.96333
2020-03-16,366,2433.422,5634.22273810311,7126.73992673993,19183.68661,30692.3958
2020-03-17,366,2572.117,5955.48152011813,7533.16840082216,21371.30893,34193.00223
2020-03-18,366,2471.758,5723.17350004775,7239.33376165723,19703.96801,31525.47712
2020-03-19,366,2520.389,5836.9964957648,7383.94286048045,20487.65849,32784.85657
2020-03-20,366,2458.543,5694.20197226487,7203.53923474653,19485.1891,31182.7665
2020-03-21,366,2420.14,5605.32638853177,7091.13758931527,18876.8776,30209.54162
2020-03-22,366,2390.473,5536.63554239733,7004.24513476905,18414.16495,29469.09536
2020-03-23,366,2370.187,5489.63985473709,6944.78293157109,18101.50642,28968.65465
2020-03-24,366,2569.212,5951.01955857901,7528.66654985106,21144.15499,33839.65753
2020-03-25,366,2624.418,6078.95891645423,7690.54155158939,22053.2381,35294.74182
2020-03-26,366,2708.172,6273.69374796443,7937.04250697417,23466.0923,37557.20882
2020-03-27,366,2630.184,6093.32162806131,7709.00008622104,22116.69969,35398.95899
2020-03-28,366,2647.997,6135.99469099796,7763.3830355926,22426.41446,35898.30055
2020-03-29,366,2682.452,6219.55025308365,7870.14610294793,23037.12368,36885.55389
2020-03-30,366,2699.481,6260.494462035,7922.37213558398,23340.37047,37374.98973
2020-03-31,366,2687.754,6233.57625445988,7888.46306818972,23139.58617,37054.93304
2020-04-01,366,2595.558,6019.92100165784,7618.16621748285,21553.30414,34515.4627
2020-04-02,366,2641.958,6126.96938753021,7753.86951696747,22319.78236,35745.02447
2020-04-03,366,2619.231,6075.16768169496,7688.84633463221,21942.31017,35145.42321
2020-04-04,366,2657.259,6163.49228505031,7800.69254966749,22580.27479,36167.82059
2020-04-05,366,2738.304,6351.39544963672,8038.45847900518,23956.99976,38372.52071
2020-04-06,366,2777.301,6441.94454443718,8153.10214968529,24640.0228,39466.94473
2020-04-07,366,2772.001,6429.84452558141,8137.85743489616,24547.39121,39319.2448
2020-04-08,366,2842.72,6594.81123412258,8347.14093802932,25806.92054,41341.50597
2020-04-09,366,2867.742,6653.24160122244,8421.31356368259,26264.15273,42076.11584
2020-04-10,366,2869.61,6657.57573531392,8426.79944707279,26298.30102,42130.82234
2020-04-11,366,2866.024,6649.27527714313,8416.30217416095,26232.65408,42025.74356
2020-04-12,366,2861.182,6638.06319377613,8402.12520964229,26144.11552,41884.04811
2020-04-13,366,2857.414,6629.3427661174,8391.09698198537,26075.35301,41773.98368
2020-04-14,366,2912.205,6756.85260417815,8552.70692354975,27078.35678,43382.97764
2020-04-15,366,2861.269,6638.86860464832,8403.4594107487,26132.63235,41868.7662
2020-04-16,366,2881.958,6687.21039859145,8464.66355714647,26513.13734,42478.52971
2020-04-17,366,2949.246,6843.50859406949,8662.59091452714,27752.43527,44464.95044
2020-04-18,366,2941.546,6825.65462590881,8639.9951604963,27607.55784,44232.8689
2020-04-19,366,2930.317,6799.6125995744,8607.03647150116,27396.82459,43895.28933
2020-04-20,366,2916.929,6768.55101955858,8567.71828525815,27146.44994,43494.13774
2020-04-21,366,2831.764,6571.31498201355,8318.27941736826,25564.28216,40961.46765
2020-04-22,366,2893.608,6715.13530853677,8500.48812235601,26683.21966,42755.85166
2020-04-23,366,2902.462,6736.19132977277,8527.30926375573,26850.48655,43025.55124
2020-04-24,366,2926.152,6791.58910087349,8597.55744129321,27292.04835,43734.3306
2020-04-25,366,2944.649,6834.98186662357,8652.73890877536,27640.72577,44295.6148
2020-04-26,366,2960.323,6871.81061947336,8699.63981854642,27938.52562,44775.69567
2020-04-27,366,2969.763,6894.01463893644,8727.95675597498,28119.00161,45067.06521
2020-04-28,366,2973.351,6902.39811148414,8738.60978302892,28187.31843,45176.96514
2020-04-29,366,3036.998,7050.80969627513,8926.81224116304,29399.38492,47122.79527
2020-04-30,366,2983.368,6926.86898666138,8770.14471228594,28365.72426,45468.6317
2020-05-01,366,2898.834,6731.07259962337,8522.45084705221,26762.0625,42900.17891
2020-05-02,366,2902.937,6740.70030830413,8534.69506954701,26838.54917,43023.33476
2020-05-03,366,2907.584,6751.63714636243,8548.61976798195,26925.57321,43163.61522
2020-05-04,366,2913.002,6764.41303448158,8564.89663209481,27027.40691,43327.8779
2020-05-05,366,2963.332,6881.83234034425,8713.78980422261,27965.64119,44834.1993
2020-05-06,366,2959.627,6873.47531485468,8703.34064821536,27897.65015,44726.56059
2020-05-07,366,2992.48,6951.98487620083,8803.64631571921,28534.87908,45757.39073
2020-05-08,366,3018.692,7013.52105847004,8881.90999079382,29039.96519,46570.83317
2020-05-09,366,3023.306,7024.37292311008,8895.70897338551,29129.75797,46715.4215
2020-05-10,366,3027.04,7033.1391433602,8906.85206972223,29202.39178,46832.3403
2020-05-11,366,3030.198,7040.51493401704,8916.21289366164,29263.57022,46930.6638
2020-05-12,366,2977.403,6918.73382260391,8762.36173343235,28251.1425,45310.94983
2020-05-13,366,2934.913,6820.35786787735,8637.9030486092,27447.67792,44023.66214
2020-05-14,366,2943.906,6842.68040934169,8666.63885342701,27627.27673,44316.45825
2020-05-15,366,2955.079,6869.49209404378,8700.93229979335,27843.71204,44667.06398
2020-05-16,366,2977.203,6921.34693887546,8766.78487293521,28264.00325,45343.07383
2020-05-17,366,3012.605,7003.68765044825,8871.100653333,28936.42505,46422.03233
2020-05-18,366,3033.299,7052.18102521531,8932.68222539293,29337.06262,47066.4223
2020-05-19,366,2997.265,6969.00331322867,8827.5072940221,28644.95056,45957.96774
2020-05-20,366,3029.39,7044.36298097526,8923.30054152378,29264.38813,46955.29792
2020-05-21,366,3017.422,7017.27188800161,8889.21791951405,29039.22798,46596.49143
2020-05-22,366,3028.342,7043.37905246068,8922.58741005894,29255.22857,46946.21029
2020-05-23,366,3033.377,7055.10562906042,8937.44858027318,29352.56715,47102.47259
2020-05-24,366,3036.999,7063.51628330677,8948.09882600315,29422.47554,47214.60897
2020-05-25,366,3042.021,7075.20833180283,8962.91493876915,29519.80444,47370.84203
2020-05-26,366,3063.826,7126.02121152014,9027.32483916994,29943.74133,48051.56071
2020-05-27,366,3099.861,7209.90246422913,9133.60590308198,30648.608,49182.88587
2020-05-28,366,3093.192,7194.9743243144,9114.95990721503,30521.61393,48981.94998
2020-05-29,366,3073.637,7150.18965969003,9058.5880330755,30141.57581,48375.96209
2020-05-30,366,3076.836,7157.59214228517,9067.94941327971,30203.90945,48475.82512
2020-05-31,366,3083.81,7173.93250612813,9088.70643403673,30341.74352,48697.63475
2020-06-01,366,3092.703,7194.74560623759,9115.13234930091,30517.72624,48980.69978
2020-06-02,366,3113.089,7242.36818712763,9175.53241494016,30921.64793,49629.70327
2020-06-03,366,3153.257,7336.56134370646,9295.12767667665,31725.8957,50923.34183
2020-06-04,366,3112.988,7243.55634570223,9177.66569042196,30921.4453,49636.18739
2020-06-05,366,3189.272,7421.20025565489,9402.76074216849,32438.02936,52070.85879
2020-06-06,366,3203.798,7455.12228091184,9445.77336103532,32734.49649,52547.12502
2020-06-07,366,3216.253,7484.20963701413,9482.65705441104,32989.85556,52957.3689
2020-06-08,366,3222.78,7499.39563574565,9501.89463788553,33123.65472,53172.11356
2020-06-09,366,3189.7,7422.78438546098,9404.99247651867,32446.81169,52087.46088
2020-06-10,366,3179.308,7398.68376909759,9374.46688972885,32236.03604,51749.22013
2020-06-11,366,3013.262,7013.02933909291,8886.05694482688,28875.36975,46356.82595
2020-06-12,366,3063.481,7130.95750594447,9036.00535126731,29846.41259,47921.21768
2020-06-13,366,3064.242,7132.82324794362,9038.39450855396,29861.95885,47946.44359
2020-06-14,366,3064.977,7134.61332197089,9040.68465070743,29876.87635,47970.6269
2020-06-15,366,3065.736,7136.47539076753,9043.06963600813,29892.40051,47995.82273
2020-06-16,366,3143.332,7317.11540957433,9271.98956447248,31405.61454,50425.67873
2020-06-17,366,3145.831,7323.03146955038,9279.53168067063,31456.32167,50507.59027
2020-06-18,366,3143.476,7317.84049975145,9273.0625992585,31411.64836,50437.04491
2020-06-19,366,3144.092,7320.32554369519,9276.73950954133,31432.90681,50476.92175
2020-06-20,366,3142.766,7317.46460869374,9273.16133625929,31408.26197,50437.86102
2020-06-21,366,3139.742,7310.57147684781,9264.41574118112,31349.0126,50342.60302
2020-06-22,366,3138.45,7307.74384554918,9260.86482487394,31324.68561,50303.88942
2020-06-23,366,3140.498,7312.69115958106,9267.21848134149,31367.02196,50372.7903
2020-06-24,366,3077.717,7166.52586057013,9081.99593370436,30113.0251,48359.08192
2020-06-25,366,3113.576,7250.30548800944,9188.25446889228,30817.02075,49490.56078
2020-06-26,366,3065.326,7138.06539769764,9046.07179709685,29862.80696,47958.77025
2020-06-27,366,3069.276,7147.62037696853,9058.31796651842,29942.68357,48088.50383
2020-06-28,366,3074.383,7160.19056574665,9074.51278157428,30047.9292,48260.33723
2020-06-29,366,3080.577,7175.54406251301,9094.33166175763,30176.71884,48471.02256
2020-06-30,366,3120.481,7268.74618905239,9212.59522557928,30960.57597,49731.56162
2020-07-01,366,3125.712,7281.2676466771,9228.5575219516,31067.17128,49903.78055
2020-07-02,366,3157.974,7357.48929261466,9325.55146700933,31717.53198,50952.66028
2020-07-03,366,3152.266,7344.33555439646,9308.94585040371,31604.04895,50771.08344
2020-07-04,366,3159.786,7361.88440186795,9331.20562049947,31755.00836,51013.77693
2020-07-05,366,3177.082,7402.27640604071,9382.44928951079,32103.39203,51573.95896
2020-07-06,366,3184.671,7419.96826353024,9404.88177982483,32256.77618,51820.45687
2020-07-07,366,3163.912,7372.03297066581,9344.31094089408,31839.92463,51152.85298
2020-07-08,366,3165.492,7375.79971740829,9349.12847213531,31872.38796,51205.47867
2020-07-09,366,3158.242,7360.34435049209,9330.14760486287,31738.74213,50997.44211
2020-07-10,366,3177.794,7405.9263449431,9387.93266970944,32131.77915,51629.01582
2020-07-11,366,3172.29,7393.09535878618,9371.66387143608,32020.36689,51449.95654
2020-07-12,366,3161.059,7366.95097254159,9338.54164059175,31793.82544,51086.16115
2020-07-13,366,3155.644,7354.3134417173,9322.51036738508,31684.67368,50910.64967
2020-07-14,366,3171.114,7390.98400197863,9369.31949346528,32000.57823,51421.78771
2020-07-15,366,3204.73,7469.45903522112,9468.85612489257,32680.04885,52514.24811
2020-07-16,366,3187.06,7428.37083673105,9416.82283800735,32320.43125,51936.96176
2020-07-17,366,3196.827,7451.30166053242,9445.98168220036,32519.89945,52258.48575
2020-07-18,366,3205.455,7471.52166087525,9471.66971221641,32696.319,52542.59763
2020-07-19,366,3213.476,7490.29588870686,9495.50565860361,32860.56251,52806.93224
2020-07-20,366,3218.287,7501.51825704092,9509.72907123249,32958.95495,52965.01255
2020-07-21,366,3216.749,7497.99100310263,9505.28757499145,32927.88345,52915.41518
2020-07-22,366,3196.147,7450.07603529213,9444.58712636389,32506.96489,52239.46159
2020-07-23,366,3168.624,7386.29479164371,9363.86170144712,31950.29606,51346.33225
2020-07-24,366,3137.936,7314.97074906395,9273.53931818624,31333.18236,50355.65802
2020-07-25,366,3132.316,7301.86794592066,9256.9275826679,31220.86221,50175.14053
2020-07-26,366,3127.788,7291.32585469301,9243.56610233603,31130.64186,50030.18219
2020-07-27,366,3124.263,7283.13951068045,9233.20205484215,31060.66819,49917.88067
2020-07-28,366,3121.414,7276.53852087481,9224.85585788547,31004.29479,49827.52262
2020-07-29,366,3135.993,7310.56045724025,9267.99613952234,31294.15143,50293.45179
2020-07-30,366,3109.483,7249.39747234691,9190.7520978136,30770.4433,49454.99835
2020-07-31,366,3102.774,7234.21906490059,9171.74897994943,30641.5216,49250.3751
2020-08-01,366,3117.457,7268.50008448366,9215.22719244815,30931.85515,49717.1999
2020-08-02,366,3136.343,7312.55574084822,9271.11066609928,31306.75267,50320.08392
2020-08-03,366,3151.672,7348.33836562078,9316.49241672021,31613.07001,50812.60115
2020-08-04,366,3164.235,7377.67941757701,9353.69318102803,31865.45287,51218.27546
2020-08-05,366,3156.022,7358.53542069188,9329.42418249935,31700.00912,50952.37986
2020-08-06,366,3171.857,7396.53274170285,9377.83034480073,32027.31808,51481.00481
2020-08-07,366,3181.233,7419.15207793066,9406.89879596485,32223.13268,51800.04211
2020-08-08,366,3187.086,7432.93736210186,9424.42864652432,32342.80687,51992.98727
2020-08-09,366,3191.904,7444.22511344074,9438.75552440473,32440.96855,52150.95157
2020-08-10,366,3193.804,7448.6295281404,9444.32512564631,32479.28538,52212.38383
2020-08-11,366,3192.177,7444.84490514567,9439.54625480821,32446.20738,52159.42745
2020-08-12,366,3225.226,7522.39845431638,9538.13834861671,33122.1242,53248.87719
2020-08-13,366,3213.934,7498.3122858829,9508.1484448227,32909.94077,52913.90666
2020-08-14,366,3208.323,7485.7060997201,9492.37639100965,32799.20775,52738.23729
2020-08-15,366,3209.099,7487.51062167728,9494.66402997155,32814.94578,52763.53582
2020-08-16,366,3210.239,7490.30960199626,9498.26195065375,32839.40602,52803.40618
2020-08-17,366,3211.024,7492.13787732973,9500.58046231167,32855.36458,52829.06778
2020-08-18,366,3203.949,7476.19936184228,9480.65839500919,32715.50203,52607.39443
2020-08-19,366,3202.783,7474.2217096064,9478.43305770413,32698.1214,52582.58157
2020-08-20,366,3211.592,7495.45135088145,9505.41440336429,32883.79931,52881.82878
2020-08-21,366,3232.493,7544.56084415091,9567.81312840538,33314.63056,53576.00353
2020-08-22,366,3242.841,7568.90609580202,9598.77955504379,33529.56113,53922.68613
2020-08-23,366,3250.642,7587.27284303426,9622.14184195961,33692.21203,54185.04812
2020-08-24,366,3256.802,7601.87480256536,9640.71496713866,33821.82011,54394.10794
2020-08-25,366,3261.985,7614.22704799406,9656.42555369207,33931.65905,54571.26971
2020-08-26,366,3294.757,7690.90270176289,9753.68428079134,34614.97195,55670.42514
2020-08-27,366,3298.035,7698.85640961595,9763.89007095158,34686.48999,55786.80217
2020-08-28,366,3286.921,7673.72166430357,9732.33316923522,34459.9277,55426.07119
2020-08-29,366,3278.644,7654.78679508183,9708.46440322522,34289.79205,55154.08116
2020-08-30,366,3271.566,7638.54928090939,9687.96993945058,34144.24634,54921.10427
2020-08-31,366,3268.231,7630.77482533922,9678.10819906492,34074.67102,54809.17631
2020-09-01,366,3282.755,7665.00246104569,9721.55943272116,34380.27858,55301.20359
2020-09-02,366,3352.954,7829.35476524563,9930.18793406037,35854.56215,57674.65552
2020-09-03,366,3261.937,7618.07215639027,9662.58813320317,33919.3417,54566.07876
2020-09-04,366,3237.671,7561.44924980961,9590.78630809838,33415.04057,53755.00524
2020-09-05,366,3238.785,7564.11991292061,9594.18035773389,33438.56973,53792.93114
2020-09-06,366,3239.977,7567.0004383355,9597.84530832367,33463.96168,53833.90666
2020-09-07,366,3241.098,7569.69118162027,9601.26494613966,33487.68463,53872.14578
2020-09-08,366,3178.043,7422.66561857955,9414.89232104266,32186.75278,51780.57438
2020-09-09,366,3226.633,7536.46657508148,9559.38265733254,33173.62794,53369.81397
2020-09-10,366,3175.117,7416.38860523603,9407.15996228525,32116.44946,51669.98569
2020-09-11,366,3186.178,7442.37896185502,9440.2065411177,32341.47931,52032.89616
2020-09-12,366,3195.529,7464.55555473929,9468.51346577998,32534.1482,52344.82741
2020-09-13,366,3203.513,7483.61457820616,9492.90984894629,32700.21489,52614.4557
2020-09-14,366,3213.027,7506.17759199536,9521.70878981813,32897.32587,52933.57841
2020-09-15,366,3234.439,7556.30260332107,9585.32962860981,33336.61706,53640.82692
2020-09-16,366,3234.433,7556.47279503775,9585.65365285183,33338.0477,53644.33917
2020-09-17,366,3213.275,7507.23669872148,9523.23963052892,32903.52908,52945.64337
2020-09-18,366,3178.187,7425.32501720283,9419.36886196567,32185.4326,51790.55965
2020-09-19,366,3169.081,7404.15145348624,9392.56385224495,32001.80481,51495.6794
2020-09-20,366,3161.777,7387.17268704559,9371.07005876937,31854.96378,51259.88024
2020-09-21,366,3157.666,7377.60619840681,9358.94960519106,31772.38719,51127.16731
2020-09-22,366,3186.676,7445.43580099079,9445.0176753138,32356.54573,52067.41825
2020-09-23,366,3143.845,7345.59987070327,9318.49691690238,31488.7338,50672.36171
2020-09-24,366,3145.546,7349.816217434,9323.94024603592,31524.81294,50731.44931
2020-09-25,366,3187.747,7448.84355340714,9449.77040170662,32374.23963,52100.61922
2020-09-26,366,3209.876,7500.64868756474,9515.51811893498,32824.48086,52825.49582
2020-09-27,366,3227.715,7542.54572524935,9568.72484640138,33191.11123,53416.13718
2020-09-28,366,3234.696,7558.55011350196,9588.94674042738,33331.8948,53641.79396
2020-09-29,366,3201.794,7486.67215198243,9499.10191049143,32697.88508,52636.47271
2020-09-30,366,3213.388,7513.90870377581,9533.72855946888,32935.73805,53020.1274
2020-10-01,366,3228.219,7549.4562435872,9579.13367321112,33247.30093,53525.04216
2020-10-02,366,3210.07,7507.07752661235,9525.38375317419,32873.96309,52924.25295
2020-10-03,366,3218.161,7526.08953308698,9549.55318030489,33040.40078,53192.71413
2020-10-04,366,3236,7568.13692719468,9603.07113792307,33409.51437,53788.807
2020-10-05,366,3244.307,7587.64653017046,9627.87025679964,33581.69241,54066.50099
2020-10-06,366,3216.327,7522.39771967588,9545.16981373473,33004.05954,53137.55655
2020-10-07,366,3260.836,7626.56435573252,9677.38366417182,33918.03779,54609.49968
2020-10-08,366,3288.782,7693.15559930748,9762.50830920535,34510.2725,55570.09598
2020-10-09,366,3297.891,7714.54343317098,9789.68379127832,34702.08096,55879.34926
2020-10-10,366,3310.463,7743.97190734714,9827.03697213948,34966.75942,56305.64976
2020-10-11,366,3327.011,7782.64068977846,9876.08979226291,35315.89028,56867.64088
2020-10-12,366,3339.093,7810.92361452923,9911.98945321952,35572.49824,57280.9483
2020-10-13,366,3339.949,7812.92697918274,9914.53186145669,35590.6689,57310.20959
2020-10-14,366,3321.244,7769.51682694074,9859.63214209228,35195.0956,56675.40001
2020-10-15,366,3314.218,7753.28665917333,9839.08817075104,35047.97868,56439.09642
2020-10-16,366,3314.134,7753.15834196536,9838.96245490778,35046.74102,56437.52925
2020-10-17,366,3300.99,7722.42514625468,9799.97023983356,34768.81583,55990.07582
2020-10-18,366,3280.041,7673.3859335934,9737.72170628663,34327.15859,55278.66401
2020-10-19,366,3266.41,7641.51404510203,9697.28431527976,34041.92262,54819.43532
2020-10-20,366,3259.729,7625.94995139129,9677.56778781836,33903.17537,54596.39614
2020-10-21,366,3241.118,7582.49057823554,9622.4603035537,33516.67916,53974.49155
2020-10-22,366,3258.26,7623.01922554198,9674.06137269463,33874.90128,54553.25702
2020-10-23,366,3268.888,7648.17356126779,9706.11168128252,34098.3862,54914.60778
2020-10-24,366,3252.845,7610.67089819597,9658.53490978776,33763.90832,54376.13122
2020-10-25,366,3235.629,7570.37635633003,9607.3916465716,33406.30802,53800.15129
2020-10-26,366,3219.363,7532.34646625674,9559.14123841231,33070.59908,53259.63866
2020-10-27,366,3203.814,7496.02265631313,9513.07083197744,32751.56904,52746.15119
2020-10-28,366,3124.436,7310.30431258464,9277.38116098025,31128.61981,50132.4285
2020-10-29,366,3165.728,7407.5347178858,9400.99710464175,31956.59995,51468.28963
2020-10-30,366,3133.312,7332.19023270962,9305.61855254338,31306.45043,50423.83022
2020-10-31,366,3139.869,7347.50871161197,9325.04693484192,31437.19601,50634.2751
2020-11-01,366,3156.189,7385.76119775788,9373.62025471365,31764.4647,51161.66584
2020-11-02,366,3176.505,7433.36198431298,9434.05453063767,32173.83626,51821.26172
2020-11-03,366,3215.011,7523.5444935021,9548.55162554479,32954.43935,53079.01213
2020-11-04,366,3285.409,7688.32901119837,9757.70857843751,34397.94087,55404.24818
2020-11-05,366,3319.883,7769.81092802237,9861.46058446742,35126.97532,56582.33743
2020-11-06,366,3311.112,7749.78879085519,9836.32325659661,34945.86397,56293.75785
2020-11-07,366,3326.278,7785.59418948338,9881.89691857118,35268.70454,56815.28307
2020-11-08,366,3352.231,7846.35116305836,9958.94877079387,35819.0889,57701.17369
2020-11-09,366,3368.352,7884.40284746659,10007.3769055546,36166.43121,58262.22961
2020-11-10,366,3376.134,7903.22947965413,10031.5891650744,36339.07387,58544.03111
2020-11-11,366,3422.71,8012.40195610278,10170.1636252889,37342.94919,60161.34171
2020-11-12,366,3381.873,7918.39809189373,10051.3304463191,36466.62444,58755.29111
2020-11-13,366,3406.16,7975.59279366642,10124.1112974598,36993.34462,59606.05029
2020-11-14,366,3423.609,8016.56442919657,10176.1682255988,37373.34583,60218.89876
2020-11-15,366,3438.622,8051.78725790534,10220.90359653,37701.68696,60748.22935
2020-11-16,366,3444.721,8066.03634511452,10238.9657924965,37835.04852,60962.80955
2020-11-17,366,3429.297,8030.4981107495,10194.1467037139,37501.57324,60428.97552
2020-11-18,366,3408.956,7983.516626139,10134.8566644694,37062.69726,59725.92809
2020-11-19,366,3423.284,8017.42469322637,10178.0403347602,37377.44907,60234.77555
2020-11-20,366,3410.802,7988.28321860697,10141.0873864177,37105.65377,59797.26551
2020-11-21,366,3414.118,7996.07873387158,10150.9994687671,37177.99619,59914.03356
2020-11-22,366,3421.595,8013.77720312565,10173.5582311892,37342.49705,60180.20374
2020-11-23,366,3430.309,8034.41913199776,10199.8759529511,37534.79248,60491.43445
2020-11-24,366,3468.727,8124.73289695687,10314.6442269449,38378.55904,61852.59611
2020-11-25,366,3463.88,8113.53060879659,10300.5036977702,38272.64332,61682.87126
2020-11-26,366,3464.084,8114.36344624758,10301.5658853928,38280.41898,61695.46128
2020-11-27,366,3465.657,8118.55089711849,10307.1096203215,38319.84798,61761.73368
2020-11-28,366,3458.819,8102.74657596305,10287.1475019539,38170.57449,61522.37346
2020-11-29,366,3444.034,8068.37519559804,10243.6484295254,37846.66156,61001.95425
2020-11-30,366,3437.387,8052.96317247155,10224.1580237024,37701.99741,60769.69626
2020-12-01,366,3451.461,8086.67288662293,10267.3291780353,38017.55931,61282.7643
2020-12-02,366,3444.925,8071.80376282866,10248.6648254302,37877.67102,61059.82929
2020-12-03,366,3431.332,8040.76544642879,10209.6392344684,37586.29007,60594.68329
2020-12-04,366,3460.658,8109.71855922304,10297.316022373,38230.847,61635.28412
2020-12-05,366,3459.798,8107.74898803271,10294.836193925,38212.19457,61605.46472
2020-12-06,366,3458.838,8105.52841467028,10292.0345662942,38191.17971,61571.79954
2020-12-07,366,3457.986,8103.58039293472,10289.5822729536,38172.74012,61542.3251
2020-12-08,366,3471.805,8136.14333325987,10331.015934205,38479.44398,62037.83113
2020-12-09,366,3461.865,8113.11994475503,10301.9246761844,38261.58627,61688.31245
2020-12-10,366,3449.553,8084.60364920426,10265.8648109673,37992.53824,61256.32533
2020-12-11,366,3447.024,8078.7982750641,10258.5585510415,37937.89511,61169.00368
2020-12-12,366,3444.337,8072.70222816465,10250.9238167553,37880.56248,61077.82896
2020-12-13,366,3441.469,8066.26383879049,10242.8980283194,37820.06048,60982.06241
2020-12-14,366,3438.814,8060.23170561486,10235.3383897803,37763.41657,60891.92174
2020-12-15,366,3462.871,8116.68344095817,10307.0581658281,38292.30093,61745.13208
2020-12-16,366,3467.649,8127.92295090398,10321.3455489082,38398.27026,61916.18126
2020-12-17,366,3477.18,8150.9982540044,10350.7230051649,38616.21503,62268.51108
2020-12-18,366,3469.024,8132.18043750291,10326.9866301757,38437.83206,61982.79232
2020-12-19,366,3461.18,8114.00004407843,10304.0076097024,38265.88815,61706.82247
2020-12-20,366,3453.45,8096.03759400337,10281.280299048,38096.38465,61434.48204
2020-12-21,366,3447.468,8081.79952640176,10263.0706929112,37962.30836,61216.73442
2020-12-22,366,3457.449,8105.49192752526,10293.3123065242,38184.80824,61577.37513
2020-12-23,366,3463.237,8119.18758555501,10310.7676176013,38313.76992,61786.09372
2020-12-24,366,3474.053,8144.98571124221,10343.7594043517,38557.16564,62181.35936
2020-12-25,366,3474.355,8145.69414956791,10344.6591626546,38563.78865,62192.04121
2020-12-26,366,3478.002,8154.28479073765,10355.5786405445,38645.04386,62323.19927
2020-12-27,366,3484.806,8170.11262038921,10375.6492305467,38794.98078,62564.64216
2020-12-28,366,3488.383,8178.58253563619,10386.4260265171,38875.33205,62694.47077
2020-12-29,366,3487.689,8177.62505417974,10385.3638388946,38866.14785,62681.51573
2020-12-30,366,3475.97,8151.00413112843,10351.9893419666,38613.01916,62278.51269
2020-12-31,366,3499.624,8206.74277542285,10422.9270097152,39141.0567,63131.96088
2021-01-01,365,3499.624,8206.74277542285,10422.9270097152,39141.0004,63131.87007
2021-01-02,365,3490.509,8185.49378861454,10396.0007342695,38938.25014,62805.58468
2021-01-03,365,3471.994,8142.37430913183,10341.3819286257,38527.94625,62145.53758
2021-01-04,365,3463.271,8122.03088918438,10315.5976648004,38335.35477,61835.52826
2021-01-05,365,3480.33,8162.48582756028,10367.2193157387,38717.17011,62454.28926
2021-01-06,365,3498.929,8206.16167478444,10422.7220261389,39131.43541,63122.89526
2021-01-07,365,3550.093,8327.10456138289,10576.815717818,40284.80577,64989.2468
2021-01-08,365,3575.935,8388.18820510183,10654.6577441794,40875.74797,65945.72197
2021-01-09,365,3576.139,8388.67772055745,10655.2818732773,40880.43985,65953.32054
2021-01-10,365,3576.303,8389.03695976374,10655.7321696274,40883.86448,65958.77119
