date,days,europe_us_price,europe_us_ndtr_l1,europe_us_gdtr_l1,europe_us_ndtr_l2,europe_us_gdtr_l2
1975-04-13,365,139.277,140.328906819974,140.544136357587,191.90101,192.48795
1975-04-14,365,139.909,140.976614923576,141.194926320397,193.63804,194.23601
1975-04-15,365,141.033,142.122185150539,142.34476419009,196.75014,197.36461
1975-04-16,365,142.018,143.127624093992,143.354230698566,199.49738,200.12721
1975-04-17,365,143.572,144.707211264416,144.939024649627,203.86423,204.5154
1975-04-18,365,143.14,144.28128454025,144.514439938255,202.6269,203.27984
1975-04-19,365,143.306,144.455594185593,144.690651945263,203.0795,203.73846
1975-04-20,365,143.674,144.835054421602,145.072481764181,204.10933,204.77657
1975-04-21,365,144.118,145.291910552734,145.5319415576,205.35978,206.03633
1975-04-22,365,144.683,145.872025919583,146.115040775487,206.96346,207.65105
1975-04-23,365,144.392,145.586906004197,145.831333839883,206.11661,206.80675
1975-04-24,365,143.958,145.158848158647,145.404601930817,204.8671,205.55884
1975-04-25,365,144.238,145.448954093876,145.696877400616,205.6491,206.34824
1975-04-26,365,144.333,145.551521347242,145.801252815581,205.90215,206.60678
1975-04-27,365,144.304,145.529011880238,145.78037503171,205.80143,206.51044
1975-04-28,365,144.219,145.450184514902,145.703109675685,205.54132,206.25424
1975-04-29,365,144.069,145.306128751256,145.560550603609,205.09725,205.81357
1975-04-30,365,145.643,146.907292520456,147.167262176417,209.57163,210.31135
1975-05-01,365,146.576,147.861407627388,148.12553354993,212.25568,213.01192
1975-05-02,365,147.938,149.249113453504,149.51842339511,216.20151,216.97959
1975-05-03,365,147.985,149.303396734061,149.574486861952,216.31976,217.10315
1975-05-04,365,147.913,149.237774279343,149.510482814957,216.09059,216.87818
1975-05-05,365,147.708,149.038679290197,149.312859600752,215.47551,216.26619
1975-05-06,365,145.776,147.104175968542,147.377491736834,209.84378,210.62159
1975-05-07,365,146.272,147.614583561189,147.890786773073,211.26399,212.05263
1975-05-08,365,147.05,148.412049183386,148.692076388111,213.50922,214.31293
1975-05-09,365,147.826,149.207592775354,149.491461884439,215.76115,216.58008
1975-05-10,365,147.699,149.086665710209,149.372076342196,215.37396,216.19655
1975-05-11,365,147.437,148.830368206307,149.117181018421,214.59608,215.42117
1975-05-12,365,147.31,148.709408973292,148.997754963015,214.20996,215.03866
1975-05-13,365,147.514,148.922730202928,149.213170208429,214.78803,215.62384
1975-05-14,365,147.718,149.136067516499,149.428605710425,215.36784,216.21078
1975-05-15,365,146.936,148.358915904181,148.652332974184,213.08679,213.92773
1975-05-16,365,145.873,147.299008714919,147.592846212502,210.00595,210.84198
1975-05-17,365,145.653,147.084625945575,147.379868509124,209.35901,210.19769
1975-05-18,365,145.582,147.019847897444,147.316667973216,209.13907,209.98174
1975-05-19,365,145.364,146.807435410134,147.105648406101,208.49908,209.34437
1975-05-20,365,144.868,146.316666302097,146.616006305469,207.07009,207.91563
1975-05-21,365,143.537,144.986122780899,145.285283910514,203.26744,204.10467
1975-05-22,365,143.741,145.199403800698,145.50065189057,203.83126,204.67543
1975-05-23,365,144.641,146.121326911769,146.426911112295,206.38522,207.24679
1975-05-24,365,144.552,146.038365975143,146.345472900373,206.11599,206.98127
1975-05-25,365,144.332,145.823814324481,146.132292631175,205.47557,206.3433
1975-05-26,365,143.997,145.494005195754,145.803724118587,204.51142,205.38054
1975-05-27,365,143.506,145.007964764602,145.318754536208,203.11026,203.97935
1975-05-28,365,142.05,143.550591374121,143.860800549575,198.99069,199.84931
1975-05-29,365,141.287,142.791485936851,143.102373862095,196.85204,197.70786
1975-05-30,365,142.317,143.845450112137,144.161111130242,199.7239,200.59907
1975-05-31,365,142.693,144.23406210715,144.552333251024,200.76844,201.65308
1975-06-01,365,142.826,144.375335350044,144.695540533724,201.12695,202.0177
1975-06-02,365,143.048,144.607056601297,144.929423029749,201.73695,202.63499
1975-06-03,365,143.378,144.948824135682,145.273670136822,202.65491,203.56184
1975-06-04,365,142.752,144.32713179691,144.65281940224,200.88201,201.78726
1975-06-05,365,142.536,144.116367912936,144.443373096329,200.26081,201.16827
1975-06-06,365,142.591,144.178612741307,144.507383895518,200.39927,201.31188
1975-06-07,365,141.928,143.519621757318,143.849146262718,198.5328,199.44319
1975-06-08,365,140.901,142.494061811206,142.823656797862,195.6612,196.56517
1975-06-09,365,139.789,141.382565400496,141.712029594056,192.57513,193.47156
1975-06-10,365,138.504,140.096212490655,140.425142442597,189.03842,189.9251
1975-06-11,365,138.028,139.624462635732,139.954318706663,187.73343,188.61948
1975-06-12,365,136.886,138.482165489537,138.811725941139,184.62939,185.50727
1975-06-13,365,136.815,138.416872755487,138.747883946801,184.42344,185.30464
1975-06-14,365,136.73,138.337458326524,138.669896106016,184.18001,185.06438
1975-06-15,365,136.637,138.24997780417,138.5838326412,183.9153,184.80273
1975-06-16,365,136.467,138.085004883083,138.420145954075,183.44396,184.33361
1975-06-17,365,135.206,136.822054098637,137.156533615359,180.05554,180.93516
1975-06-18,365,134.609,136.22850864608,136.563650468356,178.46037,179.33776
1975-06-19,365,135.591,137.234719618412,137.574710494618,181.06475,181.96118
1975-06-20,365,136.042,137.70030128427,138.043238484589,182.26034,183.16745
1975-06-21,365,135.94,137.603677044879,137.94800554031,181.97139,182.88137
1975-06-22,365,135.797,137.465773386363,137.811401903349,181.57351,182.48588
1975-06-23,365,135.688,137.362080257549,137.709079155363,181.26484,182.17996
1975-06-24,365,135.613,137.292645910241,137.641071057321,181.0466,181.96487
1975-06-25,365,135.408,137.092352667939,137.441975864823,180.48251,181.40243
1975-06-26,365,134.945,136.63308394656,136.98352214831,179.23664,180.15545
1975-06-27,365,134.354,136.045232206986,136.396263578915,177.6565,178.57274
1975-06-28,365,133.881,135.575822564603,135.92762755384,176.39303,177.30794
1975-06-29,365,133.496,135.194665473453,135.547364243932,175.36399,176.27847
1975-06-30,365,133.235,134.937949787242,135.291719426623,174.66405,175.57942
1975-07-01,365,133.56,135.274892141132,135.631165723757,175.5018,176.42577
1975-07-02,365,133.375,135.094526894269,135.451996255773,174.99984,175.9255
1975-07-03,365,133.19,134.914153605439,135.272806531208,174.49735,175.42468
1975-07-04,365,133.388,135.121491611263,135.482232580538,174.99863,175.9326
1975-07-05,365,133.182,134.919975989902,135.281861223372,174.44149,175.37686
1975-07-06,365,132.798,134.539655263371,134.902394672357,173.42298,174.35775
1975-07-07,365,132.576,134.322007455226,134.685851810543,172.82683,173.76277
1975-07-08,365,132.518,134.269533617354,134.634798471654,172.65936,173.5984
1975-07-09,365,134.381,136.169979206689,136.54308328541,177.51625,178.48861
1975-07-10,365,134.195,135.988560462085,136.362846970773,177.00928,177.98324
1975-07-11,365,134.01,135.80813892145,136.183596476462,176.50594,177.4815
1975-07-12,365,133.995,135.799196253601,136.176189319636,176.44917,177.42847
1975-07-13,365,134.105,135.9170673711,136.295912471579,176.72194,177.70674
1975-07-14,365,134.35,136.172520468416,136.553643716837,177.35228,178.34467
1975-07-15,365,135.063,136.90655909302,137.291888096429,179.23022,180.23874
1975-07-16,365,133.849,135.688820249803,136.073096821533,176.00567,177.00229
1975-07-17,365,132.762,134.599390997886,134.982914585894,173.14486,174.13135
1975-07-18,365,131.803,133.639260499271,134.02233396203,170.6407,171.61882
1975-07-19,365,131.48,133.319841592541,133.703799209737,169.7915,170.76934
1975-07-20,365,131.303,133.147244886274,133.53234074731,169.31854,170.29784
1975-07-21,365,130.981,132.828782973675,133.21473779779,168.47529,169.45427
1975-07-22,365,130.277,132.125915015061,132.511976197706,166.6591,167.63298
1975-07-23,365,128.539,130.376513659121,130.759856126951,162.21115,163.16509
1975-07-24,365,128.22,130.060874477111,130.445041833556,161.39282,162.34634
1975-07-25,365,127.9,129.744197881295,130.129187702283,160.57416,161.5272
1975-07-26,365,127.806,129.655076797573,130.04132815386,160.32098,161.27631
1975-07-27,365,127.809,129.664083801161,130.051834567736,160.31073,161.26966
1975-07-28,365,127.715,129.574946633504,129.963961514925,160.05802,161.01922
1975-07-29,365,127.394,129.257184372077,129.646993271641,159.24117,160.2018
1975-07-30,365,127.849,129.727744015811,130.120713698804,160.36916,161.3409
1975-07-31,365,127.658,129.540760229704,129.934778532426,159.87469,160.84744
1975-08-01,365,126.896,128.778679264462,129.172509846556,157.96148,158.92786
1975-08-02,365,126.649,128.535240866577,128.929991294396,157.33254,158.29916
1975-08-03,365,126.532,128.422798077133,128.818728641544,157.02565,157.99414
1975-08-04,365,126.288,128.182343249187,128.579187806942,156.40599,157.37472
1975-08-05,365,125.781,127.677267480986,128.07448156148,155.14237,156.108
1975-08-06,365,126.054,127.961446486175,128.361044675149,155.80581,156.77923
1975-08-07,365,125.806,127.716898296776,128.117391754396,155.17941,156.15296
1975-08-08,365,125.557,127.471328777505,127.872692243572,154.55232,155.52595
1975-08-09,365,125.631,127.552367683901,127.955426876744,154.71862,155.69679
1975-08-10,365,125.874,127.805898750986,128.211233746709,155.30342,156.28889
1975-08-11,365,126.248,128.193666339412,128.601848170031,156.21508,157.21027
1975-08-12,365,127.179,129.150700680543,129.564170859948,158.5167,159.53203
1975-08-13,365,126.272,128.241258703017,128.654002116543,156.25304,157.25926
1975-08-14,365,126.153,128.126692834157,128.540605770384,155.94324,156.95121
1975-08-15,365,126.823,128.817875814008,129.23604123997,157.59518,158.61877
1975-08-16,365,127.142,129.149413965745,129.570220825778,158.37555,159.40803
1975-08-17,365,127.326,129.342775032071,129.765676585707,158.81878,159.85777
1975-08-18,365,127.388,129.411734903297,129.836318039411,158.9566,160.00008
1975-08-19,365,126.342,128.361067934681,128.784434248181,156.3436,157.37541
1975-08-20,365,124.631,126.635647725796,127.05565651211,152.10828,153.11784
1975-08-21,365,124.64,126.650613827295,127.072104856711,152.11324,153.12631
1975-08-22,365,126.242,128.290475544055,128.719903530054,156.02144,157.0665
1975-08-23,365,126.698,128.7627642108,129.195507819345,157.13849,158.19528
1975-08-24,365,127.041,129.119103790276,129.55463676201,157.97632,159.04262
1975-08-25,365,127.206,129.293148050691,129.730727229526,158.37015,159.4427
1975-08-26,365,126.284,128.367694515893,128.804332963921,156.07142,157.1338
1975-08-27,365,126.694,128.792881379049,129.232638134191,157.07579,158.14908
1975-08-28,365,128.576,130.718401823018,131.167330778708,161.74126,162.85278
1975-08-29,365,129.524,131.69410961266,132.148674399144,164.12379,165.25735
1975-08-30,365,129.723,131.903104263787,132.359889779886,164.61221,165.7529
1975-08-31,365,129.761,131.947809561063,132.406236839552,164.6912,165.83617
1975-09-01,365,129.516,131.70602780848,132.165305052984,164.05504,165.19983
1975-09-02,365,128.005,130.182372521948,130.638694757684,160.22608,161.35003
1975-09-03,365,128.373,130.564687656416,131.023981699934,161.13835,162.27273
1975-09-04,365,128.741,130.947034958754,131.409309155347,162.04996,163.1948
1975-09-05,365,128.036,130.240934129209,130.70283384856,160.26993,161.40746
1975-09-06,365,127.999,130.209345280909,130.672638036959,160.16016,161.30062
1975-09-07,365,128.1,130.318201352852,130.783340257708,160.39593,161.54169
1975-09-08,365,128.068,130.291686986038,130.758235600389,160.29866,161.44743
1975-09-09,365,126.694,128.906409834104,129.370295113417,156.85846,157.98827
1975-09-10,365,125.856,128.065171782859,128.528201989993,154.78077,155.90089
1975-09-11,365,125.287,127.496194540984,127.959154087836,153.3744,154.48917
1975-09-12,365,124.986,127.19754803628,127.661125748742,152.62467,153.73811
1975-09-13,365,124.757,126.97152049801,127.435899565436,152.0512,153.16437
1975-09-14,365,124.587,126.805067854905,127.270403290317,151.6216,152.73539
1975-09-15,365,124.351,126.571931217374,127.038040037945,151.03291,152.14627
1975-09-16,365,123.783,126.00371796241,126.469701116158,149.64634,150.75421
1975-09-17,365,123.616,125.840224763341,126.307155549821,149.22879,150.33726
1975-09-18,365,124.919,127.178464447427,127.652726019397,152.37244,153.50989
1975-09-19,365,126.756,129.060871903682,129.544711036819,156.85257,158.02961
1975-09-20,365,126.573,128.881286727666,129.36605473558,156.38467,157.5621
1975-09-21,365,126.204,128.513897484859,128.999079743479,155.46179,156.63665
1975-09-22,365,125.72,128.030398315433,128.515669917916,154.26061,155.43106
1975-09-23,365,125.019,127.327313223697,127.812003523835,152.53526,153.69765
1975-09-24,365,125.653,127.983457351195,128.472617928925,154.07544,155.25433
1975-09-25,365,125.886,128.227531064512,128.719106771161,154.63156,155.81827
1975-09-26,365,125.986,128.335406016421,128.828843428167,154.8599,156.05187
1975-09-27,365,125.657,128.008218569096,128.502145273319,154.0384,155.22828
1975-09-28,365,124.972,127.321120908729,127.814468074648,152.35304,153.5349
1975-09-29,365,124.153,126.497961200402,126.990248008761,150.35168,151.52314
1975-09-30,365,123.054,125.390027381291,125.880200818352,147.68784,148.84379
1975-10-01,365,122.296,124.628533479676,125.117803840797,145.86433,147.01092
1975-10-02,365,123.136,125.495771211815,125.990585685983,147.8648,149.03214
1975-10-03,365,125.576,127.99481260929,128.502158777707,153.7243,154.94423
1975-10-04,365,126.057,128.494226832378,129.005325522936,154.89326,156.12675
1975-10-05,365,126.432,128.884551766466,129.398829885292,155.80343,157.0481
1975-10-06,365,126.769,129.235800780521,129.753063487302,156.62224,157.87729
1975-10-07,365,127.079,129.559296964768,130.079410528061,157.37675,158.64163
1975-10-08,365,128.323,130.839674692765,131.36732401301,160.45789,161.75338
1975-10-09,365,129.3,131.847815737294,132.38183441041,162.89998,164.22086
1975-10-10,365,129.477,132.034831691271,132.571105160628,163.33138,164.65947
1975-10-11,365,129.904,132.478997597704,133.018802632086,164.39946,165.74054
1975-10-12,365,130.517,133.114666875972,133.659065924439,165.94611,167.3048
1975-10-13,365,130.944,133.558929286015,134.106884935389,167.02249,168.39434
1975-10-14,365,131.122,133.747095241343,134.297337319559,167.46173,168.841
1975-10-15,365,131.032,133.6616895466,134.213150964676,167.21554,168.59673
1975-10-16,365,131.478,134.125614567156,134.680767408456,168.34483,169.7398
1975-10-17,365,130.986,133.633373779069,134.188478447773,167.07793,168.46741
1975-10-18,365,131.046,133.700757424666,134.25764117099,167.2154,168.60982
1975-10-19,365,131.351,134.019508848094,134.579322445691,167.98169,169.3865
1975-10-20,365,131.788,134.474290151614,135.037762657815,169.09014,170.50865
1975-10-21,365,132.77,135.488583301273,136.058660630745,171.60935,173.05494
1975-10-22,365,133.351,136.091851492525,136.666459374311,173.10527,174.56852
1975-10-23,365,134.201,136.971369309021,137.551975857395,175.31067,176.79841
1975-10-24,365,133.038,135.797121425989,136.375122459479,172.27248,173.74053
1975-10-25,365,132.864,135.626486959789,136.205426319688,171.80774,173.27608
1975-10-26,365,132.805,135.572621861542,136.152901002505,171.63957,173.11048
1975-10-27,365,132.903,135.679001007498,136.261266964128,171.87712,173.35395
1975-10-28,365,133.888,136.696953252365,137.285959670091,174.42452,175.92928
1975-10-29,365,132.857,135.656805177226,136.243677498739,171.73776,173.22533
1975-10-30,365,132.633,135.435425896165,136.023049559551,171.14554,172.63234
1975-10-31,365,132.677,135.486580851368,136.075959751792,171.24321,172.73474
1975-11-01,365,132.434,135.245916932266,135.835980024579,170.6032,172.09357
1975-11-02,365,131.961,134.772421970398,135.362401393491,169.37711,170.86179
1975-11-03,365,131.733,134.546893034112,135.137600598406,168.77895,170.26269
1975-11-04,365,132.405,135.244300496801,135.840166384864,170.50073,172.0049
1975-11-05,365,133.077,135.941796421131,136.542840206425,172.2403,173.76514
1975-11-06,365,133.614,136.500343231172,137.105777373006,173.62544,175.16745
1975-11-07,365,133.748,136.643747595452,137.251361427997,173.96022,175.50914
1975-11-08,365,133.81,136.713399075881,137.32286041034,174.10746,175.66163
1975-11-09,365,133.809,136.718666564587,137.329713887258,174.09075,175.64877
1975-11-10,365,133.88,136.79753413976,137.410476879779,174.26168,175.82517
1975-11-11,365,134.686,137.633014142282,138.251962305742,176.3603,177.94841
1975-11-12,365,136.031,139.020309828056,139.648052690881,179.88446,181.51089
1975-11-13,365,135.895,138.888188344165,139.517006109588,179.51137,181.13877
1975-11-14,365,135.491,138.484344862727,139.113285677699,178.43659,180.0593
1975-11-15,365,135.592,138.594053383224,139.225054745101,178.68864,180.31768
1975-11-16,365,135.924,138.941418126981,139.575662418929,179.55362,181.19487
1975-11-17,365,136.026,139.052180145219,139.688498332985,179.8084,181.45604
1975-11-18,365,135.622,138.648264286073,139.284676618185,178.73202,180.37487
1975-11-19,365,134.544,137.558939579733,138.192745564298,175.89232,177.51524
1975-11-20,365,134.274,137.290683670174,137.925034576297,175.17548,176.79637
1975-11-21,365,134.273,137.29598332675,137.931921814185,175.15849,176.78323
1975-11-22,365,134.272,137.301274941358,137.938802299878,175.1415,176.7701
1975-11-23,365,134.272,137.307587885838,137.946715871255,175.12712,176.7596
1975-11-24,365,134.271,137.312879500446,137.953596356948,175.10989,176.74622
1975-11-25,365,135.212,138.287614212022,138.935243826115,177.56547,179.23082
1975-11-26,365,135.749,138.846892841105,139.49909929108,178.97044,180.654
1975-11-27,365,135.748,138.852256833421,139.50607430749,178.95272,180.64021
1975-11-28,365,135.882,138.995934624595,139.651995972181,179.29176,180.9865
1975-11-29,365,135.828,138.947200301606,139.604636083414,179.13466,180.83209
1975-11-30,365,135.588,138.709286735386,139.367363985998,178.48988,180.18579
1975-12-01,365,135.276,138.398319936488,139.056763061664,177.65825,179.35101
1975-12-02,365,134.403,137.517338481908,138.173900190824,175.36538,177.04227
1975-12-03,365,132.856,135.947924400359,136.599450600982,171.33359,172.97822
1975-12-04,365,132.924,136.023792321658,136.677215619364,171.49508,173.14515
1975-12-05,365,132.048,135.139384988928,135.790841607641,169.23492,170.86901
1975-12-06,365,131.903,134.997741815529,135.650152893305,168.85047,170.48496
1975-12-07,365,131.887,134.987600894524,135.641503332782,168.79545,170.43331
1975-12-08,365,131.981,135.090111854117,135.746034048208,169.02216,170.66604
1975-12-09,365,132.184,135.304719798552,135.963231872841,169.52991,171.1826
1975-12-10,365,133.062,136.215544994486,136.880794268684,171.78361,173.46407
1975-12-11,365,132.86,136.015951403356,136.681921898587,171.25033,172.92988
1975-12-12,365,132.928,136.091851492525,136.759734182327,171.41197,173.09699
1975-12-13,365,132.996,136.167767665629,136.837553218261,171.57368,173.26418
1975-12-14,365,133.064,136.243683838733,136.915379006389,171.73545,173.43143
1975-12-15,365,133.132,136.319608053805,136.993211546711,171.89709,173.59857
1975-12-16,365,134.149,137.373443557612,138.054663196849,174.52529,176.25888
1975-12-17,365,134.625,137.870316518973,138.555851549234,175.75897,177.50954
1975-12-18,365,135.101,138.367237732139,139.05709391917,176.99553,178.76316
1975-12-19,365,134.627,137.891466893472,138.580976463135,175.74777,177.50814
1975-12-20,365,134.373,137.63898128216,138.328998087171,175.07382,176.83197
1975-12-21,365,134.226,137.495287407051,138.186249953663,174.67802,176.43645
1975-12-22,365,134.289,137.566169308507,138.259038605062,174.8278,176.59171
1975-12-23,365,135.038,138.345138405477,139.044149963258,176.77767,178.56692
1975-12-24,365,135.924,139.265171654188,139.971172182905,179.09929,180.91806
1975-12-25,365,136.568,139.93607279203,140.647593474167,180.7949,182.63635
1975-12-26,365,137.017,140.405385930803,141.121124839897,181.97665,183.83489
1975-12-27,365,137.268,140.669982745155,141.38868727963,182.63138,184.50054
1975-12-28,365,137.439,140.852093098963,141.573326024759,183.073,184.95084
1975-12-29,365,137.5,140.921101221993,141.644278079387,183.22132,185.10484
1975-12-30,365,137.434,140.860086814647,141.584588684363,183.03056,184.9164
1975-12-31,365,137.914,141.361640201088,142.090611607656,184.30156,186.20543
1976-01-01,366,138.169,141.630475132306,142.362468442777,184.96997,186.88503
1976-01-02,366,138.476,141.953062574227,142.688396847509,185.78035,187.70819
1976-01-03,366,138.84,142.334645889654,143.073697294146,186.74676,188.68921
1976-01-04,366,139.289,142.804264623192,143.547606782741,187.94653,189.90634
1976-01-05,366,139.922,143.46438148263,144.213285333337,189.65129,191.63452
1976-01-06,366,141.079,144.663921353418,145.421664725073,192.79088,194.81378
1976-01-07,366,141.555,145.161695015138,145.923960437275,194.0894,196.13105
1976-01-08,366,141.758,145.377115198289,146.14215758662,194.63396,196.68578
1976-01-09,366,141.961,145.592551465375,146.360381744741,195.17983,197.24186
1976-01-10,366,142.23,145.876159490873,146.6471811852,195.90917,197.98345
1976-01-11,366,142.584,146.247722514807,147.022468128125,196.87597,198.96525
1976-01-12,366,142.834,146.511756391434,147.289584923053,197.55544,199.65649
1976-01-13,366,141.689,145.350753628857,146.124939491901,194.39274,196.46699
1976-01-14,366,142.694,146.394890519871,147.177160892832,197.15439,199.26488
1976-01-15,366,142.49,146.193238185063,146.976242607951,196.57941,198.68866
1976-01-16,366,142.688,146.4036401805,147.189436381537,197.11347,199.23295
1976-01-17,366,142.847,146.573832338488,147.362198017407,197.53989,199.66843
1976-01-18,366,142.984,146.721378316025,147.512184502891,197.90564,200.0426
1976-01-19,366,143.143,146.891602641883,147.684986651925,198.33302,200.4791
1976-01-20,366,143.337,147.097943443738,147.894115604719,198.85849,201.01478
1976-01-21,366,142.335,146.082830013395,146.875999535719,196.08166,198.21461
1976-01-22,366,141.601,145.341505366244,146.132988107158,194.06011,196.17739
1976-01-23,366,142.856,146.643146056283,147.444365466282,197.50517,199.66714
1976-01-24,366,143.026,146.824773892042,147.628646345129,197.96302,200.1345
1976-01-25,366,143.08,146.886970468609,147.692839453556,198.09927,200.27675
1976-01-26,366,142.904,146.713746488877,147.520462692744,197.60028,199.77714
1976-01-27,366,142.041,145.84041294538,146.644750395358,195.216,197.37316
1976-01-28,366,141.443,145.237482516763,146.040726128243,193.56871,195.71368
1976-01-29,366,142.686,146.527301514592,147.340320908824,196.9755,199.16529
1976-01-30,366,143.531,147.407752199317,148.228065615931,199.3107,201.53298
1976-01-31,366,143.406,147.286559749245,148.107950836735,198.95063,201.17366
1976-02-01,366,143.312,147.197036567148,148.01966590009,198.67651,200.90118
1976-02-02,366,143.32,147.212018752582,148.036411341228,198.68455,200.91387
1976-02-03,366,143.514,147.418568645591,148.245783373006,199.21001,201.44977
1976-02-04,366,144.359,148.299308841146,149.133892698589,201.55874,203.83148
1976-02-05,366,142.986,146.902861396369,147.732184488036,197.7305,199.96718
1976-02-06,366,141.744,145.64052984342,146.465277078644,194.30068,196.50546
1976-02-07,366,141.412,145.308074907389,146.132886824248,193.38251,195.58209
1976-02-08,366,141.197,145.094834097427,145.920239978377,192.78396,194.98159
1976-02-09,366,141.151,145.054318665214,145.881171783851,192.64576,194.8463
1976-02-10,366,141.344,145.259839186385,146.089510729945,193.16151,195.37234
1976-02-11,366,141.798,145.735891493915,146.570172412547,194.39673,196.62675
1976-02-12,366,141.34,145.275014379038,146.108747730672,193.13621,195.35736
1976-02-13,366,140.753,144.682635011767,145.515182612074,191.52999,193.73859
1976-02-14,366,140.557,144.488670797879,145.321887554228,190.98559,193.19268
1976-02-15,366,140.488,144.424536107147,145.259071893378,190.78528,192.99453
1976-02-16,366,140.292,144.230547767357,145.065743074562,190.242,192.44971
1976-02-17,366,139.707,143.640018052609,144.474001048346,188.65331,190.84843
1976-02-18,366,140.159,144.114148329909,144.952758612238,189.87184,192.08608
1976-02-19,366,141.389,145.39223409717,146.240894919588,193.20906,195.46916
1976-02-20,366,141.97,146.000456140396,146.854750381178,194.79482,197.07903
1976-02-21,366,141.95,145.986631998281,146.842515405637,194.72691,197.01481
1976-02-22,366,141.787,145.826339502273,146.683055591961,194.26828,196.55555
1976-02-23,366,141.767,145.812499276223,146.670813864226,194.20011,196.49106
1976-02-24,366,142.347,146.419836703025,147.283805044983,195.78636,198.1016
1976-02-25,366,142.15,146.224786823526,147.089416131707,195.23228,197.54584
1976-02-26,366,140.919,144.972129757467,145.831887519792,191.85567,194.13604
1976-02-27,366,140.206,144.250443594927,145.108241383643,189.91414,192.1776
1976-02-28,366,140.042,144.0889930556,144.947579679434,189.45793,191.7206
1976-02-29,366,140.03,144.083283258682,144.943487849866,189.41193,191.67842
1976-03-01,366,140.02,144.079632205442,144.941462191664,189.36969,191.64003
1976-03-02,366,140.223,144.295719871895,145.160489860872,189.90612,192.18723
1976-03-03,366,139.526,143.590173938106,144.453008477177,188.0176,190.28212
1976-03-04,366,138.444,142.489791526468,143.348477829272,185.10484,187.34076
1976-03-05,366,138.135,142.180111442369,143.038815459904,184.26955,186.50031
1976-03-06,366,138.005,142.053281573086,142.912920802639,183.91025,186.1411
1976-03-07,366,138.017,142.072156070785,142.933528498749,183.92864,186.16393
1976-03-08,366,138.107,142.171410033545,143.034993718096,184.1557,186.39792
1976-03-09,366,138.309,142.386476370126,143.252988301621,184.68327,186.93614
1976-03-10,366,138.766,142.866372738116,143.737674291852,185.89998,188.17257
1976-03-11,366,139.476,143.609104729578,144.48716782666,187.80282,190.10453
1976-03-12,366,138.659,142.780186972527,143.655547356141,185.6045,187.88548
1976-03-13,366,137.91,142.020840276232,142.893852606762,183.60034,185.86275
1976-03-14,366,137.199,141.300304115043,142.171172034357,181.70774,183.95275
1976-03-15,366,136.723,140.819925229003,141.689889149906,180.4429,182.67761
1976-03-16,366,137.177,141.296870194924,142.171637935744,181.63626,183.89053
1976-03-17,366,136.998,141.11974586096,141.995149088781,181.15279,183.40556
1976-03-18,366,136.567,140.685206189613,141.559922919654,180.00782,182.25154
1976-03-19,366,136.389,140.509054933715,141.384406388629,179.52804,181.77023
1976-03-20,366,136.225,140.347210337981,141.223272030839,179.08555,181.32661
1976-03-21,366,136.073,140.197645826605,141.074467179307,178.67498,180.91527
1976-03-22,366,135.981,140.109554114721,140.987478663911,178.42185,180.6632
1976-03-23,366,137.183,141.361053137461,142.249369193155,181.58091,183.86849
1976-03-24,366,138.255,142.478685569365,143.376533195373,184.42265,186.75251
1976-03-25,366,137.45,141.661267825825,142.556303676144,182.27677,184.58563
1976-03-26,366,137.146,141.356227956967,142.251212542119,181.4626,183.76599
1976-03-27,366,136.792,141.000073342744,141.894730459505,180.51916,182.81554
1976-03-28,366,136.373,140.577500119021,141.471462425965,179.40823,181.69562
1976-03-29,366,135.863,140.061905457343,140.954676505424,178.06324,180.33885
1976-03-30,366,135.189,139.37841864038,140.269065478118,176.2963,178.55503
1976-03-31,366,135.757,139.974465144826,140.870942547539,177.77445,180.05725
1976-04-01,366,134.981,139.18625582721,140.079970284945,175.74352,178.0061
1976-04-02,366,134.701,138.905494658204,139.79922756251,175.00625,177.26396
1976-04-03,366,134.924,139.14258794374,140.039443616513,175.57552,177.84462
1976-04-04,366,135.499,139.746081310082,140.648842630058,177.07028,179.36384
1976-04-05,366,135.718,139.979081234165,140.884953350104,177.63251,179.93743
1976-04-06,366,135.314,139.571530405714,140.476729204812,176.56991,178.86607
1976-04-07,366,134.54,138.78504206914,139.687431486331,174.55329,176.82905
1976-04-08,366,133.518,137.743438397886,138.641428856082,171.9053,174.15256
1976-04-09,366,132.373,136.575020941283,137.467782750319,168.96167,171.17645
1976-04-10,366,132.088,136.288879696027,137.181570750738,168.22692,170.43653
1976-04-11,366,131.91,136.112245922079,137.005466778834,167.76422,169.97194
1976-04-12,366,131.907,136.11541445727,137.010206819027,167.74518,169.95651
1976-04-13,366,132.493,136.73060888631,137.631462685249,169.23468,171.47064
1976-04-14,366,132.091,136.324746871031,137.224852314325,168.20179,170.42891
1976-04-15,366,132.43,136.682638550233,137.586769913115,169.05798,171.30057
1976-04-16,366,132.398,136.655947260134,137.561482946558,168.96527,171.21055
1976-04-17,366,132.48,136.746934080314,137.654609206306,169.16358,171.41534
1976-04-18,366,132.701,136.982089251685,137.892894132823,169.71867,171.98173
1976-04-19,366,133.042,137.342160304076,138.257033203441,170.58384,172.86261
1976-04-20,366,134.613,138.976899287546,139.905311282558,174.61726,176.95653
1976-04-21,366,135.197,139.590420987348,140.5249668788,176.12941,178.49409
1976-04-22,366,134.549,138.932523710937,139.864872392649,174.44067,176.78828
