date,days,north_america_us_price,north_america_us_ndtr_l1,north_america_us_gdtr_l1,north_america_us_ndtr_l2,north_america_us_gdtr_l2
2011-11-08,365,1644.761,2607.13933082416,3160.75304182134,2902.05341,4265.10847
2011-11-09,365,1584.905,2512.40819874043,3045.98183638197,2691.10969,3955.29147
2011-11-10,365,1595.616,2529.65669784866,3067.02591367501,2728.01411,4009.8761
2011-11-11,365,1627.342,2579.95454814848,3128.00841938151,2836.4509,4169.26607
2011-11-12,365,1623.065,2573.24436308255,3119.90480857162,2821.64752,4147.59207
2011-11-13,365,1616.316,2562.61032489378,3107.05648628763,2798.27787,4113.35973
2011-11-14,365,1612.32,2556.34154211128,3099.48494301964,2784.53919,4093.24143
2011-11-15,365,1618.589,2566.56634473824,3112.07036340717,2806.76564,4126.41105
2011-11-16,365,1593.789,2527.71503145271,3065.19315577267,2721.74274,4002.02761
2011-11-17,365,1565.793,2483.34558859052,3011.40522098212,2626.14546,3861.50384
2011-11-18,365,1564.484,2481.36821013421,3009.05911154458,2621.91814,3855.42066
2011-11-19,365,1555.98,2467.94599125275,2992.82558719512,2593.50811,3813.75528
2011-11-20,365,1543.489,2448.1715143595,2968.84025653156,2551.90243,3752.56074
2011-11-21,365,1534.699,2434.29599424651,2952.05986112535,2522.93168,3710.07599
2011-11-22,365,1529.437,2426.05273927252,2942.17086867665,2505.8015,3685.15573
2011-11-23,365,1494.699,2371.04273814577,2875.50185075286,2392.12118,3518.08154
2011-11-24,365,1493.332,2368.87447439022,2872.87227375655,2387.70432,3511.58569
2011-11-25,365,1489.661,2363.29430899331,2866.23128908769,2376.41488,3495.29139
2011-11-26,365,1501.168,2381.73527442406,2888.68390106788,2413.46137,3549.99296
2011-11-27,365,1521.431,2413.76098893345,2927.47154273504,2478.32517,3645.26757
2011-11-28,365,1533.497,2433.10928719747,2951.03300130448,2518.01423,3703.88204
2011-11-29,365,1538.079,2440.9405905454,2960.78733882524,2534.18011,3728.30397
2011-11-30,365,1606.114,2549.18052081331,3092.21323833001,2758.88415,4059.22796
2011-12-01,365,1602.081,2542.83097886575,3084.53793251767,2745.09297,4039.00704
2011-12-02,365,1601.779,2542.42251932229,3084.07879783672,2744.16388,4037.73518
2011-12-03,365,1605.87,2548.95891431685,3092.0271002761,2758.22682,4058.47791
2011-12-04,365,1613.367,2560.84696012688,3106.4474668026,2783.90749,4096.26339
2011-12-05,365,1617.523,2567.48232789377,3114.51432903116,2798.2863,4117.46743
2011-12-06,365,1618.086,2568.40821669537,3115.65389244347,2800.25644,4120.4097
2011-12-07,365,1621.846,2574.91917046072,3123.82450467634,2814.40568,4141.94991
2011-12-08,365,1587.174,2519.99281193979,3057.25249648644,2694.28824,3965.34116
2011-12-09,365,1611.672,2558.89538808488,3104.45186396692,2777.42921,4087.71185
2011-12-10,365,1607.322,2551.97765614916,3096.04783146691,2762.36518,4065.51108
2011-12-11,365,1598.566,2538.08949910982,3079.20843518195,2732.25223,4021.21769
2011-12-12,365,1587.93,2521.27990685345,3058.85752102886,2696.01497,3967.9961
2011-12-13,365,1572.584,2497.36870435139,3030.06607659518,2644.83266,3893.23158
2011-12-14,365,1551.689,2464.38081077028,2990.14084030168,2574.91641,3790.56848
2011-12-15,365,1556.575,2472.31677769182,2999.85861734168,2591.45669,3815.14259
2011-12-16,365,1563.2,2482.8800308338,3012.69640599376,2613.55743,3847.73158
2011-12-17,365,1558.247,2475.03090188777,3003.177752217,2596.98874,3823.35257
2011-12-18,365,1550.297,2462.38677074341,2987.83424452384,2570.41045,3784.22018
2011-12-19,365,1544.999,2453.98960546238,2977.65059253247,2552.83588,3758.36009
2011-12-20,365,1590.146,2525.94082525292,3065.08118577345,2702.4915,3979.00451
2011-12-21,365,1593.233,2530.88575876222,3071.10256089521,2713.0269,3994.57076
2011-12-22,365,1607.991,2554.77111680986,3100.31060420098,2764.18964,4070.48475
2011-12-23,365,1621.903,2576.90905650699,3127.19178702752,2812.04736,4141.00089
2011-12-24,365,1621.911,2576.9529548002,3127.25636195315,2812.09483,4141.10072
2011-12-25,365,1621.894,2576.87384657615,3127.13933204861,2811.87383,4140.71958
2011-12-26,365,1621.903,2576.90905650699,3127.19178702752,2811.90233,4140.78731
2011-12-27,365,1621.952,2577.08612563631,3127.45810608433,2812.24119,4141.42254
2011-12-28,365,1600.672,2543.79617832263,3087.30824636033,2739.53841,4035.01849
2011-12-29,365,1617.642,2570.89803354667,3120.2606384196,2797.86669,4121.08579
2011-12-30,365,1613.618,2564.58326787263,3112.63817005734,2784.07714,4100.8847
2011-12-31,365,1613.588,2564.38136615597,3112.34861431013,2783.59396,4100.05571
2012-01-01,366,1613.6,2564.45800177252,3112.45768129055,2783.71554,4100.27709
2012-01-02,366,1613.618,2564.58326787263,3112.63817005734,2783.94269,4100.68665
2012-01-03,366,1640.664,2607.70264406952,3165.03167770347,2877.51072,4238.66698
2012-01-04,366,1640.455,2607.71363766288,3165.22367822513,2877.48632,4239.10955
2012-01-05,366,1644.421,2614.0238841712,3172.88611168848,2891.36376,4259.56209
2012-01-06,366,1639.897,2607.44135412464,3165.21247370119,2876.75302,4238.88652
2012-01-07,366,1640.671,2608.47016426254,3166.40108120208,2878.97451,4241.99842
2012-01-08,366,1641.863,2610.44548855263,3168.82693901121,2883.28616,4248.42647
2012-01-09,366,1643.163,2612.66958758961,3171.57736435363,2888.14973,4255.72842
2012-01-10,366,1658.837,2637.62447391471,3201.87096112808,2943.27236,4336.9532
2012-01-11,366,1659.191,2638.36344880512,3202.85855809,2944.87099,4339.55408
2012-01-12,366,1663.358,2645.02997903457,3210.97219466026,2959.70239,4361.46584
2012-01-13,366,1654.963,2631.68291981319,3194.77042795701,2929.78087,4317.37595
2012-01-14,366,1655.258,2631.91307011957,3194.98239848918,2930.24216,4317.87348
2012-01-15,366,1655.629,2632.48659333192,3195.67519169799,2931.46806,4319.67065
2012-01-16,366,1656.1,2633.49083716328,3196.96517286599,2933.65348,4323.08263
2012-01-17,366,1661.719,2642.46851742987,3207.88141387674,2953.60416,4352.53003
2012-01-18,366,1679.964,2671.74314796715,3243.55537038099,3018.99569,4449.26059
2012-01-19,366,1689.04,2686.22375698027,3261.15925754197,3051.66753,4497.47702
2012-01-20,366,1689.197,2686.51244341628,3261.53000376515,3052.27017,4498.4211
2012-01-21,366,1690.168,2688.07278808711,3263.43193251704,3055.76244,4503.58898
2012-01-22,366,1691.894,2690.85523233039,3266.81860176695,3062.03518,4512.85767
2012-01-23,366,1692.844,2692.34053906952,3268.61951424282,3065.3621,4517.75452
2012-01-24,366,1689.199,2686.70211903985,3261.84361757524,3052.46935,4498.9449
2012-01-25,366,1704.501,2711.07525027163,3291.440502379,3107.79946,4580.51144
2012-01-26,366,1696.549,2698.50824165729,3276.22171790369,3078.93405,4538.07448
2012-01-27,366,1694.112,2694.7675060421,3271.74599024448,3070.34412,4525.5961
2012-01-28,366,1692.145,2691.68915534891,3268.03892302392,3063.27573,4515.26159
2012-01-29,366,1690.44,2689.04064274405,3264.84712596437,3057.19398,4506.36291
2012-01-30,366,1689.472,2687.51351470201,3262.99581507582,3053.66819,4501.17363
2012-01-31,366,1689.348,2687.32381625437,3262.76966176069,3053.18212,4500.46864
2012-02-01,366,1705.29,2713.03633995051,3294.17169130314,3111.55331,4587.01576
2012-02-02,366,1707.689,2716.98095536837,3299.02810943566,3120.54537,4600.45794
2012-02-03,366,1731.259,2754.7147793989,3344.96641307575,3207.16635,4728.49602
2012-02-04,366,1731.022,2754.38487269381,3344.58135239921,3206.34042,4727.32222
2012-02-05,366,1730.75,2753.86378397658,3343.92648653529,3205.0695,4725.38589
2012-02-06,366,1730.52,2753.56813619944,3343.58886482247,3204.32362,4724.34661
2012-02-07,366,1733.085,2757.68301156595,3348.60318084334,3213.84287,4738.43157
2012-02-08,366,1736.422,2763.6011101323,3356.10463156898,3227.57908,4759.57606
2012-02-09,366,1739.084,2767.86654827568,3361.29571196536,3237.48408,4774.21419
2012-02-10,366,1725.371,2746.07829614367,3334.85546822464,3186.45487,4699.01815
2012-02-11,366,1728.231,2750.70445348565,3340.51828604015,3197.1327,4714.89078
2012-02-12,366,1733.587,2759.50121496325,3351.32261975188,3217.52314,4745.30361
2012-02-13,366,1736.307,2763.93180046377,3356.76122795814,3227.79627,4760.61847
2012-02-14,366,1734.41,2761.1680415252,3353.57290448911,3221.28208,4751.48797
2012-02-15,366,1726.892,2749.78373813976,3340.04200912727,3194.66049,4713.0588
2012-02-16,366,1745.934,2780.32211456785,3377.24862788472,3265.56109,4817.9768
2012-02-17,366,1749.208,2785.68038436341,3383.78840190696,3278.09094,4836.55194
2012-02-18,366,1749.496,2786.26427731122,3384.52601321156,3279.40791,4838.57608
2012-02-19,366,1749.646,2786.24968512294,3384.45307408059,3279.31631,4838.28306
2012-02-20,366,1749.938,2786.84161214314,3385.19895554024,3280.65241,4840.33115
2012-02-21,366,1752.098,2790.33056023428,3389.45586580655,3288.80857,4852.41882
2012-02-22,366,1747.452,2783.06953147283,3380.69673705077,3271.6357,4827.25591
2012-02-23,366,1755.246,2795.7707760465,3396.2750945754,3301.44136,4871.66124
2012-02-24,366,1757.593,2799.73207585899,3401.20309751478,3310.73928,4885.71377
2012-02-25,366,1758.099,2800.70754614703,3402.44650498169,3312.9885,4889.2007
2012-02-26,366,1758.457,2801.16377646746,3402.98990871793,3314.01002,4890.67704
2012-02-27,366,1758.951,2802.11445981629,3404.20306334318,3316.20073,4894.07734
2012-02-28,366,1765.493,2812.84322550051,3417.39619905179,3341.53614,4931.92497
2012-02-29,366,1758.356,2801.77108691033,3404.09797782482,3315.17044,4893.45401
2012-03-01,366,1769.554,2819.77901127501,3426.05887610537,3357.72618,4956.5043
2012-03-02,366,1762.995,2809.41482205709,3413.50984690808,3332.98286,4920.10551
2012-03-03,366,1759.738,2804.25427717352,3407.2555217706,3320.6783,4901.98742
2012-03-04,366,1757.195,2800.27180423279,3402.44249843955,3311.18676,4888.05025
2012-03-05,366,1753.977,2795.17315822505,3396.26308748902,3299.06933,4870.20719
2012-03-06,366,1724.858,2748.83549696634,3339.99542288613,3189.62768,4708.74496
2012-03-07,366,1736.335,2767.68432851474,3363.18248608134,3233.31296,4774.03869
2012-03-08,366,1755,2797.63027579312,3399.66661682002,3303.22271,4877.53121
2012-03-09,366,1761.883,2808.60174502182,3412.99909116075,3329.07083,4915.69849
2012-03-10,366,1761.25,2807.66913072782,3411.89512264627,3326.7991,4912.42857
2012-03-11,366,1760.544,2806.513472021,3410.49176699481,3323.99962,4908.29769
2012-03-12,366,1759.902,2805.55137663754,3409.34831617072,3321.65988,4904.91672
2012-03-13,366,1790.913,2855.69935649058,3470.64555802072,3440.34554,5081.19969
2012-03-14,366,1786.405,2848.58718630885,3462.04106674341,3423.14523,5055.91061
2012-03-15,366,1797.109,2865.7322163031,3482.91067448789,3464.28713,5116.77073
2012-03-16,366,1799.812,2870.06146293611,3488.18148444581,3474.68793,5132.15978
2012-03-17,366,1802.361,2874.14570079365,3493.15409857034,3484.51087,5146.69418
2012-03-18,366,1804.826,2878.09861656469,3497.96725357179,3494.02907,5160.77896
2012-03-19,366,1806.63,2880.9599331833,3501.44086290509,3500.90965,5170.93008
2012-03-20,366,1799.781,2870.06779281132,3488.21777531575,3474.37078,5131.7756
2012-03-21,366,1797.197,2866.03976302834,3483.36614747774,3464.55213,5117.40241
2012-03-22,366,1783.265,2843.91081601449,3456.5170483384,3410.98668,5038.41822
2012-03-23,366,1790.077,2854.77317097609,3469.71925676449,3436.97909,5076.81197
2012-03-24,366,1797.997,2867.418800901,3485.09446567368,3467.36357,5121.70969
2012-03-25,366,1807.374,2882.40048953064,3503.3149026125,3503.53086,5175.16693
2012-03-26,366,1815.004,2894.58049322662,3518.12345855502,3533.07427,5218.8205
2012-03-27,366,1809.045,2885.28940044898,3506.93887327132,3510.32667,5185.5396
2012-03-28,366,1798.79,2869.58695053621,3488.1560971389,3472.05343,5129.89705
2012-03-29,366,1795.081,2863.72186467472,3481.05382090255,3457.79611,5108.91179
2012-03-30,366,1801.758,2874.47212302417,3494.16224238451,3483.6965,5147.29931
2012-03-31,366,1807.743,2884.11525424606,3505.92418982733,3507.00953,5181.86283
2012-04-01,366,1813.39,2893.21777456347,3517.02946564077,3529.08516,5214.60023
2012-04-02,366,1816.789,2898.66938719428,3523.67334705841,3542.31728,5234.20203
2012-04-03,366,1808.509,2885.89092879431,3508.36404231887,3511.01782,5188.61998
2012-04-04,366,1788.31,2853.69812688189,3469.24836579792,3432.61828,5072.8223
2012-04-05,366,1787.18,2852.52463496895,3468.14863581629,3429.72961,5069.50932
2012-04-06,366,1787.18,2852.52463496895,3468.14863581629,3429.66692,5069.41665
2012-04-07,366,1783.64,2846.89809867134,3461.31671652899,3416.07436,5049.35146
2012-04-08,366,1776.145,2834.96654257727,3446.8230722905,3387.37789,5006.97266
2012-04-09,366,1766.837,2820.10099042005,3428.75196839409,3351.78787,4954.37426
2012-04-10,366,1737.075,2772.62550366064,3371.04223077244,3238.87133,4787.5043
2012-04-11,366,1750.272,2793.96308693711,3397.11165304975,3288.66003,4861.45837
2012-04-12,366,1775.671,2834.53662840871,3446.45902244761,3384.11214,5002.60326
2012-04-13,366,1753.343,2798.93378121258,3403.1898658937,3299.03607,4876.89565
2012-04-14,366,1752.737,2797.88914638666,3401.89702559704,3296.51049,4873.09714
2012-04-15,366,1752.173,2796.9944428717,3400.81051908547,3294.33923,4869.89131
2012-04-16,366,1751.646,2796.22454897547,3399.89574212415,3292.46273,4867.17842
2012-04-17,366,1779.769,2841.12617305255,3454.49467252161,3398.13933,5023.40818
2012-04-18,366,1773.12,2830.51740871647,3441.59852880274,3372.69713,4985.80598
2012-04-19,366,1763.501,2815.25067789388,3423.08158893567,3336.25247,4932.06291
2012-04-20,366,1765.558,2818.57697405946,3427.14786554446,3344.07524,4943.69034
2012-04-21,366,1761.769,2812.56421646986,3419.85390855742,3329.74655,4922.55679
2012-04-22,366,1752.952,2798.57903431211,3402.8860207732,3296.57205,4873.61947
2012-04-23,366,1749.233,2792.68023730033,3395.73050580557,3282.61398,4853.03277
2012-04-24,366,1755.747,2803.07937016829,3408.37522803275,3306.99919,4889.084
2012-04-25,366,1780.308,2842.54773977427,3456.48801188043,3400.06352,5027.0197
2012-04-26,366,1791.65,2860.79624504499,3478.74713734445,3443.65477,5091.67117
2012-04-27,366,1797.215,2869.80458564462,3489.75562287466,3465.27828,5123.80187
2012-04-28,366,1795.436,2867.02684315962,3486.39688655937,3458.50577,5113.84395
2012-04-29,366,1792.229,2861.82654635542,3480.05549593813,3445.89533,5095.14598
2012-04-30,366,1790.381,2858.94055691794,3476.56612377707,3438.8786,5084.82971
2012-05-01,366,1800.378,2874.90831381178,3495.98622226026,3477.22563,5141.53892
2012-05-02,366,1794.272,2865.34756987189,3484.45813398592,3454.03163,5107.53206
2012-05-03,366,1778.295,2840.16046385812,3453.99596148077,3393.24209,5018.13138
2012-05-04,366,1748.863,2793.19696662033,3396.90485528326,3280.95839,4852.14476
2012-05-05,366,1748.984,2793.37215656794,3397.11465638885,3281.3064,4852.65013
2012-05-06,366,1749.124,2793.6729854088,3397.50534127243,3281.94959,4853.67228
2012-05-07,366,1749.243,2793.83311907872,3397.69344184228,3282.26226,4854.1157
2012-05-08,366,1739.723,2778.88274507211,3379.64350553,3247.07056,4802.44758
2012-05-09,366,1728.203,2760.98108196587,3358.13209237117,3205.17305,4741.22075
2012-05-10,366,1733.29,2769.61137989834,3368.89138226644,3225.14935,4771.51148
2012-05-11,366,1728.449,2762.14653219841,3359.94032195921,3207.70247,4746.06477
2012-05-12,366,1722.749,2753.17740334977,3349.09464374222,3186.80937,4715.33413
2012-05-13,366,1715.803,2742.07287740531,3335.58564955673,3161.04147,4677.20429
2012-05-14,366,1707.386,2728.66835478555,3319.31119452326,3130.07497,4631.47315
2012-05-15,366,1696.303,2711.28692068994,3298.3367896813,3090.1376,4572.85177
2012-05-16,366,1688.444,2699.28569032044,3284.02150240314,3062.72139,4533.06944
2012-05-17,366,1663.086,2658.96838706639,3235.07015367503,2971.1707,4397.84252
2012-05-18,366,1650.56,2638.96592815333,3210.74501933204,2926.41105,4331.62082
2012-05-19,366,1657.033,2649.33546581148,3223.37137040357,2949.35241,4365.60537
2012-05-20,366,1668.17,2667.12779401795,3245.01365766888,2988.90962,4424.1437
2012-05-21,366,1675.075,2678.19378532548,3258.48910725275,3013.65387,4460.80196
2012-05-22,366,1678.445,2683.63790405355,3265.13973521083,3025.84754,4478.92468
2012-05-23,366,1681.174,2688.13410114517,3270.66441823786,3035.92883,4493.996
2012-05-24,366,1683.539,2692.1923347798,3275.74604918266,3045.03744,4507.87482
2012-05-25,366,1680.043,2686.61009239259,3268.95578163154,3032.35156,4489.10005
2012-05-26,366,1680.108,2686.51770816826,3268.79182063482,3032.0851,4488.564
2012-05-27,366,1680.233,2686.79925067059,3269.15618397866,3032.6627,4489.47893
2012-05-28,366,1680.371,2687.16639104067,3269.64513886995,3033.43359,4490.73613
2012-05-29,366,1698.401,2716.33813828175,3305.3077090197,3099.23644,4588.61157
2012-05-30,366,1672.573,2675.60324585654,3255.99830458686,3006.22254,4451.61458
2012-05-31,366,1668.897,2669.93125922901,3249.20088921409,2993.41858,4432.94144
2012-06-01,366,1627.727,2604.13368239958,3169.16271106843,2845.82144,4214.4606
2012-06-02,366,1627.535,2603.7786692183,3168.72011669759,2844.99039,4213.2018
2012-06-03,366,1627.349,2603.46724240128,3168.34016608653,2844.25472,4212.10981
2012-06-04,366,1627.189,2603.31219089078,3168.18364133234,2843.86007,4211.61088
2012-06-05,366,1638.587,2621.59807437892,3190.4635080192,2883.75522,4270.76343
2012-06-06,366,1675.471,2681.11226102153,3263.14676578313,3014.63045,4465.26872
2012-06-07,366,1675.499,2681.2401138495,3263.34563824561,3014.85957,4465.72649
2012-06-08,366,1685.707,2697.61525755555,3283.29656907696,3051.62566,4520.24248
2012-06-09,366,1680.745,2689.70337763511,3273.67844771886,3033.66538,4493.6704
2012-06-10,366,1669.977,2672.4915644142,3252.74791419981,2994.78003,4436.12082
2012-06-11,366,1664.83,2664.2875211912,3242.77505397703,2976.33438,4408.83155
2012-06-12,366,1683.826,2694.72665095813,3279.84305515454,3044.28518,4509.54042
2012-06-13,366,1673.219,2678.55674128286,3260.55991269626,3007.69045,4456.42605
2012-06-14,366,1688.957,2703.78718259613,3291.28679913336,3064.29274,4540.3315
2012-06-15,366,1706.145,2731.31183848715,3324.79645167085,3126.62094,4632.69423
2012-06-16,366,1707.361,2733.30443298964,3327.23899400053,3131.12063,4639.40872
2012-06-17,366,1708.42,2734.94893761185,3329.2291481897,3134.82597,4644.86634
2012-06-18,366,1709.634,2736.93809328791,3331.66720745581,3139.32437,4651.57814
2012-06-19,366,1728.589,2767.37443091036,3368.76112262182,3209.08491,4755.06568
2012-06-20,366,1725.345,2762.26895289789,3362.5906589884,3197.18198,4737.55413
2012-06-21,366,1684.902,2697.78290795228,3284.22703989582,3047.84072,4516.64805
2012-06-22,366,1695.811,2715.25327983777,3305.49694446299,3087.25542,4575.06239
2012-06-23,366,1689.894,2705.82588932655,3294.04397728623,3065.7568,4543.26894
2012-06-24,366,1675.21,2682.42594597588,3265.61562965255,3012.67133,4464.7608
2012-06-25,366,1669.302,2673.01259226725,3254.18000534833,2991.4676,4433.40344
2012-06-26,366,1677.242,2685.80224206919,3269.781480433,3020.03639,4475.82758
2012-06-27,366,1691.825,2709.76973633407,3299.25978036751,3073.87896,4556.44461
2012-06-28,366,1687.466,2702.96741050055,3291.06066462828,3058.38756,4533.7108
2012-06-29,366,1730.41,2771.72459960686,3374.94547434731,3213.93066,4764.7483
2012-06-30,366,1731.845,2774.07611020648,3377.83217228257,3219.3279,4772.816
2012-07-01,366,1733.145,2776.14801074162,3380.35955423927,3224.0806,4779.87496
2012-07-02,366,1734.595,2778.52865246163,3383.2834145771,3229.5459,4788.04851
2012-07-03,366,1749.15,2802.34196253064,3412.52904664675,3284.83994,4870.73173
2012-07-04,366,1750.044,2803.77823556098,3414.27947292966,3288.14254,4875.63285
2012-07-05,366,1741.382,2789.92165181745,3397.41631327272,3255.57721,4827.37547
2012-07-06,366,1723.366,2761.67620421121,3363.34314904807,3189.59367,4730.45179
2012-07-07,366,1722.196,2759.77399302299,3361.0194737385,3185.1371,4723.82248
2012-07-08,366,1721.185,2758.22973171296,3359.16290857403,3181.50998,4718.51098
2012-07-09,366,1720.012,2756.3211830415,3356.83144590087,3177.0446,4711.86842
2012-07-10,366,1705.298,2732.75165685625,3328.13178200523,3122.64786,4631.2064
2012-07-11,366,1705.338,2733.04622429411,3328.60783319743,3123.2597,4632.44031
2012-07-12,366,1695.58,2717.42572800602,3309.59310398231,3087.49604,4579.42225
2012-07-13,366,1723.553,2762.29324531561,3364.25707955682,3189.38922,4730.60483
2012-07-14,366,1722.284,2760.28767152573,3361.82255031142,3184.69349,4723.66275
2012-07-15,366,1720.819,2757.874825044,3358.8653899027,3179.06152,4715.25722
2012-07-16,366,1719.568,2755.90657621539,3356.47861939198,3174.46051,4708.46209
2012-07-17,366,1731.885,2775.65393811436,3380.53209889199,3219.89115,4775.85395
2012-07-18,366,1743.447,2794.44793103236,3403.55913866241,3263.43263,4840.82443
2012-07-19,366,1749.572,2804.4438919329,3415.82631169581,3286.7192,4875.62941
2012-07-20,366,1732.278,2776.76413888324,3382.13384421448,3221.77864,4779.35609
2012-07-21,366,1726.258,2767.11765252317,3370.38885717304,3199.33394,4746.07331
2012-07-22,366,1722.048,2760.40555023543,3362.22665303565,3183.75355,4722.99775
2012-07-23,366,1716.027,2750.75882041863,3350.48148416366,3161.44123,4689.91142
2012-07-24,366,1700.267,2725.61468451925,3319.9041439496,3103.58465,4604.21921
2012-07-25,366,1700.224,2725.59650134407,3319.89598665489,3103.48396,4604.10866
2012-07-26,366,1729.13,2771.97937708398,3376.4117496394,3209.0527,4760.77672
2012-07-27,366,1761.836,2824.56448062043,3440.52312649481,3330.74527,4941.48255
2012-07-28,366,1761.642,2824.37581686393,3440.33468107392,3330.23762,4940.84822
2012-07-29,366,1761.438,2824.13234490912,3440.06801089604,3329.60077,4939.98925
2012-07-30,366,1761.2,2823.68894171562,3439.51718972733,3328.49256,4938.31428
2012-07-31,366,1752.796,2810.22562429345,3423.12331591209,3296.69038,4891.14739
2012-08-01,366,1747.354,2801.78503241665,3412.9906266351,3276.82491,4862.09902
2012-08-02,366,1733.597,2779.86964261083,3386.36579353517,3225.50098,4786.14876
2012-08-03,366,1766.482,2832.82838376907,3450.99660384421,3348.33701,4968.75166
2012-08-04,366,1767.85,2835.05673569096,3453.72451354841,3353.5417,4976.51343
2012-08-05,366,1769.062,2836.96065868438,3456.03519737863,3357.9828,4983.07873
2012-08-06,366,1770.445,2839.22123058404,3458.80442023799,3363.27106,4990.97052
2012-08-07,366,1782.08,2857.9175669177,3481.59951946574,3407.5031,5056.66347
2012-08-08,366,1782.097,2858.49211721316,3482.58436388933,3408.80996,5059.43043
2012-08-09,366,1784.288,2862.78720382252,3488.22428359547,3418.99068,5075.7237
2012-08-10,366,1788.649,2869.84126392392,3496.84102648989,3435.7764,5100.70602
2012-08-11,366,1787.784,2868.62430737509,3495.43037253631,3432.79878,5096.49606
2012-08-12,366,1786.173,2866.10383019075,3492.41316415568,3426.70273,5087.60306
2012-08-13,366,1785.333,2864.90454707955,3491.02182813063,3423.77144,5083.45499
2012-08-14,366,1785.668,2865.75542838153,3492.22251795812,3425.74165,5086.85746
2012-08-15,366,1788.981,2871.72130533287,3499.82747415733,3439.94139,5108.91822
2012-08-16,366,1802.699,2893.86985822221,3526.88189760871,3492.93963,5187.80952
2012-08-17,366,1806.548,2900.11199770786,3534.51252953571,3507.94353,5210.16159
2012-08-18,366,1806.483,2900.39760289452,3534.95977626064,3508.56938,5211.38349
2012-08-19,366,1806.315,2900.12972440165,3534.63876382814,3507.85619,5210.34031
2012-08-20,366,1806.068,2899.40066276532,3533.66845330858,3506.02744,5207.38301
2012-08-21,366,1801.448,2892.07360397151,3524.78348527157,3488.24227,5181.09978
2012-08-22,366,1800.669,2890.94795130774,3523.46736439438,3485.46217,5177.13451
2012-08-23,366,1787.045,2869.14322019772,3496.92481275372,3432.8199,5099.03896
2012-08-24,366,1797.49,2886.17741651165,3517.82427832865,3473.51774,5159.89345
2012-08-25,366,1797.275,2886.01278650008,3517.65891284768,3473.05703,5159.31261
2012-08-26,366,1797.023,2885.59804272955,3517.14089014833,3471.99439,5157.69734
2012-08-27,366,1796.654,2884.89083894355,3516.27854308585,3470.22814,5155.07248
2012-08-28,366,1795.91,2883.8059881076,3515.01263879079,3467.55383,5151.26507
2012-08-29,366,1796.999,2886.06958800044,3518.02889412854,3472.93311,5160.01017
2012-08-30,366,1782.261,2862.70350035252,3489.69357476668,3416.63287,5076.79232
2012-08-31,366,1792.105,2878.54527599207,3509.02103371922,3454.38376,5132.93315
2012-09-01,366,1792.133,2878.8205570914,3509.41592578555,3454.98038,5133.99321
2012-09-02,366,1792.139,2878.90562239753,3509.52815912556,3455.12046,5134.22634
2012-09-03,366,1792.043,2878.44696511775,3508.90119484617,3453.95544,5132.29667
2012-09-04,366,1790.418,2875.87654126185,3505.78862574664,3447.72173,5123.09485
2012-09-05,366,1788.684,2873.57643046621,3503.23358673615,3442.14,5115.52813
2012-09-06,366,1825.388,2932.81857702732,3575.58941783814,3584.00082,5326.7414
2012-09-07,366,1835.075,2948.47887088416,3594.73241283185,3622.20717,5383.67629
2012-09-08,366,1832.398,2944.22790320069,3589.56789850595,3611.69336,5368.10413
2012-09-09,366,1826.754,2935.17024739541,3578.54518003262,3589.40227,5335.03324
2012-09-10,366,1824.164,2931.05432972974,3573.54460162337,3579.26706,5320.02124
2012-09-11,366,1829.762,2940.08063287188,3584.56074911679,3601.2437,5352.71964
2012-09-12,366,1833.038,2945.99884555858,3592.09850952243,3615.67311,5375.12925
2012-09-13,366,1861.763,2992.40962752717,3648.81651196962,3729.5255,5544.76948
2012-09-14,366,1872.218,3009.22220973661,3669.32131746893,3771.36126,5606.98059
2012-09-15,366,1870.496,3006.50947020086,3666.03229122483,3764.48862,5596.82025
2012-09-16,366,1867.898,3002.34345370316,3660.96345111878,3753.98305,5581.23494
2012-09-17,366,1865.036,2997.76713652042,3655.39895347113,3742.46633,5564.16038
2012-09-18,366,1861.774,2992.58085369475,3649.10049993996,3729.44453,5544.87788
2012-09-19,366,1863.71,2995.80426656413,3653.08777430941,3737.40754,5556.88946
2012-09-20,366,1861.422,2992.40246076942,3649.08368374902,3728.84731,5544.60018
2012-09-21,366,1861.204,2992.07894480372,3648.70188348236,3727.96982,5543.33404
2012-09-22,366,1860.018,2990.25289753461,3646.49814109612,3723.34831,5536.53204
2012-09-23,366,1858.079,2987.14961534977,3642.71802188425,3715.54903,5524.94748
2012-09-24,366,1855.907,2983.56411383763,3638.31843733571,3706.55744,5511.49467
2012-09-25,366,1837.413,2954.0593786421,3602.45470616653,3633.17769,5402.7333
2012-09-26,366,1826.207,2936.64280308785,3581.48627038266,3590.26724,5339.73585
2012-09-27,366,1843.94,2965.35387692303,3616.60401350186,3660.40256,5444.35134
2012-09-28,366,1836.439,2953.39697089604,3602.06241615809,3630.81969,5400.47512
2012-09-29,366,1838.166,2956.25446828706,3605.5886434908,3637.78214,5410.95439
2012-09-30,366,1840.167,2959.51458986783,3609.57862650845,3645.74204,5422.83556
2012-10-01,366,1841.936,2962.43903025399,3613.18348614937,3652.87748,5433.56349
2012-10-02,366,1843.516,2965.09391838219,3616.4811336696,3659.35401,5443.37634
2012-10-03,366,1848.308,2973.20570671725,3626.58640415351,3679.30536,5473.69095
2012-10-04,366,1862.43,2995.94774627152,3654.33905692017,3735.52108,5557.36186
