date,days,europe_eu_price,europe_eu_ndtr_l1,europe_eu_gdtr_l1,europe_eu_ndtr_l2,europe_eu_gdtr_l2
2021-04-04,365,2128.518,7437.56339600164,9583.16867193805,29781.7829,49440.37565
2021-04-05,365,2129.208,7439.9908050497,9586.30260724023,29801.47328,49473.12803
2021-04-06,365,2142.036,7486.8413899989,9646.88648824567,30177.20568,50099.12458
2021-04-07,365,2137.349,7470.45789695873,9625.77584575074,30045.5358,49880.52767
2021-04-08,365,2150.248,7516.7466646619,9685.48865413801,30418.27565,50500.05395
2021-04-09,365,2151.916,7524.37905170569,9696.54194465384,30480.45537,50615.99355
2021-04-10,365,2149.739,7516.91350385436,9686.97807872531,30420.30935,50516.70842
2021-04-11,365,2144.789,7499.31037872786,9664.18473514145,30278.23036,50279.63843
2021-04-12,365,2142.581,7491.73755645642,9654.47707415242,30217.23518,50178.88397
2021-04-13,365,2143.533,7496.09272442329,9660.44705983933,30252.7717,50241.61284
2021-04-14,365,2147.789,7511.31383695445,9680.27583412758,30376.03593,50448.53516
2021-04-15,365,2157.642,7547.42020922849,9726.84550831388,30668.47083,50934.59943
2021-04-16,365,2177.353,7617.68090630982,9817.86180398043,31239.87526,51888.48442
2021-04-17,365,2176.811,7617.78500008675,9819.06264217612,31241.06093,51901.72882
2021-04-18,365,2176.235,7617.86278127006,9820.2003832321,31242.13206,51914.47622
2021-04-19,365,2175.644,7617.92783988064,9821.30657571823,31243.14902,51926.97512
2021-04-20,365,2133.824,7473.8123189202,9636.75142715767,30061.45316,49976.11602
2021-04-21,365,2149.061,7527.34572434811,9705.85541456481,30492.50568,50693.53362
2021-04-22,365,2162.742,7577.03488876423,9770.27327703297,30895.48551,51367.11962
2021-04-23,365,2159.707,7566.54859733636,9756.81432504325,30810.37996,51226.28149
2021-04-24,365,2160.8,7570.56661712574,9762.06533542772,30843.40588,51281.92546
2021-04-25,365,2163.341,7579.84166179932,9774.09297861671,30919.5662,51409.26498
2021-04-26,365,2164.415,7583.84811561349,9779.35860097037,30952.49525,51465.06058
2021-04-27,365,2163.167,7580.87768402912,9776.09979974961,30928.66113,51431.44718
2021-04-28,365,2163.44,7584.06671254504,9781.33188099216,30955.09661,51487.18712
2021-04-29,365,2157.571,7566.2198344909,9759.24622164365,30809.81799,51255.35724
2021-04-30,365,2150.366,7543.42300819449,9730.94981120672,30624.56998,50958.81564
2021-05-01,365,2153.701,7555.22088121165,9746.18411745367,30720.75399,51119.02306
2021-05-02,365,2158.989,7574.22927232667,9770.83882665887,30875.51489,51377.94943
2021-05-03,365,2162.533,7586.80524632636,9787.09165357678,30978.03725,51548.86243
2021-05-04,365,2132.705,7483.43636689587,9654.38110008203,30134.31371,50151.57658
2021-05-05,365,2172.391,7625.0059275623,9838.09572832364,31274.86189,52060.93082
2021-05-06,365,2170.215,7622.55625401195,9836.60929254823,31255.18302,52045.89218
2021-05-07,365,2188.263,7689.98907015342,9925.05454581683,31808.59856,52982.52402
2021-05-08,365,2189.135,7694.14299015157,9930.85483340695,31843.36482,53045.12052
2021-05-09,365,2189.941,7697.90887168129,9936.08425792782,31874.94017,53101.6589
2021-05-10,365,2190.719,7701.48709526315,9941.03140577107,31904.98334,53155.22072
2021-05-11,365,2147.287,7548.82576436639,9743.99198998416,30640.54367,51048.76315
2021-05-12,365,2155.556,7578.12903001949,9781.92532619561,30878.83768,51446.91361
2021-05-13,365,2152.36,7569.95015064683,9772.47038585561,30812.59527,51348.14413
2021-05-14,365,2178.413,7662.03410806091,9891.59380053998,31562.63853,52600.6625
2021-05-15,365,2178.357,7661.96991689847,9892.19388754761,31562.4844,52607.66918
2021-05-16,365,2178.295,7661.86611227092,9892.72888487429,31562.17093,52614.2625
2021-05-17,365,2178.24,7661.80943899237,9893.34125921966,31562.04588,52621.34619
2021-05-18,365,2181.067,7672.61379473864,9907.68921669882,31651.48142,52774.67721
2021-05-19,365,2147.592,7554.92363564865,9755.73104678155,30680.90075,51156.53
2021-05-20,365,2174.827,7655.11881148039,9886.02497982552,31495.09699,52523.65493
2021-05-21,365,2187.469,7700.02689089237,9944.13545295444,31865.04438,53141.82952
2021-05-22,365,2188.627,7705.698555988,9952.16273748601,31912.41185,53228.33506
2021-05-23,365,2189.712,7710.78295869212,9959.25684853034,31954.94359,53304.91783
2021-05-24,365,2190.365,7713.69498210165,9963.2993826443,31979.42589,53348.76929
2021-05-25,365,2190.038,7713.48737284656,9963.41262540557,31978.12952,53350.69108
2021-05-26,365,2190.209,7714.38286847751,9964.70578467935,31985.98238,53365.25378
2021-05-27,365,2195.029,7732.03717304434,9987.54396044142,32132.80945,53610.58377
2021-05-28,365,2207.492,7777.00539552744,10046.0137551765,32506.99438,54238.99791
2021-05-29,365,2204.398,7766.12325859786,10031.9660072462,32416.33026,54087.82275
2021-05-30,365,2199.165,7747.75533336032,10008.2707066548,32263.45672,53833.08895
2021-05-31,365,2196.015,7736.70057425067,9994.01008890055,32171.3555,53679.62376
2021-06-01,365,2212.578,7794.1779772266,10067.9124477373,32649.79839,54474.22492
2021-06-02,365,2219.522,7820.28556392804,10102.2960717049,32868.96857,54847.03793
2021-06-03,365,2217.552,7814.98747983183,10095.5885136639,32824.86885,54774.93323
2021-06-04,365,2225.703,7843.73037398581,10132.7264938248,33066.76112,55178.65775
2021-06-05,365,2228.013,7852.1781622822,10143.7701537246,33138.321,55299.4924
2021-06-06,365,2229.924,7859.05211050133,10152.7116826015,33196.72258,55397.62018
2021-06-07,365,2231.746,7865.52500852991,10161.0962961979,33251.83336,55489.83396
2021-06-08,365,2233.493,7871.68215543514,10169.0501887933,33304.33407,55577.4433
2021-06-09,365,2235.992,7880.65821964944,10180.7284730824,33380.7325,55705.83728
2021-06-10,365,2237.332,7885.92044922248,10187.5662104854,33425.75397,55781.4032
2021-06-11,365,2252.28,7938.7413905772,10255.8645470456,33873.9799,56530.07377
2021-06-12,365,2253.776,7944.01721017112,10262.6816948556,33919.44497,56605.9634
2021-06-13,365,2254.963,7948.19108147651,10268.0705226768,33955.53042,56666.14772
2021-06-14,365,2256.482,7953.55104354012,10274.9969281656,34001.70587,56743.22899
2021-06-15,365,2260.45,7968.45033281094,10294.6666312437,34129.5511,56961.23895
2021-06-16,365,2265.305,7985.58763828569,10316.8177123634,34276.8066,57207.1249
2021-06-17,365,2263.743,7980.42487609949,10310.2263858955,34232.93875,57134.78223
2021-06-18,365,2226.846,7850.35189479589,10142.1797737137,33117.46729,55273.05806
2021-06-19,365,2231.906,7868.83923872751,10166.2981572314,33272.30784,55534.03589
2021-06-20,365,2237.29,7887.97138577732,10191.0641166567,33434.89245,55805.92447
2021-06-21,365,2242.69,7907.11972519243,10215.8423634196,33597.73712,56078.1551
2021-06-22,365,2248.136,7926.34989388218,10240.7003118327,33761.60334,56351.80722
2021-06-23,365,2232.157,7870.27833519353,10168.3816912026,33284.38915,55556.65823
2021-06-24,365,2251.99,7942.61743802083,10262.4960564288,33896.69369,56585.81581
2021-06-25,365,2255.152,7953.76732727662,10276.9027938749,33992.31231,56745.4399
2021-06-26,365,2251.931,7942.39999768681,10262.2127834805,33895.4926,56583.78511
2021-06-27,365,2244.142,7914.94960126301,10226.7518588749,33661.55752,56193.34229
2021-06-28,365,2240.915,7903.55653737834,10212.0266469184,33564.49615,56031.26271
2021-06-29,365,2247.922,7928.64487251404,10244.5791254736,33778.03121,56389.22601
2021-06-30,365,2230.357,7867.94142990152,10166.7159267143,33261.25885,55532.81537
2021-07-01,365,2243.462,7914.73707646845,10227.3184047715,33657.35803,56195.61036
2021-07-02,365,2248.448,7932.50617333927,10250.3631406435,33808.94626,56449.62814
2021-07-03,365,2251.638,7943.94579027417,10265.2085692558,33906.89426,56613.86449
2021-07-04,365,2254.14,7952.93342046368,10276.8752303876,33983.99517,56743.18116
2021-07-05,365,2255.648,7958.28355144835,10283.7976507939,34030.0268,56820.13879
2021-07-06,365,2243.513,7915.78379722532,10228.9967886877,33667.01988,56215.32653
2021-07-07,365,2261.022,7977.73636516097,10309.135469559,34194.45548,57096.90887
2021-07-08,365,2222.789,7844.17913382412,10136.5478558596,33049.99603,55185.92526
2021-07-09,365,2252.522,7949.18141810422,10272.27079964,33935.25226,56664.48134
2021-07-10,365,2259.319,7973.19729818819,10303.3155886465,34141.17788,57008.44753
2021-07-11,365,2264.91,7992.94735746381,10328.8440271915,34310.14511,57290.659
2021-07-12,365,2267.985,8003.80376009854,10342.8758347918,34402.98129,57445.70543
2021-07-13,365,2268.846,8006.84272008605,10346.802801513,34429.56623,57490.0954
2021-07-14,365,2267.498,8002.08303213606,10340.6521587524,34389.09414,57422.51601
2021-07-15,365,2245.578,7924.76246378404,10240.7527820857,33724.98015,56313.78314
2021-07-16,365,2238.241,7898.87000422158,10207.2930330795,33505.05357,55946.54779
2021-07-17,365,2223.686,7847.73624950122,10141.3216526137,33071.48392,55223.73845
2021-07-18,365,2200.402,7766.05530849348,10035.9909405791,32379.57004,54070.78199
2021-07-19,365,2186.779,7718.19877285003,9974.24906101493,31973.71146,53394.14271
2021-07-20,365,2197.812,7757.14170054534,10024.5750075551,32296.793,53933.66802
2021-07-21,365,2233.663,7883.67838492722,10188.0985510904,33350.89313,55693.94909
2021-07-22,365,2244.038,7920.64584405596,10235.8717201941,33664.113,56217.00735
2021-07-23,365,2268.921,8009.13712041915,10350.5368238228,34416.76902,57477.27549
2021-07-24,365,2268.365,8007.25157730987,10348.1328228,34400.83098,57451.02226
2021-07-25,365,2267.78,8005.25760318296,10345.588679709,34384.10699,57423.45615
2021-07-26,365,2267.139,8003.06006789228,10342.7815211724,34365.91331,57393.43604
2021-07-27,365,2254.737,7959.27967106367,10286.2019839069,33990.37767,56766.268
2021-07-28,365,2269.444,8011.19615315665,10353.2964934595,34434.25486,57507.57418
2021-07-29,365,2281.271,8053.64848688129,10408.1846952906,34799.65589,58118.09437
2021-07-30,365,2270.06,8014.06740650355,10357.0318441301,34458.06427,57547.61032
2021-07-31,365,2273.324,8025.64552599164,10372.0150901791,34557.41423,57713.75673
2021-08-01,365,2278.022,8042.26062768548,10393.4993341591,34700.95695,57953.61374
2021-08-02,365,2282.917,8059.56043511199,10415.8639492832,34850.65813,58203.7061
2021-08-03,365,2288.181,8078.14580068355,10439.882373648,35011.86197,58472.92437
2021-08-04,365,2301.325,8124.62396123085,10499.9667909791,35415.21377,59146.75767
2021-08-05,365,2309.647,8156.39453854651,10541.0483423717,35692.66809,59610.38522
2021-08-06,365,2310.401,8159.05789348894,10544.4904573878,35716.45858,59650.11871
2021-08-07,365,2311.455,8162.77722196841,10549.2967989825,35749.49308,59705.28524
2021-08-08,365,2312.964,8168.09554652125,10556.1677454064,35796.57778,59783.89571
2021-08-09,365,2314.893,8174.92120679385,10564.9917143493,35856.77314,59884.45883
2021-08-10,365,2322.821,8202.9788169164,10601.2948197248,36103.38812,60296.81158
2021-08-11,365,2332.507,8237.26441554236,10645.6391574207,36405.67142,60802.0532
2021-08-12,365,2334.82,8254.51795906801,10668.0990824348,36558.66762,61059.42511
2021-08-13,365,2338.966,8269.49965591224,10687.5359902764,36691.86139,61282.73656
2021-08-14,365,2336.043,8259.32882645833,10674.4569494858,36601.96157,61133.34029
2021-08-15,365,2328.944,8234.59672335922,10642.6440358259,36383.23043,60769.74246
2021-08-16,365,2325.986,8224.30474031494,10629.4105730881,36292.28587,60618.61965
2021-08-17,365,2328.187,8232.086328439,10639.467592977,36361.45142,60734.14379
2021-08-18,365,2330.129,8238.95275877424,10648.3423717219,36422.59741,60836.27912
2021-08-19,365,2293.713,8115.63199380064,10488.9576684611,35332.73751,59015.89586
2021-08-20,365,2300.995,8141.53312784451,10522.4732086224,35558.74153,59393.83707
2021-08-21,365,2307.222,8163.61141793073,10551.0220076182,35751.83881,59716.5242
2021-08-22,365,2312.867,8183.59077266497,10576.8460064492,35926.82084,60008.81788
2021-08-23,365,2316.155,8195.17236194563,10591.7987001989,36028.71719,60178.83586
2021-08-24,365,2315.855,8194.11205116788,10590.4284959967,36019.87501,60164.06889
2021-08-25,365,2315.414,8192.54977706583,10588.409387526,36006.62499,60141.93783
2021-08-26,365,2307.866,8167.39869651459,10555.916021028,35786.02479,59773.61644
2021-08-27,365,2317.319,8200.89520648157,10599.2282223543,36080.03594,60264.92924
2021-08-28,365,2317.762,8202.4916002105,10601.2994689878,36094.3142,60288.86928
2021-08-29,365,2318.164,8203.91595005812,10603.1405771064,36107.32592,60310.60532
2021-08-30,365,2318.521,8205.15061791223,10604.7279683053,36118.93794,60329.90602
2021-08-31,365,2309.139,8172.04966429757,10561.9706897182,35828.00551,59844.23075
2021-09-01,365,2320.528,8212.36720814707,10614.0842778532,36182.09262,60435.72792
2021-09-02,365,2327.318,8240.5237073577,10650.475055044,36430.76921,60851.09634
2021-09-03,365,2313.767,8192.59806501235,10588.5565034886,36007.59276,60144.51848
2021-09-04,365,2317.721,8206.58769033258,10606.6338340147,36131.06016,60350.70855
2021-09-05,365,2325.962,8235.78946455318,10644.3848527014,36388.47875,60780.78528
2021-09-06,365,2329.847,8249.53331290011,10662.1427124464,36509.77677,60983.3309
2021-09-07,365,2319.39,8212.72199443677,10614.659126005,36184.52235,60441.11695
2021-09-08,365,2295.747,8129.007465837,10506.461147106,35447.41742,59209.88937
2021-09-09,365,2292.727,8118.52348760417,10492.9613480206,35356.54402,59058.66607
2021-09-10,365,2287.012,8098.31252421626,10466.8577292336,35181.06335,58765.75566
2021-09-11,365,2288.779,8104.57289745028,10474.9504355363,35235.90805,58857.38219
2021-09-12,365,2292.248,8116.84092735989,10490.7997728503,35343.23621,59036.58496
2021-09-13,365,2294.04,8123.19961138323,10499.0236547856,35398.966,59129.73617
2021-09-14,365,2294.001,8123.13946831212,10498.9801509682,35399.00335,59130.18412
2021-09-15,365,2276.489,8061.1290705004,10418.8331678417,34859.10698,58228.3471
2021-09-16,365,2285.535,8093.21655553692,10460.3055894103,35137.17118,58692.82364
2021-09-17,365,2264.649,8019.26052937469,10364.7190682877,34495.56097,57621.08386
2021-09-18,365,2248.358,7961.79035513327,10290.6071605291,34000.28971,56795.6443
2021-09-19,365,2234.078,7911.45783334586,10225.8754728134,33567.48817,56076.23872
2021-09-20,365,2227.286,7887.74006627304,10195.1020015077,33365.71958,55737.88719
2021-09-21,365,2251.581,7971.28746653096,10309.189600263,34073.07177,56986.23285
2021-09-22,365,2273.729,8049.6998629432,10410.5996552904,34743.95212,58108.26155
2021-09-23,365,2294.585,8123.71892367035,10506.3479043447,35383.46076,59178.04584
2021-09-24,365,2274.652,8053.28820675337,10415.2920899433,34770.48478,58153.2147
2021-09-25,365,2273.667,8049.79875203128,10410.7783198228,34740.9635,58103.83101
2021-09-26,365,2272.742,8046.53078573453,10406.5534681841,34713.19072,58057.39921
2021-09-27,365,2271.763,8043.05954742339,10402.0636085586,34683.81046,58008.2553
2021-09-28,365,2225.013,7878.69084726552,10190.0246743025,33266.75585,55644.25553
2021-09-29,365,2239.246,7929.11445110773,10255.2531689708,33693.09839,56357.52027
2021-09-30,365,2237.866,7925.93641026827,10251.2767208084,33666.627,56314.71425
2021-10-01,365,2228.132,7891.76329075127,10207.177797777,33376.85035,55831.09917
2021-10-02,365,2224.13,7879.04360950955,10191.4191210901,33270.14567,55660.18918
2021-10-03,365,2221.136,7869.49994506162,10179.567817802,33189.94654,55531.40591
2021-10-04,365,2218.921,7862.19805575957,10170.3885123355,33128.40257,55431.33677
2021-10-05,365,2244.665,7953.41485418197,10288.3844807604,33897.63737,56718.43757
2021-10-06,365,2222.058,7873.31209049219,10184.7653616628,33215.37229,55576.85635
2021-10-07,365,2257.95,8000.90272436546,10349.891904637,34292.43854,57379.88117
2021-10-08,365,2252.668,7982.55330468827,10326.26733926,34135.68607,57118.83745
2021-10-09,365,2253.3,7984.76529744797,10329.1216546063,34155.22739,57151.45686
2021-10-10,365,2254.246,7988.17610353861,10333.5487491822,34184.77155,57201.05716
2021-10-11,365,2254.849,7990.28111102758,10336.2642508211,34203.39386,57232.13414
2021-10-12,365,2252.858,7983.22731189387,10327.1390760586,34143.54535,57131.98648
2021-10-13,365,2267.114,8033.77640656716,10392.5452389887,34576.47425,57856.57411
2021-10-14,365,2293.336,8127.15488575708,10513.3526831228,35380.79507,59202.57703
2021-10-15,365,2310.87,8189.33385765754,10593.8101705947,35922.7351,60109.65447
2021-10-16,365,2307.626,8178.13972854656,10579.4668623785,35824.95687,59947.60256
2021-10-17,365,2301.92,8158.69154122403,10554.6600558576,35655.22997,59667.57854
2021-10-18,365,2298.84,8148.06269915164,10541.0397080263,35562.37856,59513.66389
2021-10-19,365,2306.293,8174.47649504687,10575.2111263504,35793.5102,59900.46558
2021-10-20,365,2313.73,8200.83940065116,10609.3161266326,36024.95227,60287.78022
2021-10-21,365,2311.724,8194.15542357493,10600.6691617711,35966.80316,60190.46773
2021-10-22,365,2322.313,8231.82088930784,10649.7497700275,36298.02437,60748.77869
2021-10-23,365,2322.953,8234.13263860376,10652.7508692461,36318.94435,60783.90835
2021-10-24,365,2323.533,8236.20844200531,10655.4404678487,36337.91177,60815.69893
2021-10-25,365,2324.17,8238.5089144754,10658.4262909177,36358.7393,60850.66613
2021-10-26,365,2341.519,8300.00346979256,10737.9838139232,36902.0975,61760.04082
2021-10-27,365,2332.571,8268.52522250045,10697.3914314084,36622.77704,61294.08382
2021-10-28,365,2337.836,8288.12550239705,10722.9876163561,36796.98304,61588.37692
2021-10-29,365,2339.378,8295.12233910283,10732.6770123836,36859.69481,61700.65765
2021-10-30,365,2344.422,8313.25345099786,10756.2222082006,37021.52623,61972.54351
2021-10-31,365,2351.508,8337.96039810087,10788.053386822,37241.41087,62339.05141
2021-11-01,365,2356.678,8356.46798248911,10812.0492290526,37406.63898,62616.20567
2021-11-02,365,2359.92,8368.52724654611,10827.7776855305,37515.20198,62799.38682
2021-11-03,365,2368.652,8399.48994049306,10867.8393878913,37793.41016,63265.09983
2021-11-04,365,2376.478,8428.18599244742,10904.9684016166,38052.24264,63698.37905
2021-11-05,365,2377.703,8432.64004950237,10910.7925997018,38093.0686,63767.43589
2021-11-06,365,2377.854,8433.30653882409,10911.6905716269,38098.45259,63776.86497
2021-11-07,365,2377.947,8433.63241017575,10912.1153150042,38102.26174,63783.27778
2021-11-08,365,2378.018,8433.80792384962,10912.3258601967,38105.43949,63788.40388
2021-11-09,365,2374.171,8420.16383203891,10894.6719446871,37982.7527,63583.02519
2021-11-10,365,2379.818,8440.19436621348,10920.5889287766,38164.07222,63886.55242
2021-11-11,365,2387.348,8469.30534752864,10958.4973582224,38427.94415,64331.10881
2021-11-12,365,2394.345,8494.12766523442,10990.6154627843,38653.81093,64709.22963
2021-11-13,365,2397.402,8505.30386708381,11005.2546633768,38756.17955,64882.7007
2021-11-14,365,2399.734,8513.8826400495,11016.5271334305,38834.79586,65016.34413
2021-11-15,365,2402.755,8524.92409828766,11030.9876694905,38935.94298,65187.72975
2021-11-16,365,2407.104,8540.57083870669,11051.3358328656,39079.48773,65429.25946
2021-11-17,365,2411.568,8556.41044176242,11071.8321084739,39225.06243,65672.99106
2021-11-18,365,2400.124,8517.12429375264,11021.0146684245,38865.48678,65071.18213
2021-11-19,365,2390.691,8483.69168579872,10977.7702135008,38560.98202,64561.5581
2021-11-20,365,2389.945,8481.66764013625,10975.434623061,38543.28916,64535.26998
2021-11-21,365,2389.261,8479.79453045032,10973.2680665376,38526.71046,64510.53692
2021-11-22,365,2388.521,8477.78580970501,10970.9500768789,38509.13098,64484.40974
2021-11-23,365,2359.606,8375.15512864256,10838.13757169,37577.37392,62924.16164
2021-11-24,365,2362.689,8386.09827609139,10852.2985623815,37676.17118,63089.59594
2021-11-25,365,2371.808,8420.18927718438,10896.4828325966,37983.09294,63604.33073
2021-11-26,365,2283.972,8108.36133263167,10492.9493927731,35170.40978,58894.37107
2021-11-27,365,2288.863,8125.72359632434,10515.4162916815,35321.862,59147.96827
2021-11-28,365,2294.757,8146.66090295568,10542.5108676521,35503.46504,59452.0683
2021-11-29,365,2299.503,8163.49951712054,10564.299970444,35650.41771,59698.12904
2021-11-30,365,2278.089,8088.50833617664,10467.2662001906,34996.00565,58602.41885
2021-12-01,365,2317.411,8228.1215121356,10647.9382179375,36204.67248,60626.38536
2021-12-02,365,2291.789,8138.10844258361,10531.4532599635,35413.11536,59300.88833
2021-12-03,365,2279.813,8095.71972172264,10476.6650172853,35044.77007,58684.82748
2021-12-04,365,2284.672,8112.97037375449,10498.987789043,35195.20279,58936.72281
2021-12-05,365,2296.758,8155.89257522221,10554.5341936684,35567.3941,59559.99129
2021-12-06,365,2310.838,8205.89344267035,10619.2409746183,36000.28792,60284.90895
2021-12-07,365,2366.528,8403.69070269083,10875.2287271314,37736.39012,63192.33869
2021-12-08,365,2353.146,8356.21526593069,10813.8159489644,37310.62348,62479.65488
2021-12-09,365,2350.651,8347.3568855142,10802.3525270404,37232.11555,62348.18988
2021-12-10,365,2344.315,8324.85441328699,10773.2318687048,37031.97418,62013.03573
2021-12-11,365,2340.74,8312.30041464021,10757.0487807308,36920.93399,61827.81636
2021-12-12,365,2338.048,8302.85968737169,10744.8839842855,36837.40896,61688.54954
2021-12-13,365,2334.48,8290.33460366295,10728.7407471366,36726.64905,61503.82356
2021-12-14,365,2315.076,8221.42394503849,10639.5619065963,36116.68056,60482.35045
2021-12-15,365,2321.147,8242.98668177954,10667.4687752181,36306.71176,60800.60614
2021-12-16,365,2350.208,8346.46312477952,10801.3801669085,37218.83068,62328.07268
2021-12-17,365,2336.304,8297.31004331458,10737.8572875536,36781.05707,61595.96934
2021-12-18,365,2323.809,8253.03404444804,10680.5963011793,36387.97029,60938.11903
2021-12-19,365,2312.15,8211.64838278752,10627.0464228903,36021.24903,60324.08227
2021-12-20,365,2304.556,8184.56086883606,10591.9444878007,35783.215,59924.91976
2021-12-21,365,2337.623,8301.99513072444,10743.9205905892,36810.64247,61645.51789
2021-12-22,365,2358.403,8375.79501622128,10839.4277421519,37465.68058,62742.48742
2021-12-23,365,2381.304,8458.42321059906,10946.3597931742,38205.48201,63981.4055
2021-12-24,365,2378.734,8449.29447551194,10934.5460160798,38123.62557,63844.32402
2021-12-25,365,2380.714,8456.32311864956,10943.6406385431,38187.44555,63951.18473
2021-12-26,365,2386.234,8475.92975983253,10969.0139909605,38365.05403,64248.61564
2021-12-27,365,2393.017,8500.02920408742,11000.2039033883,38583.28903,64614.10879
2021-12-28,365,2407.696,8552.16717460575,11067.6773278693,39057.24079,65407.81644
2021-12-29,365,2404.075,8539.30667761579,11051.0342949559,38940.39868,65212.14752
2021-12-30,365,2407.009,8550.04973369342,11064.9704605759,39039.00128,65377.66546
2021-12-31,365,2402.696,8534.72886462605,11045.1433467387,38899.71745,65144.4132
2022-01-01,365,2404.526,8541.31308516606,11053.7039681459,38960.19017,65246.15382
2022-01-02,365,2409.038,8557.76452831062,11075.1759247882,39110.87745,65500.64935
2022-01-03,365,2414.279,8576.93397563049,11100.2205078988,39286.31504,65797.25504
2022-01-04,365,2435.616,8652.83482052498,11198.5148925854,39982.28008,66963.62467
2022-01-05,365,2437.019,8657.90245256504,11205.0982488883,40029.75446,67043.43311
2022-01-06,365,2407.39,8552.79549620925,11069.0681216646,39058.47531,65416.69347
2022-01-07,365,2400.054,8527.03199727043,11035.8165932194,38823.79256,65024.72145
2022-01-08,365,2389.816,8490.74085854234,10988.8726533676,38493.77809,64472.28088
2022-01-09,365,2375.94,8441.26624296644,10924.7888736496,38044.20915,63718.68909
2022-01-10,365,2366.249,8406.93091064706,10880.379778363,37732.01638,63196.13806
2022-01-11,365,2386.711,8479.6300044529,10974.4682405529,38385.19921,64290.13494
2022-01-12,365,2401.942,8534.41658329526,11045.5787170027,38881.82836,65124.32307
2022-01-13,365,2402.237,8536.35677563743,11048.1992408418,38900.13127,65156.26979
2022-01-14,365,2380.484,8458.38417543271,10947.0784363865,38190.11418,63964.60452
2022-01-15,365,2385.044,8474.60169672856,10968.0721831278,38337.22597,64211.05545
2022-01-16,365,2392.621,8501.50126358279,11002.8795542021,38580.66328,64618.70901
2022-01-17,365,2397.174,8517.68640014804,11023.8288008555,38727.46097,64864.60368
2022-01-18,365,2375.902,8442.10217382504,10926.0056521754,38040.76309,63714.4547
2022-01-19,365,2380.515,8458.49405219725,10947.2205709959,38189.09975,63962.90475
2022-01-20,365,2392.234,8500.38948421534,11001.4425998678,38568.02098,64597.5572
2022-01-21,365,2349.545,8348.70143013284,10805.1238198344,37192.15941,62293.12924
2022-01-22,365,2313.106,8219.49445122339,10638.0233326581,36033.05196,60353.15682
2022-01-23,365,2279.623,8100.89433903343,10484.6976152602,34975.4512,58583.68794
2022-01-24,365,2261.754,8037.88955650268,10403.3743686135,34424.81037,57663.84385
2022-01-25,365,2278.532,8097.51823086843,10480.5511369108,34936.12169,58520.32279
2022-01-26,365,2316.78,8233.47800440664,10656.5380259894,36109.86078,60486.58424
2022-01-27,365,2332.893,8290.73738874978,10730.6486053872,36612.68943,61328.85939
2022-01-28,365,2309.444,8207.40598307898,10622.7933435839,35877.27618,60096.9904
2022-01-29,365,2312.663,8218.83576893495,10637.5843094018,35977.89587,60265.50687
2022-01-30,365,2318.095,8238.14053816483,10662.5707767258,36147.17547,60549.06702
2022-01-31,365,2324.776,8261.89300316329,10693.3156882736,36355.34992,60897.7995
2022-02-01,365,2354.345,8366.9762492699,10829.3238975435,37280.73839,62447.88687
2022-02-02,365,2363.959,8401.14445324744,10873.5476864936,37585.82494,62958.92968
2022-02-03,365,2323.825,8258.51313605635,10688.9407318604,36310.19488,60822.15686
2022-02-04,365,2294.043,8152.6726077226,10551.9521922935,35380.07962,59264.14975
2022-02-05,365,2298.675,8169.13041215353,10573.252790388,35523.62407,59504.58981
2022-02-06,365,2305.967,8195.0506300565,10606.8018716604,35748.94007,59882.01808
2022-02-07,365,2310.441,8210.94835213768,10627.3778489189,35887.57803,60114.24266
2022-02-08,365,2310.396,8210.78931997849,10627.1722850795,35886.76369,60112.88163
2022-02-09,365,2349.302,8349.05563812377,10806.1293889872,37095.97719,62138.399
2022-02-10,365,2343.557,8328.63706548077,10779.7019822465,36915.12258,61835.45722
2022-02-11,365,2330.451,8284.1025670682,10723.0042208666,36520.93334,61185.98033
2022-02-12,365,2316.644,8235.55091631439,10660.403556022,36092.90734,60471.67497
2022-02-13,365,2301.917,8181.77173391318,10590.1485439505,35620.63777,59673.13846
2022-02-14,365,2288.319,8134.33504317,10529.1442367405,35202.1599,58976.54775
2022-02-15,365,2320.298,8248.04506103944,10676.3458785945,36186.9095,60626.52796
2022-02-16,365,2321.65,8253.00455121125,10682.8359175486,36231.00703,60701.20759
2022-02-17,365,2306.453,8201.6880540825,10616.4109018574,35781.02466,59947.30954
2022-02-18,365,2288.848,8139.31072570712,10535.7724252216,35237.33732,59037.59189
2022-02-19,365,2276.038,8093.81162496169,10476.9027938749,34843.32383,58377.74006
2022-02-20,365,2265.215,8055.34434799706,10427.1171581048,34510.90328,57820.87676
2022-02-21,365,2260.048,8036.94490547707,10403.2890214298,34352.69002,57555.67537
2022-02-22,365,2261.241,8041.18730518561,10408.7804651255,34389.50733,57617.3597
2022-02-23,365,2255.957,8022.39866759966,10384.4598386706,34229.35202,57349.03013
2022-02-24,365,2182.415,7766.28980864094,10052.9441457478,32044.40627,53688.29862
2022-02-25,365,2254.244,8021.96147373656,10383.9231808929,34154.76718,57224.38076
2022-02-26,365,2253.414,8019.01186090758,10380.1061360308,34130.13958,57183.13011
2022-02-27,365,2252.562,8015.98273199901,10376.1851469333,34104.87835,57140.80665
2022-02-28,365,2251.682,8012.84690696908,10372.1250120383,34078.79328,57097.09148
2022-03-01,365,2199.425,7826.96144482163,10131.5419280493,32498.18895,54449.25178
